date,META_A,META_B,META_C,META_D,META_MEANBCD,META_BEST
2023-05-04 18:00:00,1.150205596201716,1.068387757204232,1.1768225275096107,1.1998203899573014,1.1479082035173225,1.0743060009461458
2023-05-05 10:00:00,1.1504564370976846,1.0684517594965468,1.1768748279256032,1.2000820510226033,1.1480315772773226,1.0743703577737531
2023-05-05 11:00:00,1.1507967897090936,1.068418184866507,1.1771809502599495,1.2004747958750313,1.1482443289510116,1.074336597159886
2023-05-05 12:00:00,1.1506729209888762,1.0684588914946036,1.1770138269191301,1.200297705363952,1.148148111329651,1.0743775292789106
2023-05-05 13:00:00,1.1506883567020558,1.068506840577626,1.177022758838567,1.200326078518887,1.1481772375209223,1.0744257439718283
2023-05-05 14:00:00,1.150536666870996,1.0683580939498603,1.1769002380392184,1.2002645300340256,1.1480644941331906,1.0742761733746817
2023-05-05 15:00:00,1.1504498962155234,1.0683063012063574,1.1768344883151551,1.2002852937866841,1.148031182516635,1.0742240937296508
2023-05-05 16:00:00,1.150527452892963,1.0683172972202741,1.176841635161777,1.2002901003409108,1.1480389777984337,1.0742304179607125
2023-05-05 17:00:00,1.1505334316878297,1.0683745634263588,1.176759147677906,1.20024402273374,1.148017977539297,1.0742686455033028
2023-05-05 18:00:00,1.1500956639816355,1.0681503084632176,1.176559099084275,1.1999503166671441,1.147778957195019,1.0740610193904567
2023-05-08 10:00:00,1.1498837991088953,1.0681023749039633,1.17646578041468,1.199830355163501,1.1476931942886277,1.0740262375038452
2023-05-08 11:00:00,1.1497926758908328,1.0679740323508904,1.1763303971155816,1.1997352739012235,1.1475728849491322,1.0738929712753287
2023-05-08 12:00:00,1.1496550353368495,1.067970473903296,1.1762361269201689,1.1995916547677958,1.1474951635878727,1.0738886418021163
2023-05-08 13:00:00,1.1496566868952056,1.0679114476987184,1.1761545942679552,1.1995933780635328,1.1474480590989067,1.0738250771752929
2023-05-08 14:00:00,1.1494848380170315,1.067947704025248,1.1760225320555233,1.199414064727095,1.1473609254181392,1.0738615342736018
2023-05-08 15:00:00,1.1493076914721176,1.0679978546400277,1.1758660415042945,1.199229223613528,1.1472690534166818,1.0739119626006903
2023-05-08 16:00:00,1.1492821642215179,1.0679877706461665,1.1758457165444862,1.1992025875567567,1.1472503383840396,1.0739018227660537
