date,META_A,META_D,META_BEST
2023-12-25 17:00:00,1.1814787254487678,1.2337482774075723,1.0964993618021972
2023-12-25 18:00:00,1.181539010400734,1.2338039615474716,1.0965944176543716
2023-12-26 10:00:00,1.1815730115025014,1.2338103501118078,1.096481085803909
2023-12-26 11:00:00,1.1816042679313918,1.2338320515052865,1.0964804215728667
2023-12-26 12:00:00,1.181652161711834,1.2338795703693994,1.0964858793579142
2023-12-26 13:00:00,1.1817711040380738,1.2340281743490171,1.0965266889498646
2023-12-26 14:00:00,1.1818486284542185,1.2340925185137581,1.0965744343019643
2023-12-26 15:00:00,1.1818645851487153,1.234086114057545,1.0965512661568355
2023-12-26 16:00:00,1.1819267351200926,1.2341783358609826,1.096640263977677
2023-12-26 17:00:00,1.1819663170353256,1.2341418704890772,1.0965390899896839
2023-12-26 18:00:00,1.1826823158441637,1.2348379416283206,1.0970941624846937
2023-12-27 10:00:00,1.1826077687109633,1.234763754017538,1.097046474167732
2023-12-27 11:00:00,1.1826521562703747,1.2347936799697798,1.0970932075946564
2023-12-27 12:00:00,1.1825912555975875,1.2347173079806737,1.097087830332125
2023-12-27 13:00:00,1.1826555843880404,1.2347829635893228,1.0971290156546214
2023-12-27 14:00:00,1.1826618324038713,1.2347970001662472,1.0970976552973257
2023-12-27 15:00:00,1.182733397590295,1.2348604117134883,1.097120723711583
2023-12-27 16:00:00,1.182736584824893,1.2348253546317234,1.0970464531561437
2023-12-27 17:00:00,1.182603460864997,1.2346572317069546,1.0970174733834406
2023-12-27 18:00:00,1.182792513709315,1.2348290244561155,1.097080720957912
2023-12-28 10:00:00,1.1826784950621143,1.2347686677082634,1.097082189432724
2023-12-28 11:00:00,1.1826557349942213,1.2347210745184127,1.097046112530267
2023-12-28 12:00:00,1.1827128527443025,1.2349010842617647,1.0970133896882475
2023-12-28 13:00:00,1.1827686316855306,1.2349212199292872,1.0969911678536837
2023-12-28 14:00:00,1.1828112558840314,1.2349550533807332,1.0969868659275352
2023-12-28 15:00:00,1.1826176653977045,1.2347376480187673,1.0969190224521688
2023-12-28 16:00:00,1.182582039504306,1.2347249368788917,1.096851800888569
2023-12-28 17:00:00,1.1825762585331634,1.2347568482238338,1.0968700829347966
2023-12-28 18:00:00,1.182381816678142,1.2345350719726145,1.0968127783552855
2023-12-29 10:00:00,1.182321014547936,1.234482341469738,1.0968026499344614
2023-12-29 11:00:00,1.1822328844554253,1.2343871616709339,1.0967745057634049
2023-12-29 12:00:00,1.182252595754765,1.2344011632518979,1.0968028635134128
2023-12-29 13:00:00,1.1823506936275263,1.2344819226167867,1.0967691913429138
2023-12-29 14:00:00,1.1823040138425582,1.2343898276027514,1.0967193901722003
2023-12-29 15:00:00,1.1822180752934204,1.2343516653520636,1.096729231078297
2023-12-29 16:00:00,1.1822247634024219,1.2343789433137191,1.0967015751153308
2023-12-29 17:00:00,1.182377650795104,1.2345199294779579,1.0967156277332195
2023-12-29 18:00:00,1.182514070514549,1.2345335014511747,1.0968179472154835
2024-01-03 10:00:00,1.1826128826655413,1.2346415004994375,1.0969164466286396
2024-01-03 11:00:00,1.1825395495363418,1.2346824692936362,1.0969244335784019
2024-01-03 12:00:00,1.1826267324965019,1.234719999646142,1.096951407918098
2024-01-03 13:00:00,1.1827414349995116,1.234868292423323,1.0969833456583395
2024-01-03 14:00:00,1.1829663442991056,1.2351476710839147,1.0970810863367009
2024-01-03 15:00:00,1.1832021198134857,1.2354629505190908,1.0972559988143593
2024-01-03 16:00:00,1.1831607078552924,1.2353945004210602,1.0972578347818231
2024-01-03 17:00:00,1.1833054920430857,1.2355420788313238,1.0973440659084241
2024-01-03 18:00:00,1.1838495081582872,1.2359769316210474,1.097720111841636
