date,META_A,META_D,META_BEST
2024-12-26,1.3080318637108603,1.3511183232340211,1.284040510720452
2024-12-27,1.3099103157029706,1.3530164192917777,1.2857390106800648
2024-12-28,1.3185548882693048,1.3584625459634625,1.291651048781263
2024-12-30,1.3133434012918985,1.3545323273623466,1.2877064790624662
2025-01-03,1.3119947536748702,1.3536034030359565,1.2870267964001207
2025-01-06,1.315321543142102,1.3557401907514917,1.288638891970756
2025-01-08,1.3070287704166952,1.3519441971693162,1.286086324595591
2025-01-09,1.3168661409094073,1.3575633587834646,1.2899989331991943
2025-01-10,1.3173925114133984,1.3585506653693624,1.2903699914011608
2025-01-13,1.319784461087128,1.3605487685446822,1.291691530659225
2025-01-14,1.3234424127051982,1.3622086408434366,1.29317834460596
2025-01-15,1.3282522757582553,1.36547403377881,1.2952395788433915
2025-01-16,1.3316601468384477,1.3662831036500847,1.2967863675357634
2025-01-17,1.325544989283907,1.363113774240358,1.2941713075591255
2025-01-20,1.3305961532555743,1.3665112987056742,1.296264223507695
2025-01-21,1.3294585515950592,1.36569935614186,1.2960415530185672
2025-01-22,1.329537935520261,1.3655772888622713,1.2963138152629936
2025-01-23,1.3304678783526704,1.3665259191233297,1.296985502808164
2025-01-24,1.3225254167383373,1.3609476806074563,1.2935274653105457
2025-01-27,1.3267953536763826,1.3638079072274205,1.2948426593609002
2025-01-28,1.3294058528022854,1.3663351712367844,1.296223545203593
2025-01-29,1.332925371383879,1.3689738247258973,1.2973104275025198
2025-01-30,1.3304408339056168,1.3671685992071674,1.29597281739846
2025-01-31,1.3289106492936436,1.3666325171192988,1.295485986734278
2025-02-03,1.3257620427917514,1.3651621251720545,1.2950633706285086
2025-02-04,1.3314135989702205,1.368720057144958,1.2970264439374828
2025-02-05,1.331157433688471,1.369088519133918,1.2969424666887754
2025-02-06,1.3300488819277552,1.368088150581821,1.2965894824350608
2025-02-07,1.332200375649406,1.3704782261990087,1.2983132092974436
2025-02-10,1.3362425944518057,1.3746769776731333,1.3004068563229103
2025-02-11,1.3501546934818607,1.3863694507945847,1.3081831555858006
2025-02-12,1.3487733474352293,1.3847360233758113,1.3080933534292867
2025-02-13,1.3478677224306834,1.384407615850788,1.3072979941970677
2025-02-14,1.3592703970066278,1.3910231198887288,1.3104556279302726
2025-02-17,1.3535603860497065,1.3874632695703588,1.3092358512066575
2025-02-18,1.3575295608195728,1.3914283531244336,1.3097101887674707
2025-02-19,1.3599070797984756,1.3920736108349625,1.309509214637825
2025-02-20,1.3610282289255435,1.3922607996979444,1.3099378369031809
2025-02-21,1.364448708761272,1.3939797618650838,1.3107223487849557
2025-02-24,1.3631552849585808,1.393564990840163,1.3105721220134783
2025-02-25,1.356738259118672,1.391364512781781,1.3111746796464177
2025-02-26,1.3504960078778094,1.3873838959813938,1.31015430705676
2025-02-27,1.353291607302578,1.389090622597849,1.3101325904784415
2025-02-28,1.3542346570503683,1.3896195878983784,1.3100253852827832
2025-03-01,1.3527009001347594,1.3889177372289467,1.3097952238404302
2025-03-02,1.3508289805103828,1.3878043588476707,1.3095256858325341
2025-03-03,1.3564611435484337,1.3911244407676953,1.311259562803321
2025-03-04,1.353526835897826,1.3892211088085336,1.310650858502252
