time,open,high,low,close,Volume
2023-07-10T07:00:00+03:00,90092,90436,89859,90121,188738
2023-07-10T11:00:00+03:00,90128,90239,88857,89129,455548
2023-07-10T15:00:00+03:00,89131,89289,88507,88760,431926
2023-07-10T19:00:00+03:00,88755,88898,88608,88715,38377
2023-07-10T23:00:00+03:00,88715,88781,88683,88709,5180
2023-07-11T07:00:00+03:00,88679,89097,88098,88959,298942
2023-07-11T11:00:00+03:00,88952,89398,88373,88564,464138
2023-07-11T15:00:00+03:00,88564,88750,88121,88562,285889
2023-07-11T19:00:00+03:00,88540,88599,88357,88550,25727
2023-07-11T23:00:00+03:00,88550,88550,88420,88429,4382
2023-07-12T07:00:00+03:00,88417,89150,88409,89002,256574
2023-07-12T11:00:00+03:00,89002,89877,88942,89874,670006
2023-07-12T15:00:00+03:00,89874,90040,89208,89753,485904
2023-07-12T19:00:00+03:00,89751,89940,89705,89912,35810
2023-07-12T23:00:00+03:00,89917,90000,89870,89980,8095
2023-07-13T07:00:00+03:00,90070,90270,89331,89435,253259
2023-07-13T11:00:00+03:00,89434,89475,88515,88826,604394
2023-07-13T15:00:00+03:00,88823,88975,88450,88825,296710
2023-07-13T19:00:00+03:00,88820,89165,88760,89032,64006
2023-07-13T23:00:00+03:00,89033,89087,88801,88841,12939
2023-07-14T07:00:00+03:00,88825,89150,88588,89127,293123
2023-07-14T11:00:00+03:00,89127,89676,89127,89409,635411
2023-07-14T15:00:00+03:00,89402,89562,89116,89380,207878
2023-07-14T19:00:00+03:00,89351,89588,89312,89444,35104
2023-07-14T23:00:00+03:00,89440,89533,89415,89490,5628
2023-07-17T07:00:00+03:00,89650,90187,89448,89838,234542
2023-07-17T11:00:00+03:00,89839,89961,89261,89579,315060
2023-07-17T15:00:00+03:00,89579,90375,89465,90308,295587
2023-07-17T19:00:00+03:00,90306,90525,90223,90474,63755
2023-07-17T23:00:00+03:00,90477,90478,90370,90371,6525
2023-07-18T07:00:00+03:00,90300,90300,89826,90022,190035
2023-07-18T11:00:00+03:00,90015,90223,89694,90094,335670
2023-07-18T15:00:00+03:00,90092,90148,89939,89989,216900
2023-07-18T19:00:00+03:00,89992,90087,89900,90031,25895
2023-07-18T23:00:00+03:00,90031,90035,89850,89890,8082
2023-07-19T07:00:00+03:00,90047,90738,89980,90625,214946
2023-07-19T11:00:00+03:00,90618,90729,89911,90066,396045
2023-07-19T15:00:00+03:00,90067,90300,89923,90213,183937
2023-07-19T19:00:00+03:00,90233,90330,90124,90284,25510
2023-07-19T23:00:00+03:00,90284,90350,90269,90289,4503
2023-07-20T07:00:00+03:00,90140,90212,89723,90058,222180
2023-07-20T11:00:00+03:00,90057,90286,89270,89402,652886
2023-07-20T15:00:00+03:00,89404,89900,89358,89599,375662
2023-07-20T19:00:00+03:00,89500,89630,89460,89523,36007
2023-07-20T23:00:00+03:00,89523,89619,89520,89607,8474
2023-07-21T07:00:00+03:00,89625,89898,89434,89716,178876
2023-07-21T11:00:00+03:00,89716,89748,88881,89234,458653
2023-07-21T15:00:00+03:00,89228,90187,89186,90130,331709
2023-07-21T19:00:00+03:00,90130,90379,90130,90264,52787
2023-07-21T23:00:00+03:00,90264,90322,90225,90245,6426
2023-07-24T07:00:00+03:00,90218,90258,89665,89696,174415
2023-07-24T11:00:00+03:00,89693,89779,89372,89663,321123
2023-07-24T15:00:00+03:00,89661,89820,89330,89470,182145
2023-07-24T19:00:00+03:00,89504,89584,89302,89476,29793
2023-07-24T23:00:00+03:00,89478,89482,89351,89360,5182
2023-07-25T07:00:00+03:00,89302,89557,89020,89400,214259
2023-07-25T11:00:00+03:00,89400,89510,89100,89497,195998
2023-07-25T15:00:00+03:00,89497,89680,89212,89538,221391
2023-07-25T19:00:00+03:00,89533,89669,89361,89453,31159
2023-07-25T23:00:00+03:00,89453,89460,89430,89442,4023
2023-07-26T07:00:00+03:00,89500,89590,89216,89264,115981
2023-07-26T11:00:00+03:00,89266,89381,89112,89381,205567
2023-07-26T15:00:00+03:00,89381,89440,89150,89308,153564
2023-07-26T19:00:00+03:00,89338,89383,89282,89335,18149
2023-07-26T23:00:00+03:00,89335,89340,89312,89320,3255
2023-07-27T07:00:00+03:00,89310,89425,89154,89366,131258
2023-07-27T11:00:00+03:00,89366,89420,88984,89395,317205
2023-07-27T15:00:00+03:00,89395,90065,89390,89936,524354
2023-07-27T19:00:00+03:00,89900,89984,89845,89845,32908
2023-07-27T23:00:00+03:00,89849,89920,89840,89903,3525
2023-07-28T07:00:00+03:00,89860,90428,89710,90336,220219
2023-07-28T11:00:00+03:00,90338,90674,90138,90574,307296
2023-07-28T15:00:00+03:00,90574,91130,90387,90940,305735
2023-07-28T19:00:00+03:00,90930,91298,90921,91239,73979
2023-07-28T23:00:00+03:00,91235,91350,91200,91321,12928
2023-07-31T07:00:00+03:00,91500,91875,90809,91123,316156
2023-07-31T11:00:00+03:00,91124,91196,90550,90908,460919
2023-07-31T15:00:00+03:00,90904,91000,90709,90838,198469
2023-07-31T19:00:00+03:00,90826,90950,90583,90858,33325
2023-07-31T23:00:00+03:00,90858,90917,90842,90872,3296
2023-08-01T07:00:00+03:00,90971,91103,90633,90901,163810
2023-08-01T11:00:00+03:00,90898,91393,90792,91201,355387
2023-08-01T15:00:00+03:00,91201,91850,91135,91835,246987
2023-08-01T19:00:00+03:00,91801,92134,91799,92049,51021
2023-08-01T23:00:00+03:00,92048,92097,91927,91931,6042
2023-08-02T07:00:00+03:00,91814,92000,91525,91773,163856
2023-08-02T11:00:00+03:00,91768,92947,91748,92491,537506
2023-08-02T15:00:00+03:00,92484,93619,92345,93344,478296
2023-08-02T19:00:00+03:00,93280,93795,93280,93498,84036
2023-08-02T23:00:00+03:00,93494,93537,93361,93377,7043
2023-08-03T07:00:00+03:00,93256,93386,92476,92557,319418
2023-08-03T11:00:00+03:00,92558,93480,92550,93390,527978
2023-08-03T15:00:00+03:00,93394,93958,92879,93605,559422
2023-08-03T19:00:00+03:00,93636,93819,93561,93576,50644
2023-08-03T23:00:00+03:00,93578,93578,93475,93475,8515
2023-08-04T07:00:00+03:00,93470,93924,93295,93914,225723
2023-08-04T11:00:00+03:00,93914,94490,93500,94190,482436
2023-08-04T15:00:00+03:00,94194,95230,94065,94837,486405
2023-08-04T19:00:00+03:00,94815,94985,94541,94773,66352
2023-08-04T23:00:00+03:00,94773,94872,94669,94714,8646
2023-08-07T07:00:00+03:00,94696,95938,94520,95733,371816
2023-08-07T11:00:00+03:00,95728,96102,95150,95343,511782
2023-08-07T15:00:00+03:00,95343,95648,93300,94385,657845
2023-08-07T19:00:00+03:00,94388,94390,94101,94362,43291
2023-08-07T23:00:00+03:00,94362,94391,94343,94358,3325
2023-08-08T07:00:00+03:00,94630,95237,94250,94933,294927
2023-08-08T11:00:00+03:00,94933,95612,94579,95570,477218
2023-08-08T15:00:00+03:00,95571,96566,95445,96188,567830
2023-08-08T19:00:00+03:00,96159,96792,96090,96600,68410
2023-08-08T23:00:00+03:00,96603,96750,96486,96668,17266
2023-08-09T07:00:00+03:00,96130,96571,95772,96123,420804
2023-08-09T11:00:00+03:00,96122,96840,95942,96654,497921
2023-08-09T15:00:00+03:00,96654,96989,95641,95880,537967
2023-08-09T19:00:00+03:00,95850,95967,95625,95793,65412
2023-08-09T23:00:00+03:00,95787,95791,95675,95676,5818
2023-08-10T07:00:00+03:00,95803,96092,95222,95685,345944
2023-08-10T11:00:00+03:00,95686,96699,95624,96474,686413
2023-08-10T15:00:00+03:00,96473,96870,95822,96598,444745
2023-08-10T19:00:00+03:00,96579,96940,96579,96747,53320
2023-08-10T23:00:00+03:00,96746,96833,96719,96800,5026
2023-08-11T07:00:00+03:00,96900,97196,96600,97072,393149
2023-08-11T11:00:00+03:00,97071,97700,96767,97683,497420
2023-08-11T15:00:00+03:00,97683,98600,97556,98454,504866
2023-08-11T19:00:00+03:00,98464,98920,98439,98737,95959
2023-08-11T23:00:00+03:00,98736,98834,98714,98820,8924
2023-08-14T07:00:00+03:00,98950,100164,98820,100034,434051
2023-08-14T11:00:00+03:00,100035,100783,99539,100424,718913
2023-08-14T15:00:00+03:00,100424,100772,96000,96599,1518474
2023-08-14T19:00:00+03:00,96640,96727,95708,95811,215053
2023-08-14T23:00:00+03:00,95816,95892,95734,95750,16548
2023-08-15T07:00:00+03:00,95344,97959,94350,97381,1114029
2023-08-15T11:00:00+03:00,97384,98431,96480,97858,838377
2023-08-15T15:00:00+03:00,97858,98155,95221,96113,718250
2023-08-15T19:00:00+03:00,96187,96187,95300,95334,141460
2023-08-15T23:00:00+03:00,95334,95396,95221,95250,14631
2023-08-16T07:00:00+03:00,95780,96430,95347,95879,426089
2023-08-16T11:00:00+03:00,95856,96050,94250,94374,686300
2023-08-16T15:00:00+03:00,94372,94699,93115,93570,808032
2023-08-16T19:00:00+03:00,93572,93790,93328,93743,74118
2023-08-16T23:00:00+03:00,93744,93940,93670,93833,14648
2023-08-17T07:00:00+03:00,93460,94481,93351,93680,446420
2023-08-17T11:00:00+03:00,93682,93798,91700,92491,1009817
2023-08-17T15:00:00+03:00,92492,93036,92122,92540,466501
2023-08-17T19:00:00+03:00,92536,92691,92439,92660,44031
2023-08-17T23:00:00+03:00,92660,92692,92601,92692,5009
2023-08-18T07:00:00+03:00,92580,92944,91660,91806,340980
2023-08-18T11:00:00+03:00,91797,93079,91529,92670,571226
2023-08-18T15:00:00+03:00,92676,93157,92554,92655,353622
2023-08-18T19:00:00+03:00,92715,92893,92647,92835,28948
2023-08-18T23:00:00+03:00,92841,92964,92841,92960,7489
2023-08-21T07:00:00+03:00,92703,93765,92528,93565,332133
2023-08-21T11:00:00+03:00,93563,94027,93162,93730,632578
2023-08-21T15:00:00+03:00,93731,93748,92222,92730,565399
2023-08-21T19:00:00+03:00,92730,92794,92580,92705,32643
2023-08-21T23:00:00+03:00,92705,92745,92650,92745,3738
2023-08-22T07:00:00+03:00,92850,93542,92741,93291,288433
2023-08-22T11:00:00+03:00,93296,93414,93024,93201,362212
2023-08-22T15:00:00+03:00,93201,93669,92855,93309,466237
2023-08-22T19:00:00+03:00,93331,93530,93250,93373,49775
2023-08-22T23:00:00+03:00,93374,93450,93321,93396,5116
2023-08-23T07:00:00+03:00,93498,93850,93367,93538,300678
2023-08-23T11:00:00+03:00,93537,93642,93246,93379,384324
2023-08-23T15:00:00+03:00,93379,93660,92901,93538,594719
2023-08-23T19:00:00+03:00,93543,94367,93408,94149,173154
2023-08-23T23:00:00+03:00,94149,94390,94075,94341,29933
2023-08-24T07:00:00+03:00,93900,94132,93584,93733,262097
2023-08-24T11:00:00+03:00,93737,93970,93542,93951,334050
2023-08-24T15:00:00+03:00,93955,94221,93780,94197,248783
2023-08-24T19:00:00+03:00,94209,94296,94014,94072,53530
2023-08-24T23:00:00+03:00,94079,94175,94064,94150,5565
2023-08-25T07:00:00+03:00,94140,94475,94065,94228,178507
2023-08-25T11:00:00+03:00,94228,94239,93931,94078,280433
2023-08-25T15:00:00+03:00,94078,95292,94068,95150,702776
2023-08-25T19:00:00+03:00,95135,95540,95135,95380,82334
2023-08-25T23:00:00+03:00,95379,95440,95266,95266,11641
2023-08-28T07:00:00+03:00,95395,95818,95328,95751,320472
2023-08-28T11:00:00+03:00,95756,95792,95027,95130,565395
2023-08-28T15:00:00+03:00,95130,95419,95053,95292,298655
2023-08-28T19:00:00+03:00,95295,95400,95197,95319,28185
2023-08-28T23:00:00+03:00,95313,95316,95202,95234,5272
2023-08-29T07:00:00+03:00,95381,95679,95312,95516,178820
2023-08-29T11:00:00+03:00,95516,96184,95072,96047,711647
2023-08-29T15:00:00+03:00,96047,96300,95300,95385,423011
2023-08-29T19:00:00+03:00,95380,95548,95221,95417,47229
2023-08-29T23:00:00+03:00,95417,95470,95359,95470,4114
2023-08-30T07:00:00+03:00,95730,96072,95541,95820,197974
2023-08-30T11:00:00+03:00,95821,96061,95507,95967,304285
2023-08-30T15:00:00+03:00,95966,96167,95817,96125,223898
2023-08-30T19:00:00+03:00,96095,96245,96085,96236,34464
2023-08-30T23:00:00+03:00,96236,96245,96215,96217,3930
2023-08-31T07:00:00+03:00,96301,96423,96082,96286,170810
2023-08-31T11:00:00+03:00,96286,96382,96054,96118,299312
2023-08-31T15:00:00+03:00,96119,96150,95342,95663,597963
2023-08-31T19:00:00+03:00,95663,95950,95663,95874,52310
2023-08-31T23:00:00+03:00,95873,95879,95766,95825,6143
2023-09-01T07:00:00+03:00,95905,96116,95701,95887,155733
2023-09-01T11:00:00+03:00,95887,96643,95882,96184,668316
2023-09-01T15:00:00+03:00,96182,96376,95550,96280,498127
2023-09-01T19:00:00+03:00,96257,96309,96150,96182,30498
2023-09-01T23:00:00+03:00,96182,96183,96131,96139,3801
2023-09-04T07:00:00+03:00,96180,96426,96111,96399,143183
2023-09-04T11:00:00+03:00,96398,96712,96305,96668,250860
2023-09-04T15:00:00+03:00,96666,96840,96451,96729,265543
2023-09-04T19:00:00+03:00,96751,96894,96705,96842,38710
2023-09-04T23:00:00+03:00,96843,96890,96843,96855,4879
2023-09-05T07:00:00+03:00,96949,97500,96942,97488,216002
2023-09-05T11:00:00+03:00,97489,97603,97170,97378,368875
2023-09-05T15:00:00+03:00,97377,97849,97339,97840,256351
2023-09-05T19:00:00+03:00,97849,97979,97836,97920,38852
2023-09-05T23:00:00+03:00,97920,97989,97910,97949,5992
2023-09-06T07:00:00+03:00,97950,97950,97309,97658,329739
2023-09-06T11:00:00+03:00,97658,98124,97572,97701,523710
2023-09-06T15:00:00+03:00,97701,98499,97663,98499,327918
2023-09-06T19:00:00+03:00,98444,98487,98146,98290,51255
2023-09-06T23:00:00+03:00,98290,98347,98262,98262,8106
2023-09-07T07:00:00+03:00,98263,98538,98132,98475,181649
2023-09-07T11:00:00+03:00,98479,98655,97116,98027,832309
2023-09-07T15:00:00+03:00,98028,98550,97535,98473,514710
2023-09-07T19:00:00+03:00,98408,98476,98360,98430,37280
2023-09-07T23:00:00+03:00,98430,98444,98305,98346,6961
2023-09-08T07:00:00+03:00,98356,98444,97859,97905,178445
2023-09-08T11:00:00+03:00,97904,98056,97538,97933,491038
2023-09-08T15:00:00+03:00,97934,98173,97650,97809,365342
2023-09-08T19:00:00+03:00,97850,97851,97687,97745,21594
2023-09-08T23:00:00+03:00,97741,97774,97670,97670,7729
2023-09-11T07:00:00+03:00,97349,97349,96525,96790,384822
2023-09-11T11:00:00+03:00,96788,96848,96050,96286,648035
2023-09-11T15:00:00+03:00,96285,96373,95156,95166,536865
2023-09-11T19:00:00+03:00,95179,95194,94676,94838,98323
2023-09-11T23:00:00+03:00,94835,94873,94751,94796,10809
2023-09-12T07:00:00+03:00,94096,95000,93744,94950,484006
2023-09-12T11:00:00+03:00,94950,95270,94380,94396,611287
2023-09-12T15:00:00+03:00,94395,95208,94080,95065,625719
2023-09-12T19:00:00+03:00,95048,95548,94997,95268,90147
2023-09-12T23:00:00+03:00,95268,95272,95132,95148,7212
2023-09-13T07:00:00+03:00,94950,95142,94950,95136,16812
2023-09-13T11:00:00+03:00,95788,96228,95659,96227,243950
2023-09-13T15:00:00+03:00,96226,96739,95863,96275,588000
2023-09-13T19:00:00+03:00,96287,96425,96105,96305,41748
2023-09-13T23:00:00+03:00,96297,96492,96297,96408,5767
2023-09-14T07:00:00+03:00,96468,96927,95851,96055,317635
2023-09-14T11:00:00+03:00,96056,96702,95925,96137,485670
2023-09-14T15:00:00+03:00,96141,96826,95653,96764,1188750
2023-09-14T19:00:00+03:00,96764,97049,96434,96678,91846
2023-09-14T23:00:00+03:00,96679,96679,96588,96634,4376
2023-09-15T07:00:00+03:00,96660,96800,96291,96328,279035
2023-09-15T11:00:00+03:00,96325,97278,95957,97247,800740
2023-09-15T15:00:00+03:00,97247,97298,96176,96360,668466
2023-09-15T19:00:00+03:00,96382,96677,96333,96603,38339
2023-09-15T23:00:00+03:00,96605,96616,96475,96500,6658
2023-09-18T07:00:00+03:00,96520,97203,96503,96893,287273
2023-09-18T11:00:00+03:00,96892,97017,96268,96681,546998
2023-09-18T15:00:00+03:00,96683,96877,96450,96527,425142
2023-09-18T19:00:00+03:00,96509,96598,96369,96428,28754
2023-09-18T23:00:00+03:00,96425,96426,96357,96389,3852
2023-09-19T07:00:00+03:00,96399,96600,95880,96241,256952
2023-09-19T11:00:00+03:00,96248,96582,96201,96364,467234
2023-09-19T15:00:00+03:00,96364,97061,96188,96922,298006
2023-09-19T19:00:00+03:00,96905,97644,96763,96816,95987
2023-09-19T23:00:00+03:00,96816,96888,96802,96821,7101
2023-09-20T07:00:00+03:00,96805,96877,96537,96550,245831
2023-09-20T11:00:00+03:00,96550,96902,96455,96629,415588
2023-09-20T15:00:00+03:00,96628,96766,96174,96460,387332
2023-09-20T19:00:00+03:00,94729,94810,94440,94721,46870
2023-09-20T23:00:00+03:00,94721,94746,94600,94660,3905
2023-09-21T07:00:00+03:00,94665,94932,94471,94714,197500
2023-09-21T11:00:00+03:00,94714,95145,93889,94118,552495
2023-09-21T15:00:00+03:00,94118,95640,93968,95500,860208
2023-09-21T19:00:00+03:00,95397,95510,95182,95294,49326
2023-09-21T23:00:00+03:00,95290,95321,95245,95274,3340
2023-09-22T07:00:00+03:00,95300,95588,95138,95249,184512
2023-09-22T11:00:00+03:00,95249,95760,95180,95628,338461
2023-09-22T15:00:00+03:00,95629,95674,95152,95394,259515
2023-09-22T19:00:00+03:00,95370,95969,95363,95778,62843
2023-09-22T23:00:00+03:00,95780,95895,95780,95888,8577
2023-09-25T07:00:00+03:00,95875,95930,95179,95209,218490
2023-09-25T11:00:00+03:00,95208,95869,95084,95843,364585
2023-09-25T15:00:00+03:00,95843,96112,95663,96008,254173
2023-09-25T19:00:00+03:00,96037,96050,95880,95897,25277
2023-09-25T23:00:00+03:00,95905,95936,95861,95862,3759
2023-09-26T07:00:00+03:00,95922,96165,95710,95983,142117
2023-09-26T11:00:00+03:00,95983,96290,95870,96101,226770
2023-09-26T15:00:00+03:00,96103,96320,96050,96225,150734
2023-09-26T19:00:00+03:00,96190,96295,96171,96234,22428
2023-09-26T23:00:00+03:00,96237,96297,96163,96189,5154
2023-09-27T07:00:00+03:00,96162,96475,96084,96118,193889
2023-09-27T11:00:00+03:00,96119,96425,96058,96320,230109
2023-09-27T15:00:00+03:00,96321,96340,95800,96275,266114
2023-09-27T19:00:00+03:00,96290,96666,96256,96613,67606
2023-09-27T23:00:00+03:00,96613,96634,96589,96589,4603
2023-09-28T07:00:00+03:00,96586,96839,96282,96820,161467
2023-09-28T11:00:00+03:00,96820,97246,96820,97046,343044
2023-09-28T15:00:00+03:00,97045,97336,96978,97109,220686
2023-09-28T19:00:00+03:00,97102,97148,96875,97098,45547
2023-09-28T23:00:00+03:00,97099,97120,97030,97031,3954
2023-09-29T07:00:00+03:00,97064,97437,97003,97412,179573
2023-09-29T11:00:00+03:00,97412,98299,97257,97963,393125
2023-09-29T15:00:00+03:00,97963,98364,97817,98345,246500
2023-09-29T19:00:00+03:00,98302,98470,98240,98418,49975
2023-09-29T23:00:00+03:00,98418,98470,98404,98460,6507
2023-10-02T07:00:00+03:00,98469,98856,98122,98136,254614
2023-10-02T11:00:00+03:00,98137,99489,98000,99112,493978
2023-10-02T15:00:00+03:00,99112,99768,99025,99650,290813
2023-10-02T19:00:00+03:00,99700,99878,99651,99835,57684
2023-10-02T23:00:00+03:00,99837,99900,99836,99882,9297
2023-10-03T07:00:00+03:00,99858,99951,99400,99623,233110
2023-10-03T11:00:00+03:00,99620,99626,98939,99296,425139
2023-10-03T15:00:00+03:00,99289,99674,99118,99628,251102
2023-10-03T19:00:00+03:00,99564,99757,99427,99439,51126
2023-10-03T23:00:00+03:00,99457,99517,99430,99430,4449
2023-10-04T07:00:00+03:00,99454,99610,99117,99184,174192
2023-10-04T11:00:00+03:00,99184,99999,99031,99724,380492
2023-10-04T15:00:00+03:00,99722,100234,99550,99819,330107
2023-10-04T19:00:00+03:00,99795,99895,99571,99797,46995
2023-10-04T23:00:00+03:00,99790,99850,99716,99799,4488
2023-10-05T07:00:00+03:00,99794,100068,99636,99672,182701
2023-10-05T11:00:00+03:00,99676,100420,99618,100180,467646
2023-10-05T15:00:00+03:00,100181,101030,100154,100970,324022
2023-10-05T19:00:00+03:00,100950,101390,100908,101145,96548
2023-10-05T23:00:00+03:00,101145,101295,101132,101189,5689
2023-10-06T07:00:00+03:00,101229,101854,101166,101261,340616
2023-10-06T11:00:00+03:00,101258,101276,100120,100703,878372
2023-10-06T15:00:00+03:00,100704,100849,99807,100484,451768
2023-10-06T19:00:00+03:00,100476,100584,100240,100356,37873
2023-10-06T23:00:00+03:00,100356,100476,100356,100449,5192
2023-10-09T07:00:00+03:00,100450,101399,100308,101236,246741
2023-10-09T11:00:00+03:00,101230,102577,100902,102261,545263
2023-10-09T15:00:00+03:00,102261,102498,98971,99409,1081866
2023-10-09T19:00:00+03:00,99433,99569,98555,98890,167715
2023-10-09T23:00:00+03:00,98890,98890,98760,98781,8963
2023-10-10T07:00:00+03:00,98828,100687,98828,100267,453121
2023-10-10T11:00:00+03:00,100270,100308,99125,99645,635371
2023-10-10T15:00:00+03:00,99647,100620,99600,100595,334922
2023-10-10T19:00:00+03:00,100501,100580,100120,100464,47032
2023-10-10T23:00:00+03:00,100463,100595,100455,100588,5823
2023-10-11T07:00:00+03:00,100526,101031,99741,100198,373755
2023-10-11T11:00:00+03:00,100203,100568,99932,100495,424547
2023-10-11T15:00:00+03:00,100498,100620,100090,100425,292100
2023-10-11T19:00:00+03:00,100410,100550,97564,97819,348152
2023-10-11T23:00:00+03:00,97820,98000,97030,97398,182544
2023-10-12T07:00:00+03:00,97399,97695,96850,97383,456052
2023-10-12T11:00:00+03:00,97382,97967,97119,97937,499576
2023-10-12T15:00:00+03:00,97937,98517,97868,98350,664898
2023-10-12T19:00:00+03:00,98350,98400,97918,98156,72944
2023-10-12T23:00:00+03:00,98157,98249,98130,98153,5471
2023-10-13T07:00:00+03:00,98188,98650,98010,98257,240015
2023-10-13T11:00:00+03:00,98259,98364,97501,97800,489813
2023-10-13T15:00:00+03:00,97800,97960,97372,97782,380174
2023-10-13T19:00:00+03:00,97780,97837,97580,97710,35347
2023-10-13T23:00:00+03:00,97709,97830,97678,97830,9453
2023-10-16T07:00:00+03:00,97830,98050,97652,97982,143939
2023-10-16T11:00:00+03:00,97982,98156,97443,97451,375625
2023-10-16T15:00:00+03:00,97450,98082,97428,98019,235949
2023-10-16T19:00:00+03:00,98022,98048,97870,97944,25880
2023-10-16T23:00:00+03:00,97941,97969,97825,97825,5511
2023-10-17T07:00:00+03:00,97895,98043,97816,97951,90748
2023-10-17T11:00:00+03:00,97950,98140,97653,97944,347462
2023-10-17T15:00:00+03:00,97946,98761,97945,98593,407179
2023-10-17T19:00:00+03:00,98560,98798,98476,98720,38220
2023-10-17T23:00:00+03:00,98724,98780,98715,98736,5150
2023-10-18T07:00:00+03:00,98735,98735,98315,98411,187063
2023-10-18T11:00:00+03:00,98415,98703,98060,98283,487804
2023-10-18T15:00:00+03:00,98283,98671,98221,98462,216377
2023-10-18T19:00:00+03:00,98470,98543,98409,98483,16632
2023-10-18T23:00:00+03:00,98482,98500,98449,98468,3296
2023-10-19T07:00:00+03:00,98496,98685,98465,98511,86640
2023-10-19T11:00:00+03:00,98516,98613,98000,98125,410411
2023-10-19T15:00:00+03:00,98125,98373,97700,97950,372149
2023-10-19T19:00:00+03:00,97921,98100,97656,97788,60541
2023-10-19T23:00:00+03:00,97789,97823,97701,97709,7035
2023-10-20T07:00:00+03:00,97735,97818,96920,97033,217163
2023-10-20T11:00:00+03:00,97032,97038,96280,96424,460153
2023-10-20T15:00:00+03:00,96424,96830,96288,96318,286179
2023-10-20T19:00:00+03:00,96303,96499,96138,96429,44277
2023-10-20T23:00:00+03:00,96436,96465,96389,96459,5314
2023-10-23T07:00:00+03:00,96460,96780,95986,96011,173163
2023-10-23T11:00:00+03:00,96011,96035,95200,95423,471378
2023-10-23T15:00:00+03:00,95422,95900,95192,95363,273374
2023-10-23T19:00:00+03:00,95368,95436,95260,95302,22368
2023-10-23T23:00:00+03:00,95300,95370,95291,95354,3695
2023-10-24T07:00:00+03:00,95298,95298,94410,94412,246622
2023-10-24T11:00:00+03:00,94412,94823,94272,94388,376576
2023-10-24T15:00:00+03:00,94388,94663,94307,94358,204191
2023-10-24T19:00:00+03:00,94326,94400,94162,94246,55851
2023-10-24T23:00:00+03:00,94247,94302,94225,94259,3356
2023-10-25T07:00:00+03:00,94240,94649,94050,94136,298296
2023-10-25T11:00:00+03:00,94137,94455,93901,94339,371115
2023-10-25T15:00:00+03:00,94344,94591,94044,94361,471505
2023-10-25T19:00:00+03:00,94361,94539,94327,94418,33291
2023-10-25T23:00:00+03:00,94417,94468,94399,94449,2863
2023-10-26T07:00:00+03:00,94456,95159,94456,94673,333960
2023-10-26T11:00:00+03:00,94674,94833,94530,94757,258563
2023-10-26T15:00:00+03:00,94757,94980,94604,94840,259274
2023-10-26T19:00:00+03:00,94860,95194,94860,95157,63413
2023-10-26T23:00:00+03:00,95160,95290,95085,95161,15999
2023-10-27T07:00:00+03:00,95200,95500,94701,94725,215040
2023-10-27T11:00:00+03:00,94722,94847,93680,94054,812176
2023-10-27T15:00:00+03:00,94053,95705,94013,95634,905287
2023-10-27T19:00:00+03:00,95635,95720,95355,95634,65001
2023-10-27T23:00:00+03:00,95633,95790,95601,95787,12105
2023-10-30T07:00:00+03:00,95750,95761,94756,94971,239176
2023-10-30T11:00:00+03:00,94972,95000,94190,94394,472619
2023-10-30T15:00:00+03:00,94394,94635,94036,94263,285609
2023-10-30T19:00:00+03:00,94249,94390,94125,94195,37700
2023-10-30T23:00:00+03:00,94194,94213,94150,94166,4439
2023-10-31T07:00:00+03:00,94200,94283,93356,93505,311597
2023-10-31T11:00:00+03:00,93505,93818,92968,93781,553369
2023-10-31T15:00:00+03:00,93781,95370,93743,95051,955811
2023-10-31T19:00:00+03:00,95021,95264,94848,95157,58149
2023-10-31T23:00:00+03:00,95157,95240,95055,95198,7476
2023-11-01T07:00:00+03:00,94998,95441,94580,95191,259500
2023-11-01T11:00:00+03:00,95192,95247,94235,94879,540875
2023-11-01T15:00:00+03:00,94885,95070,94000,94360,407100
2023-11-01T19:00:00+03:00,94302,94400,94201,94280,30160
2023-11-01T23:00:00+03:00,94280,94344,94233,94299,3840
2023-11-02T07:00:00+03:00,94400,94854,94303,94779,152283
2023-11-02T11:00:00+03:00,94779,94875,94361,94422,325563
2023-11-02T15:00:00+03:00,94421,94724,94394,94648,248158
2023-11-02T19:00:00+03:00,94650,94950,94586,94710,41967
2023-11-02T23:00:00+03:00,94708,94769,94626,94626,4102
2023-11-03T07:00:00+03:00,94656,94945,94174,94237,248414
2023-11-03T11:00:00+03:00,94235,94346,93565,94182,519024
2023-11-03T15:00:00+03:00,94179,94190,93467,93615,304023
2023-11-03T19:00:00+03:00,93620,93628,93502,93564,32797
2023-11-03T23:00:00+03:00,93565,93747,93539,93635,7702
2023-11-06T07:00:00+03:00,93615,93865,93210,93291,122688
2023-11-06T11:00:00+03:00,93293,93724,93162,93576,163391
2023-11-06T15:00:00+03:00,93577,93677,93401,93545,75316
2023-11-06T19:00:00+03:00,93520,93648,93480,93612,16442
2023-11-06T23:00:00+03:00,93612,93630,93501,93502,4914
2023-11-07T07:00:00+03:00,93675,93778,93366,93622,174667
2023-11-07T11:00:00+03:00,93622,94063,93481,93662,415837
2023-11-07T15:00:00+03:00,93662,93868,93575,93779,187458
2023-11-07T19:00:00+03:00,93747,93892,93665,93855,25392
2023-11-07T23:00:00+03:00,93854,93999,93843,93929,24872
2023-11-08T07:00:00+03:00,93900,93902,93672,93829,84676
