strategy,timeframe,category,ticker,sharpe,annual_return,annual_vol,max_drawdown,calmar,win_rate,profit_factor,payoff_ratio,exposure,turnover,avg_trade_bars,n_trades,sl_exit_pct,tp_exit_pct,signal_exit_pct,trailing_exit_pct,max_hold_exit_pct,adx_breakout_exit_pct
S7_Keltner,daily,Range,IRAO,0.7549113914993205,0.06481201037504121,0.08585379834621235,-0.08140764307049837,0.7961415897880071,0.5170454545454546,1.5674404325757862,1.4640927117466136,0.11055276381909548,10.447236180904524,5.333333333333333,33,42.2,48.9,4.4,0.0,4.4,0.0
S7_Keltner,daily,Range,LKOH,-0.7708130729241983,-0.060662366774565366,0.07869919297610421,-0.5359438480595234,-0.11318791510380026,0.45121951219512196,0.633780085308029,0.7708136172665218,0.1028858218318695,9.327478042659976,5.466666666666667,30,59.5,21.4,2.4,0.0,11.9,4.8
S7_Keltner,daily,Range,LSRG,0.2359403450803419,0.02723063024978982,0.11541320006341987,-0.21888530990226643,0.12440592866624287,0.4939759036144578,1.1519716122907573,1.1519716122907575,0.10479797979797979,10.65909090909091,4.882352941176471,34,37.8,48.9,0.0,0.0,4.4,8.9
S7_Keltner,daily,Range,MGNT,-0.6734050116424674,-0.058111757163325305,0.08629540344760417,-0.45599573276952854,-0.1274392565263246,0.44881889763779526,0.6561674515933597,0.7943079677182774,0.07967377666248432,7.588456712672523,5.291666666666667,24,50.0,26.7,0.0,0.0,20.0,3.3
S7_Keltner,daily,Range,MOEX,-0.7128383069271794,-0.058768022882511664,0.08244229064490381,-0.4322329352570651,-0.13596377806693544,0.48044692737430167,0.6879892206209425,0.7279885939128578,0.1122961104140527,9.801756587202007,5.774193548387097,31,57.1,30.6,2.0,0.0,4.1,6.1
S7_Keltner,daily,Range,MTLR,-0.2975602083366746,-0.04030887256968147,0.13546459318268114,-0.5160950304908802,-0.07810358594490237,0.5032258064516129,0.838860387933371,0.8281057675752509,0.09736180904522614,9.49748743718593,5.166666666666667,30,53.5,34.9,2.3,0.0,4.7,4.7
S7_Keltner,daily,Range,MTSS,-0.7063247070823826,-0.053782659974603374,0.07614438435371114,-0.37257540527188915,-0.14435375822876756,0.45323741007194246,0.6135454806644302,0.7401501036586776,0.08725674827369742,8.225988700564972,5.346153846153846,26,60.5,31.6,0.0,0.0,2.6,5.3
S7_Keltner,daily,Range,NVTK,-0.47490526519547055,-0.04484980416644222,0.09443947551935877,-0.4216800713088847,-0.10635979079407172,0.4852941176470588,0.7599578127566995,0.7945013497001858,0.08553459119496855,8.558490566037737,5.037037037037037,27,56.1,31.7,0.0,0.0,4.9,7.3
S7_Keltner,daily,Range,OGKB,-0.03534799220394712,-0.003976122694521424,0.11248510726098418,-0.38005021226873087,-0.010462098339021411,0.4648648648648649,0.981490568760869,1.1184427411461066,0.11649874055415617,11.425692695214106,5.138888888888889,36,54.3,41.3,2.2,0.0,2.2,0.0
S7_Keltner,daily,Range,PHOR,0.15464818402538644,0.010684515105576239,0.0690891727756875,-0.12588824140183713,0.08487301900954441,0.5145631067961165,1.1290572237101864,1.0225423912846971,0.06469849246231156,7.597989949748744,4.291666666666667,24,36.7,46.7,6.7,0.0,6.7,3.3
