strategy,timeframe,ticker,recalib_freq,train_window,recalib_idx,sharpe_train,p_ma_window,p_z_entry,p_z_exit,p_max_hold,p_sl_mult,p_tp_mult,p_rsi_thresh,p_vol_regime,p_consec_candles,p_vol_exhaustion,p_ma200_filter,p_mean_revert_speed,p_bb_window,p_bb_std,p_bw_percentile,p_rsi_divergence,p_close_vs_bb_pct,p_squeeze_then_expand,p_dc_window,p_initial_sl_mult,p_trail_n,p_trail_atr_mult,p_breakeven_thresh,p_adx_thresh,p_vol_confirm,p_daily_ma_confirm,p_momentum_filter,p_atr_expansion,p_atr_period,p_multiplier,p_pivot_type,p_target_exit,p_adx_exit_thresh,p_adx_entry_thresh,p_bb_squeeze_pctl,p_flat_ma_slope,p_vol_compression,p_intraday_range,p_range_bound_check,p_vwap_window,p_dev_mult,p_exit_mult,p_hurst_proxy,p_vwap_slope_flat
S3_Donchian,daily,LKOH,63,504,13,1.6651,,,,,,,,,,,,,,,,,,,10.0,2.5,30.0,2.5,0.5,20,OFF,OFF,OFF,ON,,,,,,,,,,,,,,,,
S3_Donchian,daily,LKOH,63,504,14,1.16,,,,,,,,,,,,,,,,,,,20.0,2.0,10.0,2.0,0.5,25,0.8,OFF,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,LKOH,63,504,15,0.7035,,,,,,,,,,,,,,,,,,,10.0,3.0,10.0,2.5,0.5,15,OFF,OFF,ON,ON,,,,,,,,,,,,,,,,
S3_Donchian,daily,LKOH,63,504,16,0.5962,,,,,,,,,,,,,,,,,,,10.0,3.0,10.0,2.5,0.5,25,1.0,OFF,ON,ON,,,,,,,,,,,,,,,,
S3_Donchian,daily,LKOH,63,504,17,1.1784,,,,,,,,,,,,,,,,,,,10.0,3.0,20.0,2.5,0.5,20,1.2,OFF,OFF,ON,,,,,,,,,,,,,,,,
S3_Donchian,daily,LKOH,63,504,18,0.9621,,,,,,,,,,,,,,,,,,,5.0,3.0,15.0,2.5,0.5,20,1.2,OFF,OFF,ON,,,,,,,,,,,,,,,,
S3_Donchian,daily,LKOH,126,504,0,1.2016,,,,,,,,,,,,,,,,,,,15.0,2.5,30.0,3.0,OFF,15,OFF,OFF,OFF,ON,,,,,,,,,,,,,,,,
S3_Donchian,daily,LKOH,126,504,1,1.0976,,,,,,,,,,,,,,,,,,,15.0,2.5,30.0,2.5,2.0,OFF,0.8,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,LKOH,126,504,2,1.0998,,,,,,,,,,,,,,,,,,,15.0,2.5,30.0,2.5,1.0,15,1.0,OFF,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,LKOH,126,504,3,1.106,,,,,,,,,,,,,,,,,,,15.0,2.0,30.0,2.5,OFF,15,0.8,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,LKOH,126,504,4,1.4427,,,,,,,,,,,,,,,,,,,15.0,2.0,25.0,2.5,OFF,OFF,0.8,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,LKOH,126,504,5,1.8412,,,,,,,,,,,,,,,,,,,20.0,3.0,5.0,2.5,1.5,15,0.8,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,LKOH,126,504,6,1.8195,,,,,,,,,,,,,,,,,,,10.0,2.5,30.0,2.5,0.5,OFF,0.8,OFF,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,LKOH,126,504,7,1.16,,,,,,,,,,,,,,,,,,,20.0,2.0,10.0,2.0,0.5,25,0.8,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,LKOH,126,504,8,0.6632,,,,,,,,,,,,,,,,,,,10.0,2.5,15.0,3.0,0.5,25,OFF,OFF,ON,ON,,,,,,,,,,,,,,,,
S3_Donchian,daily,LKOH,126,504,9,0.9792,,,,,,,,,,,,,,,,,,,10.0,3.0,3.0,2.5,0.5,25,0.8,OFF,ON,ON,,,,,,,,,,,,,,,,
S3_Donchian,daily,LKOH,252,504,0,1.2016,,,,,,,,,,,,,,,,,,,15.0,2.5,30.0,3.0,OFF,15,OFF,OFF,OFF,ON,,,,,,,,,,,,,,,,
S3_Donchian,daily,LKOH,252,504,1,1.2043,,,,,,,,,,,,,,,,,,,15.0,3.0,30.0,2.5,1.0,15,0.8,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,LKOH,252,504,2,1.4617,,,,,,,,,,,,,,,,,,,15.0,2.0,25.0,2.5,1.0,OFF,0.8,OFF,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,LKOH,252,504,3,1.8332,,,,,,,,,,,,,,,,,,,10.0,3.0,30.0,2.5,0.5,15,OFF,OFF,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,LKOH,252,504,4,0.7948,,,,,,,,,,,,,,,,,,,10.0,2.5,10.0,2.5,0.5,25,0.8,OFF,OFF,ON,,,,,,,,,,,,,,,,
S3_Donchian,daily,LKOH,126,252,0,1.3382,,,,,,,,,,,,,,,,,,,15.0,2.0,25.0,3.0,1.0,OFF,1.0,OFF,OFF,ON,,,,,,,,,,,,,,,,
S3_Donchian,daily,LKOH,126,252,1,1.5348,,,,,,,,,,,,,,,,,,,20.0,2.5,20.0,3.0,0.5,OFF,1.2,OFF,ON,ON,,,,,,,,,,,,,,,,
S3_Donchian,daily,LKOH,126,252,2,1.6623,,,,,,,,,,,,,,,,,,,5.0,2.5,30.0,3.0,0.5,15,OFF,OFF,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,LKOH,126,252,3,1.247,,,,,,,,,,,,,,,,,,,15.0,3.0,30.0,3.0,1.0,15,1.0,OFF,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,LKOH,126,252,4,1.3616,,,,,,,,,,,,,,,,,,,15.0,2.0,30.0,3.0,1.0,15,0.8,OFF,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,LKOH,126,252,5,1.9189,,,,,,,,,,,,,,,,,,,10.0,3.0,3.0,2.0,OFF,15,1.0,OFF,ON,ON,,,,,,,,,,,,,,,,
S3_Donchian,daily,LKOH,126,252,6,3.2425,,,,,,,,,,,,,,,,,,,10.0,2.0,25.0,2.0,0.5,15,1.2,OFF,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,LKOH,126,252,7,2.9429,,,,,,,,,,,,,,,,,,,5.0,3.0,30.0,2.0,2.0,15,1.2,OFF,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,daily,LKOH,126,252,8,1.2941,,,,,,,,,,,,,,,,,,,10.0,3.0,15.0,2.5,0.5,20,OFF,OFF,OFF,ON,,,,,,,,,,,,,,,,
S3_Donchian,daily,LKOH,126,252,9,1.2259,,,,,,,,,,,,,,,,,,,10.0,3.0,3.0,2.5,0.5,25,0.8,OFF,ON,ON,,,,,,,,,,,,,,,,
S3_Donchian,daily,LKOH,126,252,10,0.8539,,,,,,,,,,,,,,,,,,,10.0,2.0,5.0,2.0,0.5,25,1.0,OFF,ON,ON,,,,,,,,,,,,,,,,
S3_Donchian,daily,LKOH,126,252,11,1.9855,,,,,,,,,,,,,,,,,,,5.0,2.5,5.0,2.0,0.5,15,1.2,OFF,OFF,ON,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,63,504,0,2.367,,,,,,,,,,,,,,,,,,,10.0,3.0,15.0,3.0,0.5,OFF,1.2,OFF,OFF,ON,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,63,504,1,2.283,,,,,,,,,,,,,,,,,,,10.0,3.0,25.0,2.0,0.5,OFF,1.2,OFF,ON,ON,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,63,504,2,2.4803,,,,,,,,,,,,,,,,,,,10.0,2.5,25.0,2.0,0.5,OFF,OFF,OFF,OFF,ON,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,63,504,3,2.5549,,,,,,,,,,,,,,,,,,,10.0,2.0,3.0,2.0,0.5,OFF,0.8,OFF,ON,ON,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,63,504,4,2.2339,,,,,,,,,,,,,,,,,,,10.0,2.0,10.0,3.0,2.0,20,1.2,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,63,504,5,1.1955,,,,,,,,,,,,,,,,,,,10.0,2.0,5.0,3.0,2.0,20,OFF,OFF,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,63,504,6,1.2048,,,,,,,,,,,,,,,,,,,10.0,3.0,25.0,3.0,1.5,20,OFF,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,63,504,7,0.9611,,,,,,,,,,,,,,,,,,,10.0,2.0,10.0,3.0,OFF,20,OFF,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,63,504,8,0.478,,,,,,,,,,,,,,,,,,,10.0,2.0,5.0,3.0,2.0,20,OFF,OFF,OFF,ON,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,63,504,9,0.4998,,,,,,,,,,,,,,,,,,,20.0,3.0,5.0,3.0,OFF,20,OFF,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,63,504,10,0.6364,,,,,,,,,,,,,,,,,,,20.0,2.0,15.0,3.0,2.0,15,OFF,OFF,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,63,504,11,0.6746,,,,,,,,,,,,,,,,,,,30.0,2.0,5.0,3.0,OFF,20,1.2,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,63,504,12,0.6992,,,,,,,,,,,,,,,,,,,20.0,2.0,5.0,3.0,2.0,OFF,OFF,OFF,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,63,504,13,2.4546,,,,,,,,,,,,,,,,,,,25.0,2.0,30.0,3.0,0.5,OFF,1.2,ON,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,63,504,14,2.5243,,,,,,,,,,,,,,,,,,,30.0,2.0,20.0,3.0,1.0,20,1.2,ON,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,63,504,15,2.9343,,,,,,,,,,,,,,,,,,,30.0,2.5,3.0,2.5,1.0,25,1.2,ON,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,63,504,16,2.7196,,,,,,,,,,,,,,,,,,,25.0,2.5,3.0,3.0,1.0,25,1.0,ON,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,63,504,17,2.1832,,,,,,,,,,,,,,,,,,,15.0,2.0,30.0,3.0,0.5,OFF,1.0,ON,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,63,504,18,1.8877,,,,,,,,,,,,,,,,,,,30.0,2.0,30.0,2.5,1.0,25,1.2,ON,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,63,504,19,1.5246,,,,,,,,,,,,,,,,,,,40.0,3.0,3.0,2.5,2.0,25,OFF,ON,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,63,504,20,2.2987,,,,,,,,,,,,,,,,,,,15.0,3.0,20.0,2.5,1.5,20,0.8,OFF,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,126,504,0,2.367,,,,,,,,,,,,,,,,,,,10.0,3.0,15.0,3.0,0.5,OFF,1.2,OFF,OFF,ON,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,126,504,1,2.4949,,,,,,,,,,,,,,,,,,,10.0,2.5,3.0,2.0,0.5,OFF,OFF,OFF,OFF,ON,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,126,504,2,2.0624,,,,,,,,,,,,,,,,,,,10.0,2.5,25.0,2.0,0.5,OFF,OFF,OFF,OFF,ON,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,126,504,3,1.2069,,,,,,,,,,,,,,,,,,,10.0,3.0,10.0,3.0,OFF,20,OFF,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,126,504,4,0.5321,,,,,,,,,,,,,,,,,,,10.0,2.0,25.0,3.0,1.5,OFF,OFF,OFF,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,126,504,5,0.6288,,,,,,,,,,,,,,,,,,,20.0,2.0,5.0,3.0,OFF,20,OFF,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,126,504,6,0.7166,,,,,,,,,,,,,,,,,,,20.0,2.0,15.0,3.0,1.5,15,OFF,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,126,504,7,2.5202,,,,,,,,,,,,,,,,,,,40.0,2.5,10.0,3.0,1.5,25,1.2,ON,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,126,504,8,2.7238,,,,,,,,,,,,,,,,,,,40.0,3.0,3.0,2.5,1.0,25,1.2,ON,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,126,504,9,1.933,,,,,,,,,,,,,,,,,,,40.0,3.0,15.0,2.5,1.0,25,1.2,ON,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,126,504,10,2.1816,,,,,,,,,,,,,,,,,,,15.0,2.0,30.0,2.5,2.0,20,1.2,OFF,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,252,504,0,2.367,,,,,,,,,,,,,,,,,,,10.0,3.0,15.0,3.0,0.5,OFF,1.2,OFF,OFF,ON,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,252,504,1,2.2339,,,,,,,,,,,,,,,,,,,10.0,2.0,15.0,3.0,2.0,20,1.2,OFF,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,252,504,2,0.4979,,,,,,,,,,,,,,,,,,,10.0,2.0,5.0,3.0,1.5,15,OFF,OFF,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,252,504,3,0.6462,,,,,,,,,,,,,,,,,,,30.0,2.0,3.0,3.0,OFF,OFF,1.2,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,252,504,4,2.8826,,,,,,,,,,,,,,,,,,,30.0,2.0,3.0,2.5,1.0,25,1.2,ON,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,252,504,5,2.2973,,,,,,,,,,,,,,,,,,,15.0,3.0,20.0,2.5,2.0,20,0.8,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,126,252,0,2.0159,,,,,,,,,,,,,,,,,,,10.0,2.0,30.0,2.5,2.0,OFF,1.0,ON,OFF,ON,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,126,252,1,2.3955,,,,,,,,,,,,,,,,,,,20.0,2.0,5.0,2.5,0.5,OFF,1.2,OFF,ON,ON,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,126,252,2,3.296,,,,,,,,,,,,,,,,,,,15.0,3.0,10.0,2.0,0.5,OFF,1.2,OFF,ON,ON,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,126,252,3,3.8605,,,,,,,,,,,,,,,,,,,10.0,2.0,5.0,3.0,1.0,20,OFF,OFF,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,126,252,4,2.0207,,,,,,,,,,,,,,,,,,,10.0,2.0,3.0,2.0,2.0,15,OFF,ON,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,126,252,5,0.7258,,,,,,,,,,,,,,,,,,,20.0,2.0,5.0,3.0,OFF,20,OFF,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,126,252,6,0.5799,,,,,,,,,,,,,,,,,,,20.0,2.0,15.0,3.0,1.5,15,OFF,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,126,252,7,2.7333,,,,,,,,,,,,,,,,,,,25.0,2.0,20.0,3.0,OFF,OFF,1.2,ON,ON,ON,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,126,252,8,4.3199,,,,,,,,,,,,,,,,,,,25.0,2.5,10.0,3.0,OFF,25,1.0,ON,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,126,252,9,3.0574,,,,,,,,,,,,,,,,,,,40.0,2.0,3.0,2.5,1.0,20,1.2,ON,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,126,252,10,2.0408,,,,,,,,,,,,,,,,,,,15.0,3.0,30.0,2.5,OFF,OFF,1.0,OFF,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,126,252,11,1.772,,,,,,,,,,,,,,,,,,,15.0,2.0,30.0,2.5,2.0,20,1.2,OFF,OFF,ON,,,,,,,,,,,,,,,,
S3_Donchian,hourly,LKOH,126,252,12,2.9647,,,,,,,,,,,,,,,,,,,10.0,3.0,3.0,2.5,1.5,25,OFF,OFF,OFF,OFF,,,,,,,,,,,,,,,,
S4_Supertrend,daily,LKOH,63,504,0,1.4795,,,,,,,,,,,,,,,,,,,,3.0,25.0,3.0,1.5,OFF,,OFF,OFF,OFF,25.0,3.0,,,,,,,,,,,,,,
S4_Supertrend,daily,LKOH,63,504,1,1.5269,,,,,,,,,,,,,,,,,,,,3.0,30.0,3.0,1.0,OFF,,OFF,OFF,ON,14.0,2.5,,,,,,,,,,,,,,
S4_Supertrend,daily,LKOH,63,504,2,1.5883,,,,,,,,,,,,,,,,,,,,2.5,20.0,2.0,0.5,15,,OFF,ON,OFF,20.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,LKOH,63,504,3,1.3966,,,,,,,,,,,,,,,,,,,,3.0,20.0,2.0,0.5,OFF,,OFF,ON,OFF,25.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,LKOH,63,504,4,1.6507,,,,,,,,,,,,,,,,,,,,2.0,5.0,2.0,0.5,20,,OFF,ON,ON,7.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,LKOH,63,504,5,1.1949,,,,,,,,,,,,,,,,,,,,2.5,10.0,2.0,0.5,25,,OFF,ON,ON,25.0,2.0,,,,,,,,,,,,,,
S4_Supertrend,daily,LKOH,63,504,6,1.7129,,,,,,,,,,,,,,,,,,,,3.0,30.0,2.5,1.0,15,,OFF,ON,OFF,10.0,2.0,,,,,,,,,,,,,,
S4_Supertrend,daily,LKOH,63,504,7,1.8728,,,,,,,,,,,,,,,,,,,,3.0,25.0,2.0,1.0,15,,OFF,ON,OFF,10.0,2.0,,,,,,,,,,,,,,
S4_Supertrend,daily,LKOH,63,504,8,2.2142,,,,,,,,,,,,,,,,,,,,3.0,20.0,2.5,1.0,OFF,,OFF,OFF,OFF,10.0,2.0,,,,,,,,,,,,,,
S4_Supertrend,daily,LKOH,63,504,9,2.0785,,,,,,,,,,,,,,,,,,,,3.0,15.0,2.5,2.0,OFF,,OFF,OFF,OFF,20.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,LKOH,63,504,10,2.3949,,,,,,,,,,,,,,,,,,,,2.5,30.0,2.5,1.5,OFF,,OFF,OFF,ON,14.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,LKOH,63,504,11,2.5267,,,,,,,,,,,,,,,,,,,,3.0,30.0,2.5,1.0,15,,OFF,OFF,ON,10.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,LKOH,63,504,12,2.5761,,,,,,,,,,,,,,,,,,,,3.0,30.0,2.5,1.0,15,,OFF,ON,ON,10.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,LKOH,63,504,13,2.3603,,,,,,,,,,,,,,,,,,,,3.0,25.0,2.5,1.0,25,,OFF,ON,OFF,10.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,LKOH,63,504,14,1.809,,,,,,,,,,,,,,,,,,,,2.0,20.0,2.5,0.5,15,,OFF,ON,OFF,7.0,2.0,,,,,,,,,,,,,,
S4_Supertrend,daily,LKOH,63,504,15,1.9122,,,,,,,,,,,,,,,,,,,,3.0,5.0,2.5,0.5,20,,OFF,ON,ON,14.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,LKOH,63,504,16,1.3672,,,,,,,,,,,,,,,,,,,,2.0,30.0,3.0,0.5,20,,OFF,OFF,ON,10.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,LKOH,63,504,17,1.6734,,,,,,,,,,,,,,,,,,,,3.0,25.0,2.5,0.5,20,,OFF,OFF,OFF,10.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,LKOH,63,504,18,1.5209,,,,,,,,,,,,,,,,,,,,2.0,3.0,3.0,0.5,20,,OFF,OFF,ON,10.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,LKOH,126,504,0,1.4795,,,,,,,,,,,,,,,,,,,,3.0,25.0,3.0,1.5,OFF,,OFF,OFF,OFF,25.0,3.0,,,,,,,,,,,,,,
S4_Supertrend,daily,LKOH,126,504,1,1.4361,,,,,,,,,,,,,,,,,,,,2.5,10.0,2.0,0.5,15,,OFF,OFF,OFF,20.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,LKOH,126,504,2,1.5075,,,,,,,,,,,,,,,,,,,,2.5,20.0,2.0,1.0,OFF,,OFF,ON,OFF,10.0,2.0,,,,,,,,,,,,,,
S4_Supertrend,daily,LKOH,126,504,3,1.7388,,,,,,,,,,,,,,,,,,,,3.0,20.0,2.0,1.0,OFF,,OFF,OFF,OFF,10.0,2.0,,,,,,,,,,,,,,
S4_Supertrend,daily,LKOH,126,504,4,1.9898,,,,,,,,,,,,,,,,,,,,2.0,15.0,2.5,1.0,OFF,,OFF,OFF,OFF,10.0,2.0,,,,,,,,,,,,,,
S4_Supertrend,daily,LKOH,126,504,5,2.4002,,,,,,,,,,,,,,,,,,,,3.0,20.0,2.5,1.0,15,,OFF,OFF,OFF,7.0,2.0,,,,,,,,,,,,,,
S4_Supertrend,daily,LKOH,126,504,6,2.6187,,,,,,,,,,,,,,,,,,,,3.0,30.0,2.5,1.0,20,,OFF,OFF,ON,10.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,LKOH,126,504,7,1.7415,,,,,,,,,,,,,,,,,,,,2.5,30.0,2.5,1.0,25,,OFF,ON,OFF,20.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,LKOH,126,504,8,1.3328,,,,,,,,,,,,,,,,,,,,3.0,10.0,2.5,0.5,25,,OFF,OFF,ON,14.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,LKOH,126,504,9,1.3926,,,,,,,,,,,,,,,,,,,,2.5,15.0,2.5,0.5,20,,OFF,OFF,OFF,10.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,LKOH,252,504,0,1.4795,,,,,,,,,,,,,,,,,,,,3.0,25.0,3.0,1.5,OFF,,OFF,OFF,OFF,25.0,3.0,,,,,,,,,,,,,,
S4_Supertrend,daily,LKOH,252,504,1,1.4202,,,,,,,,,,,,,,,,,,,,3.0,15.0,2.0,1.0,OFF,,OFF,ON,OFF,14.0,2.0,,,,,,,,,,,,,,
S4_Supertrend,daily,LKOH,252,504,2,2.3018,,,,,,,,,,,,,,,,,,,,2.0,20.0,2.5,1.0,OFF,,OFF,ON,OFF,10.0,2.0,,,,,,,,,,,,,,
S4_Supertrend,daily,LKOH,252,504,3,2.1862,,,,,,,,,,,,,,,,,,,,2.5,30.0,3.0,1.0,15,,OFF,ON,OFF,14.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,LKOH,252,504,4,1.5365,,,,,,,,,,,,,,,,,,,,2.5,5.0,2.5,0.5,20,,OFF,ON,ON,10.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,LKOH,126,252,0,2.0299,,,,,,,,,,,,,,,,,,,,3.0,30.0,3.0,1.0,15,,OFF,ON,ON,20.0,2.5,,,,,,,,,,,,,,
S4_Supertrend,daily,LKOH,126,252,1,2.1307,,,,,,,,,,,,,,,,,,,,3.0,30.0,2.0,0.5,15,,OFF,OFF,OFF,10.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,LKOH,126,252,2,2.6301,,,,,,,,,,,,,,,,,,,,2.0,20.0,2.0,0.5,20,,OFF,OFF,OFF,10.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,LKOH,126,252,3,1.7811,,,,,,,,,,,,,,,,,,,,2.5,10.0,2.5,0.5,15,,OFF,ON,OFF,14.0,2.0,,,,,,,,,,,,,,
S4_Supertrend,daily,LKOH,126,252,4,2.0749,,,,,,,,,,,,,,,,,,,,2.5,20.0,2.0,0.5,OFF,,OFF,OFF,OFF,25.0,3.5,,,,,,,,,,,,,,
S4_Supertrend,daily,LKOH,126,252,5,2.8225,,,,,,,,,,,,,,,,,,,,2.5,30.0,2.5,2.0,15,,OFF,OFF,ON,14.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,LKOH,126,252,6,3.5112,,,,,,,,,,,,,,,,,,,,2.5,25.0,2.5,1.0,OFF,,OFF,OFF,ON,10.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,LKOH,126,252,7,3.6221,,,,,,,,,,,,,,,,,,,,3.0,20.0,2.5,1.5,15,,OFF,OFF,OFF,7.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,LKOH,126,252,8,1.8056,,,,,,,,,,,,,,,,,,,,2.5,25.0,3.0,0.5,OFF,,OFF,ON,ON,25.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,LKOH,126,252,9,1.8602,,,,,,,,,,,,,,,,,,,,3.0,10.0,3.0,0.5,20,,OFF,ON,ON,25.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,LKOH,126,252,10,2.1567,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.5,0.5,20,,OFF,OFF,OFF,10.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,LKOH,126,252,11,2.0578,,,,,,,,,,,,,,,,,,,,2.0,30.0,2.0,1.5,25,,OFF,OFF,OFF,10.0,2.5,,,,,,,,,,,,,,
S4_Supertrend,hourly,LKOH,63,504,0,1.9585,,,,,,,,,,,,,,,,,,,,2.0,30.0,2.0,OFF,15,,OFF,OFF,ON,25.0,3.0,,,,,,,,,,,,,,
S4_Supertrend,hourly,LKOH,63,504,1,2.348,,,,,,,,,,,,,,,,,,,,2.5,30.0,2.0,2.0,OFF,,OFF,OFF,ON,25.0,3.0,,,,,,,,,,,,,,
S4_Supertrend,hourly,LKOH,63,504,2,2.5075,,,,,,,,,,,,,,,,,,,,2.0,20.0,2.0,OFF,15,,OFF,ON,ON,25.0,3.0,,,,,,,,,,,,,,
S4_Supertrend,hourly,LKOH,63,504,3,2.0387,,,,,,,,,,,,,,,,,,,,2.0,30.0,2.0,OFF,OFF,,OFF,OFF,ON,25.0,3.0,,,,,,,,,,,,,,
S4_Supertrend,hourly,LKOH,63,504,4,2.1341,,,,,,,,,,,,,,,,,,,,3.0,30.0,2.0,1.5,15,,OFF,OFF,ON,25.0,3.0,,,,,,,,,,,,,,
S4_Supertrend,hourly,LKOH,63,504,5,2.9585,,,,,,,,,,,,,,,,,,,,2.0,10.0,3.0,1.0,15,,OFF,ON,OFF,25.0,1.5,,,,,,,,,,,,,,
