strategy,timeframe,ticker,recalib_freq,train_window,recalib_idx,sharpe_train,p_ma_window,p_z_entry,p_z_exit,p_max_hold,p_sl_mult,p_tp_mult,p_rsi_thresh,p_vol_regime,p_consec_candles,p_vol_exhaustion,p_bb_window,p_bb_std,p_bw_percentile,p_rsi_divergence,p_dc_window,p_initial_sl_mult,p_trail_n,p_trail_atr_mult,p_breakeven_thresh,p_adx_thresh,p_vol_confirm,p_daily_ma_confirm,p_atr_period,p_multiplier,p_pivot_type,p_adx_exit_thresh,p_adx_entry_thresh,p_bb_squeeze_pctl,p_flat_ma_slope,p_vol_compression,p_vwap_window,p_dev_mult,p_exit_mult,p_hurst_proxy
S6_VWAP,daily,AFLT,63,504,2,1.3811,,,,10.0,1.5,1.5,,,,,,,,,,,,,,,,,,,,35.0,25,0.3,0.01,0.9,25.0,1.5,0.7,OFF
S6_VWAP,daily,AFLT,63,504,3,1.8156,,,,8.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,25.0,OFF,OFF,0.01,0.8,10.0,1.0,0.3,OFF
S6_VWAP,daily,AFLT,63,504,4,1.4329,,,,10.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,35.0,15,OFF,0.02,0.9,10.0,1.0,0.3,OFF
S6_VWAP,daily,AFLT,63,504,5,1.1931,,,,10.0,1.5,1.5,,,,,,,,,,,,,,,,,,,,30.0,OFF,0.3,0.02,0.9,25.0,1.5,0.5,ON
S6_VWAP,daily,AFLT,63,504,6,1.1403,,,,8.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,35.0,25,OFF,0.01,OFF,25.0,1.5,0.3,OFF
S6_VWAP,daily,AFLT,63,504,7,1.1955,,,,8.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,25.0,20,0.4,OFF,0.8,10.0,1.0,0.3,OFF
S6_VWAP,daily,AFLT,63,504,8,1.0874,,,,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,35.0,OFF,OFF,0.01,0.9,10.0,1.5,0.3,ON
S6_VWAP,daily,AFLT,63,504,9,0.963,,,,5.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,35.0,15,0.4,0.02,1.0,25.0,2.0,0.5,OFF
S6_VWAP,daily,AFLT,63,504,10,0.963,,,,10.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,35.0,15,OFF,OFF,1.0,25.0,2.0,0.5,OFF
S6_VWAP,daily,AFLT,63,504,11,0.6951,,,,15.0,1.0,1.5,,,,,,,,,,,,,,,,,,,,30.0,25,0.3,0.01,0.8,25.0,2.0,0.7,ON
S6_VWAP,daily,AFLT,63,504,12,1.0956,,,,15.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,35.0,20,0.4,0.01,0.8,25.0,2.0,0.5,OFF
S6_VWAP,daily,AFLT,63,504,13,1.0956,,,,15.0,1.5,2.0,,,,,,,,,,,,,,,,,,,,35.0,OFF,OFF,0.01,0.9,25.0,2.0,0.7,OFF
S6_VWAP,daily,AFLT,63,504,14,0.8601,,,,10.0,1.0,1.5,,,,,,,,,,,,,,,,,,,,30.0,20,OFF,OFF,OFF,25.0,2.0,0.7,ON
S6_VWAP,daily,AFLT,63,504,15,1.1206,,,,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,25.0,OFF,OFF,OFF,0.9,25.0,1.5,0.5,OFF
S6_VWAP,daily,AFLT,63,504,16,0.9859,,,,10.0,1.0,1.5,,,,,,,,,,,,,,,,,,,,25.0,15,0.4,0.02,OFF,10.0,1.0,0.3,OFF
S6_VWAP,daily,AFLT,63,504,17,1.0236,,,,15.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,35.0,OFF,0.2,OFF,0.8,25.0,2.0,0.7,ON
S6_VWAP,daily,AFLT,63,504,18,1.2691,,,,8.0,2.0,1.5,,,,,,,,,,,,,,,,,,,,25.0,OFF,OFF,OFF,0.9,20.0,1.0,0.5,ON
S6_VWAP,daily,AFLT,126,252,0,1.6153,,,,10.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,30.0,15,0.4,0.01,0.8,15.0,2.0,0.5,OFF
S6_VWAP,daily,AFLT,126,252,1,2.1011,,,,5.0,1.5,2.0,,,,,,,,,,,,,,,,,,,,30.0,OFF,0.4,0.01,0.9,10.0,1.5,0.5,OFF
S6_VWAP,daily,AFLT,126,252,2,1.9778,,,,15.0,1.5,1.0,,,,,,,,,,,,,,,,,,,,30.0,25,OFF,0.02,1.0,25.0,1.5,0.5,OFF
S6_VWAP,daily,AFLT,126,252,3,2.0002,,,,15.0,1.5,1.0,,,,,,,,,,,,,,,,,,,,35.0,OFF,0.3,OFF,OFF,20.0,2.0,0.3,OFF
S6_VWAP,daily,AFLT,126,252,4,2.4649,,,,8.0,1.5,2.0,,,,,,,,,,,,,,,,,,,,35.0,15,0.4,OFF,OFF,10.0,1.0,0.3,OFF
S6_VWAP,daily,AFLT,126,252,5,1.5252,,,,15.0,1.5,2.0,,,,,,,,,,,,,,,,,,,,25.0,25,0.4,0.01,0.9,10.0,1.0,0.3,OFF
S6_VWAP,daily,AFLT,126,252,6,1.7169,,,,8.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,25.0,OFF,0.4,0.01,0.8,25.0,2.0,0.7,OFF
S6_VWAP,daily,AFLT,126,252,7,0.983,,,,15.0,1.5,2.0,,,,,,,,,,,,,,,,,,,,25.0,20,OFF,OFF,OFF,25.0,2.0,0.7,ON
S6_VWAP,daily,AFLT,126,252,8,2.1241,,,,10.0,1.5,1.0,,,,,,,,,,,,,,,,,,,,25.0,25,OFF,OFF,1.0,15.0,2.0,0.3,OFF
S6_VWAP,daily,AFLT,126,252,9,1.4695,,,,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,25.0,OFF,OFF,OFF,0.9,25.0,2.0,0.5,OFF
S6_VWAP,daily,AFLT,126,252,10,2.4598,,,,15.0,1.5,1.0,,,,,,,,,,,,,,,,,,,,35.0,OFF,0.2,OFF,1.0,25.0,2.0,0.3,OFF
S6_VWAP,daily,AFLT,126,252,11,1.94,,,,8.0,1.0,1.5,,,,,,,,,,,,,,,,,,,,25.0,OFF,0.2,OFF,1.0,15.0,2.0,0.5,ON
S6_VWAP,daily,AFLT,126,504,0,1.1715,,,,15.0,1.5,1.5,,,,,,,,,,,,,,,,,,,,35.0,25,0.4,OFF,0.8,25.0,1.5,0.7,ON
S6_VWAP,daily,AFLT,126,504,1,1.2942,,,,15.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,35.0,20,0.3,0.01,1.0,25.0,1.5,0.3,OFF
S6_VWAP,daily,AFLT,126,504,2,1.3507,,,,8.0,1.0,1.5,,,,,,,,,,,,,,,,,,,,25.0,15,OFF,0.01,0.9,10.0,1.0,0.3,OFF
S6_VWAP,daily,AFLT,126,504,3,1.2788,,,,8.0,1.0,1.5,,,,,,,,,,,,,,,,,,,,25.0,15,OFF,OFF,1.0,10.0,1.0,0.3,OFF
S6_VWAP,daily,AFLT,126,504,4,1.3322,,,,8.0,1.5,2.0,,,,,,,,,,,,,,,,,,,,35.0,15,0.4,OFF,OFF,10.0,1.0,0.3,OFF
S6_VWAP,daily,AFLT,126,504,5,1.0343,,,,8.0,1.5,2.0,,,,,,,,,,,,,,,,,,,,35.0,15,0.4,OFF,OFF,25.0,2.0,0.3,OFF
S6_VWAP,daily,AFLT,126,504,6,1.2117,,,,8.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,25.0,OFF,0.4,0.01,0.8,25.0,2.0,0.7,OFF
S6_VWAP,daily,AFLT,126,504,7,0.8601,,,,15.0,1.5,2.0,,,,,,,,,,,,,,,,,,,,25.0,20,OFF,OFF,OFF,25.0,2.0,0.7,ON
S6_VWAP,daily,AFLT,126,504,8,1.7307,,,,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,30.0,OFF,0.2,OFF,OFF,25.0,2.0,0.5,OFF
S6_VWAP,daily,AFLT,126,504,9,1.2719,,,,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,25.0,OFF,OFF,OFF,0.9,25.0,2.0,0.5,OFF
S6_VWAP,daily,AFLT,252,252,0,1.6153,,,,10.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,30.0,15,0.4,0.01,0.8,15.0,2.0,0.5,OFF
S6_VWAP,daily,AFLT,252,252,1,1.8244,,,,10.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,30.0,OFF,OFF,0.02,1.0,25.0,1.5,0.3,OFF
S6_VWAP,daily,AFLT,252,252,2,2.13,,,,8.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,25.0,15,0.4,0.02,OFF,10.0,1.0,0.3,ON
S6_VWAP,daily,AFLT,252,252,3,1.5516,,,,10.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,35.0,20,0.3,0.01,0.8,25.0,2.0,0.7,OFF
S6_VWAP,daily,AFLT,252,252,4,1.388,,,,8.0,2.0,1.5,,,,,,,,,,,,,,,,,,,,30.0,OFF,OFF,0.02,0.9,15.0,2.0,0.5,ON
S6_VWAP,daily,AFLT,252,252,5,1.7377,,,,10.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,25.0,15,OFF,0.02,1.0,10.0,1.0,0.3,OFF
S6_VWAP,daily,AFLT,252,504,0,1.1715,,,,15.0,1.5,1.5,,,,,,,,,,,,,,,,,,,,35.0,25,0.4,OFF,0.8,25.0,1.5,0.7,ON
S6_VWAP,daily,AFLT,252,504,1,1.1805,,,,15.0,1.5,2.0,,,,,,,,,,,,,,,,,,,,25.0,25,OFF,OFF,0.8,20.0,1.0,0.7,ON
S6_VWAP,daily,AFLT,252,504,2,1.0769,,,,8.0,1.0,1.5,,,,,,,,,,,,,,,,,,,,25.0,15,OFF,0.01,0.9,10.0,1.0,0.3,OFF
S6_VWAP,daily,AFLT,252,504,3,1.0956,,,,10.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,35.0,20,0.3,0.01,0.8,25.0,2.0,0.7,OFF
S6_VWAP,daily,AFLT,252,504,4,1.0692,,,,5.0,1.5,1.0,,,,,,,,,,,,,,,,,,,,30.0,OFF,0.3,OFF,0.9,25.0,2.0,0.5,OFF
S6_VWAP,hourly,AFLT,63,252,0,3.3814,,,,30.0,1.0,1.5,,,,,,,,,,,,,,,,,,,,30.0,OFF,OFF,OFF,0.8,25.0,1.0,0.3,OFF
S6_VWAP,hourly,AFLT,63,252,1,2.8177,,,,20.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,30.0,25,0.2,0.02,0.8,20.0,1.5,0.5,OFF
S6_VWAP,hourly,AFLT,63,252,2,2.6223,,,,20.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,30.0,OFF,0.4,0.02,0.8,25.0,2.0,0.3,OFF
S6_VWAP,hourly,AFLT,63,252,3,1.7586,,,,16.0,1.5,2.0,,,,,,,,,,,,,,,,,,,,30.0,15,0.3,0.01,0.9,25.0,2.0,0.3,ON
S6_VWAP,hourly,AFLT,63,252,4,2.1026,,,,20.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,30.0,15,0.2,OFF,0.9,10.0,1.0,0.5,ON
S6_VWAP,hourly,AFLT,63,252,5,1.7765,,,,20.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,25.0,15,0.2,0.01,0.8,10.0,1.0,0.7,ON
S6_VWAP,hourly,AFLT,63,252,6,1.9983,,,,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,25.0,15,OFF,OFF,1.0,25.0,2.0,0.3,ON
S6_VWAP,hourly,AFLT,63,252,7,2.6788,,,,30.0,1.5,1.0,,,,,,,,,,,,,,,,,,,,35.0,20,OFF,0.01,1.0,10.0,1.0,0.7,OFF
S6_VWAP,hourly,AFLT,63,252,8,2.144,,,,16.0,2.0,1.5,,,,,,,,,,,,,,,,,,,,30.0,OFF,0.2,0.02,0.8,25.0,1.5,0.5,OFF
S6_VWAP,hourly,AFLT,63,252,9,2.2514,,,,16.0,1.0,1.5,,,,,,,,,,,,,,,,,,,,35.0,OFF,0.4,OFF,1.0,15.0,1.5,0.7,OFF
S6_VWAP,hourly,AFLT,63,252,10,1.4482,,,,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,25.0,OFF,OFF,0.01,OFF,25.0,2.0,0.5,ON
S6_VWAP,hourly,AFLT,63,252,11,2.4038,,,,20.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,25.0,25,0.2,OFF,OFF,20.0,2.0,0.5,OFF
S6_VWAP,hourly,AFLT,63,252,12,2.3395,,,,10.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,35.0,OFF,0.2,OFF,OFF,20.0,2.0,0.3,OFF
S6_VWAP,hourly,AFLT,63,252,13,3.0576,,,,20.0,1.5,1.0,,,,,,,,,,,,,,,,,,,,35.0,25,OFF,OFF,OFF,25.0,2.0,0.5,OFF
S6_VWAP,hourly,AFLT,63,252,14,2.0461,,,,30.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,35.0,25,OFF,0.01,1.0,25.0,2.0,0.3,ON
S6_VWAP,hourly,AFLT,63,252,15,1.838,,,,30.0,1.5,1.0,,,,,,,,,,,,,,,,,,,,30.0,OFF,OFF,0.01,1.0,25.0,2.0,0.5,ON
S6_VWAP,hourly,AFLT,63,252,16,1.9249,,,,10.0,2.0,1.5,,,,,,,,,,,,,,,,,,,,30.0,OFF,OFF,0.01,OFF,15.0,2.0,0.3,ON
S6_VWAP,hourly,AFLT,63,252,17,0.9003,,,,30.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,30.0,15,0.4,0.01,OFF,25.0,2.0,0.7,OFF
S6_VWAP,hourly,AFLT,63,252,18,1.4675,,,,10.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,30.0,25,OFF,OFF,0.8,15.0,2.0,0.3,ON
S6_VWAP,hourly,AFLT,63,252,19,2.6265,,,,10.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,35.0,20,0.4,0.02,1.0,20.0,2.0,0.5,ON
S6_VWAP,hourly,AFLT,63,252,20,1.7238,,,,10.0,1.5,2.0,,,,,,,,,,,,,,,,,,,,25.0,20,0.4,0.01,OFF,25.0,1.0,0.7,ON
S6_VWAP,hourly,AFLT,63,252,21,2.0691,,,,16.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,25.0,20,0.4,0.01,OFF,25.0,1.0,0.7,ON
S6_VWAP,hourly,AFLT,63,252,22,2.14,,,,20.0,1.5,1.0,,,,,,,,,,,,,,,,,,,,35.0,25,0.2,0.02,0.8,20.0,2.0,0.5,OFF
S6_VWAP,hourly,AFLT,63,252,23,1.8671,,,,20.0,1.0,1.5,,,,,,,,,,,,,,,,,,,,25.0,25,0.2,0.01,1.0,25.0,1.5,0.3,OFF
S6_VWAP,hourly,AFLT,63,252,24,2.4604,,,,20.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,30.0,20,0.2,0.02,1.0,20.0,1.0,0.3,OFF
S6_VWAP,hourly,AFLT,63,504,0,1.4542,,,,10.0,1.5,2.0,,,,,,,,,,,,,,,,,,,,30.0,15,0.4,0.02,0.8,25.0,2.0,0.5,ON
S6_VWAP,hourly,AFLT,63,504,1,1.8417,,,,16.0,2.0,1.5,,,,,,,,,,,,,,,,,,,,25.0,20,0.2,0.02,0.9,25.0,1.0,0.5,OFF
S6_VWAP,hourly,AFLT,63,504,2,1.715,,,,16.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,30.0,15,OFF,0.01,1.0,25.0,2.0,0.3,ON
S6_VWAP,hourly,AFLT,63,504,3,1.407,,,,20.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,30.0,25,0.3,0.02,1.0,10.0,1.5,0.5,OFF
S6_VWAP,hourly,AFLT,63,504,4,1.2636,,,,20.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,25.0,OFF,0.3,0.02,0.9,15.0,1.5,0.7,OFF
S6_VWAP,hourly,AFLT,63,504,5,1.3499,,,,16.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,35.0,25,0.2,0.01,OFF,10.0,1.0,0.5,ON
S6_VWAP,hourly,AFLT,63,504,6,0.967,,,,16.0,1.5,1.0,,,,,,,,,,,,,,,,,,,,30.0,25,0.2,OFF,OFF,10.0,1.0,0.5,ON
S6_VWAP,hourly,AFLT,63,504,7,1.1064,,,,10.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,30.0,20,0.2,0.01,1.0,25.0,2.0,0.7,ON
S6_VWAP,hourly,AFLT,63,504,8,1.1725,,,,20.0,1.5,2.0,,,,,,,,,,,,,,,,,,,,25.0,OFF,0.4,OFF,1.0,25.0,2.0,0.7,OFF
S6_VWAP,hourly,AFLT,63,504,9,1.399,,,,30.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,25.0,OFF,0.3,0.02,1.0,25.0,2.0,0.5,ON
S6_VWAP,hourly,AFLT,63,504,10,1.0391,,,,10.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,35.0,OFF,0.2,0.02,OFF,25.0,2.0,0.7,ON
S6_VWAP,hourly,AFLT,63,504,11,1.1417,,,,30.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,30.0,25,0.2,OFF,1.0,25.0,2.0,0.3,ON
S6_VWAP,hourly,AFLT,63,504,12,0.7981,,,,10.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,30.0,20,0.2,OFF,1.0,25.0,2.0,0.7,ON
S6_VWAP,hourly,AFLT,63,504,13,0.9363,,,,16.0,1.5,1.0,,,,,,,,,,,,,,,,,,,,25.0,20,0.2,0.01,1.0,25.0,2.0,0.7,ON
S6_VWAP,hourly,AFLT,63,504,14,0.8385,,,,20.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,25.0,15,0.4,0.02,OFF,25.0,2.0,0.3,OFF
S6_VWAP,hourly,AFLT,63,504,15,0.9259,,,,16.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,25.0,OFF,0.4,0.02,1.0,15.0,1.5,0.3,ON
S6_VWAP,hourly,AFLT,63,504,16,0.7779,,,,30.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,30.0,OFF,OFF,0.01,OFF,25.0,1.0,0.7,ON
S6_VWAP,hourly,AFLT,63,504,17,1.2709,,,,30.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,35.0,15,0.2,OFF,OFF,20.0,1.5,0.5,OFF
S6_VWAP,hourly,AFLT,63,504,18,0.8626,,,,20.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,25.0,15,0.2,OFF,OFF,20.0,1.5,0.5,OFF
S6_VWAP,hourly,AFLT,63,504,19,1.123,,,,16.0,1.0,1.5,,,,,,,,,,,,,,,,,,,,35.0,20,0.2,0.01,1.0,25.0,2.0,0.5,OFF
S6_VWAP,hourly,AFLT,63,504,20,1.3905,,,,20.0,2.0,1.5,,,,,,,,,,,,,,,,,,,,35.0,15,0.2,0.01,1.0,25.0,2.0,0.5,OFF
S6_VWAP,hourly,AFLT,126,252,0,3.3814,,,,30.0,1.0,1.5,,,,,,,,,,,,,,,,,,,,30.0,OFF,OFF,OFF,0.8,25.0,1.0,0.3,OFF
S6_VWAP,hourly,AFLT,126,252,1,2.5486,,,,30.0,1.5,1.5,,,,,,,,,,,,,,,,,,,,30.0,20,0.4,0.02,0.8,25.0,2.0,0.3,OFF
S6_VWAP,hourly,AFLT,126,252,2,2.1026,,,,10.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,25.0,15,0.2,0.02,0.9,10.0,1.0,0.5,ON
S6_VWAP,hourly,AFLT,126,252,3,2.4196,,,,20.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,30.0,25,0.3,0.02,1.0,10.0,1.5,0.5,OFF
S6_VWAP,hourly,AFLT,126,252,4,2.0217,,,,20.0,1.5,2.0,,,,,,,,,,,,,,,,,,,,35.0,20,0.4,OFF,0.9,10.0,1.0,0.5,OFF
S6_VWAP,hourly,AFLT,126,252,5,1.6568,,,,30.0,1.5,1.5,,,,,,,,,,,,,,,,,,,,30.0,OFF,0.2,OFF,1.0,25.0,1.5,0.3,OFF
S6_VWAP,hourly,AFLT,126,252,6,1.8659,,,,10.0,1.5,1.5,,,,,,,,,,,,,,,,,,,,35.0,15,0.2,0.02,OFF,20.0,2.0,0.7,ON
S6_VWAP,hourly,AFLT,126,252,7,1.8942,,,,16.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,25.0,OFF,0.2,OFF,1.0,25.0,2.0,0.3,ON
S6_VWAP,hourly,AFLT,126,252,8,1.7127,,,,10.0,2.0,1.5,,,,,,,,,,,,,,,,,,,,30.0,OFF,OFF,0.01,1.0,15.0,1.5,0.5,ON
S6_VWAP,hourly,AFLT,126,252,9,0.9784,,,,20.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,35.0,15,0.4,0.01,0.9,20.0,2.0,0.7,OFF
S6_VWAP,hourly,AFLT,126,252,10,1.424,,,,30.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,25.0,25,0.4,0.01,OFF,20.0,1.0,0.3,ON
S6_VWAP,hourly,AFLT,126,252,11,2.14,,,,20.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,35.0,25,0.2,0.01,0.8,20.0,2.0,0.7,OFF
S6_VWAP,hourly,AFLT,126,252,12,2.7454,,,,30.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,30.0,20,0.2,0.01,1.0,25.0,1.5,0.5,OFF
S6_VWAP,hourly,AFLT,126,504,0,1.4542,,,,10.0,1.5,2.0,,,,,,,,,,,,,,,,,,,,30.0,15,0.4,0.02,0.8,25.0,2.0,0.5,ON
S6_VWAP,hourly,AFLT,126,504,1,1.8304,,,,30.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,25.0,15,OFF,0.01,0.9,25.0,2.0,0.3,ON
S6_VWAP,hourly,AFLT,126,504,2,1.1962,,,,16.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,35.0,25,0.3,0.02,0.9,10.0,1.5,0.3,OFF
S6_VWAP,hourly,AFLT,126,504,3,1.176,,,,16.0,1.5,1.0,,,,,,,,,,,,,,,,,,,,30.0,25,0.2,OFF,0.9,10.0,1.0,0.3,ON
S6_VWAP,hourly,AFLT,126,504,4,0.9672,,,,10.0,2.0,1.5,,,,,,,,,,,,,,,,,,,,25.0,OFF,0.4,OFF,1.0,25.0,2.0,0.3,OFF
S6_VWAP,hourly,AFLT,126,504,5,1.1556,,,,20.0,1.0,1.5,,,,,,,,,,,,,,,,,,,,35.0,25,0.2,0.01,1.0,25.0,2.0,0.5,ON
S6_VWAP,hourly,AFLT,126,504,6,0.8946,,,,30.0,2.0,1.5,,,,,,,,,,,,,,,,,,,,25.0,OFF,OFF,0.01,OFF,20.0,2.0,0.3,OFF
S6_VWAP,hourly,AFLT,126,504,7,0.972,,,,30.0,1.5,2.0,,,,,,,,,,,,,,,,,,,,35.0,OFF,OFF,OFF,0.8,15.0,2.0,0.3,ON
S6_VWAP,hourly,AFLT,126,504,8,1.036,,,,16.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,25.0,15,0.2,OFF,OFF,20.0,1.5,0.5,OFF
S6_VWAP,hourly,AFLT,126,504,9,0.6407,,,,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,25.0,25,OFF,OFF,OFF,20.0,1.5,0.3,OFF
S6_VWAP,hourly,AFLT,126,504,10,1.4031,,,,20.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,25.0,25,0.4,0.02,0.9,25.0,1.0,0.7,ON
S6_VWAP,hourly,AFLT,252,252,0,3.3814,,,,30.0,1.0,1.5,,,,,,,,,,,,,,,,,,,,30.0,OFF,OFF,OFF,0.8,25.0,1.0,0.3,OFF
S6_VWAP,hourly,AFLT,252,252,1,1.8536,,,,30.0,1.0,1.5,,,,,,,,,,,,,,,,,,,,30.0,15,0.3,OFF,1.0,10.0,1.5,0.5,OFF
S6_VWAP,hourly,AFLT,252,252,2,2.2286,,,,10.0,1.5,1.0,,,,,,,,,,,,,,,,,,,,25.0,OFF,0.3,0.02,0.9,10.0,1.0,0.5,OFF
S6_VWAP,hourly,AFLT,252,252,3,1.9106,,,,16.0,1.5,2.0,,,,,,,,,,,,,,,,,,,,30.0,OFF,0.2,0.01,OFF,20.0,2.0,0.5,ON
S6_VWAP,hourly,AFLT,252,252,4,1.6778,,,,10.0,1.0,1.5,,,,,,,,,,,,,,,,,,,,35.0,OFF,0.2,0.02,0.9,15.0,1.5,0.3,ON
S6_VWAP,hourly,AFLT,252,252,5,2.0265,,,,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,25.0,OFF,0.4,0.01,OFF,25.0,1.0,0.5,ON
S6_VWAP,hourly,AFLT,252,252,6,2.912,,,,30.0,2.0,1.5,,,,,,,,,,,,,,,,,,,,30.0,20,0.3,0.01,1.0,25.0,1.5,0.7,OFF
S6_VWAP,hourly,AFLT,252,504,0,1.4542,,,,10.0,1.5,2.0,,,,,,,,,,,,,,,,,,,,30.0,15,0.4,0.02,0.8,25.0,2.0,0.5,ON
S6_VWAP,hourly,AFLT,252,504,1,1.4324,,,,10.0,1.5,1.0,,,,,,,,,,,,,,,,,,,,30.0,OFF,0.3,0.01,0.9,15.0,1.5,0.7,OFF
S6_VWAP,hourly,AFLT,252,504,2,0.9633,,,,16.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,30.0,15,0.2,0.02,0.9,25.0,2.0,0.3,ON
S6_VWAP,hourly,AFLT,252,504,3,0.9658,,,,20.0,1.5,1.5,,,,,,,,,,,,,,,,,,,,25.0,OFF,0.2,0.02,0.9,15.0,2.0,0.5,ON
S6_VWAP,hourly,AFLT,252,504,4,0.9265,,,,10.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,25.0,20,0.4,0.01,OFF,25.0,1.0,0.7,ON
S6_VWAP,hourly,AFLT,252,504,5,1.4655,,,,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,25.0,OFF,0.4,0.01,OFF,25.0,1.0,0.5,ON
S1_MeanRev,daily,ALRS,63,252,0,0.9633,25.0,1.5,0.3,15.0,2.0,3.0,40,1.0,2,True,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,ALRS,63,252,1,1.9783,25.0,1.5,0.7,25.0,1.0,2.0,40,1.0,2,True,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,ALRS,63,252,2,2.4614,25.0,1.5,0.3,25.0,1.0,2.0,OFF,1.0,2,True,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,ALRS,63,252,3,1.4976,25.0,1.5,0.3,20.0,2.0,2.5,OFF,1.0,3,True,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,ALRS,63,252,4,2.0543,20.0,2.0,0.7,15.0,1.0,3.0,OFF,OFF,2,True,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,ALRS,63,252,5,2.2359,15.0,2.0,0.5,15.0,1.0,2.0,40,OFF,3,True,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,ALRS,63,252,6,2.211,25.0,1.5,0.7,15.0,2.0,2.0,OFF,OFF,3,True,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,ALRS,63,252,7,3.6657,25.0,1.5,0.5,25.0,1.0,3.0,35,1.5,OFF,True,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,ALRS,63,252,8,2.821,25.0,1.5,0.3,10.0,1.0,1.5,35,OFF,2,True,,,,,,,,,,,,,,,,,,,,,,,,
S1_MeanRev,daily,ALRS,63,252,9,2.4237,25.0,1.5,0.7,25.0,1.5,2.0,35,OFF,3,True,,,,,,,,,,,,,,,,,,,,,,,,
