strategy,timeframe,category,ticker,sharpe,annual_return,annual_vol,max_drawdown,calmar,win_rate,profit_factor,exposure,turnover,avg_trade_bars,n_trades
S5_Supertrend,daily,Trend,TATN,-0.03894699945399555,-0.0063043544449246985,0.16187009354524073,-0.4262237900248622,-0.014791183862723751,0.5388739946380697,0.9855357811425939,0.2342964824120603,8.864321608040202,13.814814814814815,27
S5_Supertrend,daily,Trend,VTBR,0.6443074330074642,0.11551392887058905,0.17928386815498812,-0.2034429614724916,0.5677951600513257,0.5416666666666666,1.3132533779738726,0.25660377358490566,7.132075471698114,19.428571428571427,21
S6_DualMA,daily,Trend,AFLT,-0.057411191776567484,-0.0054953342632906715,0.09571886758033835,-0.34034307619103954,-0.01614645529091375,0.464,0.9587131251525883,0.07841907151819323,2.687578419071518,17.857142857142858,7
S6_DualMA,daily,Trend,ALRS,-0.27559746846678534,-0.02838680970579719,0.10300098133600359,-0.3292094085776072,-0.08622721272896226,0.4965986394557823,0.8547826738198192,0.09222082810539524,2.5294855708908406,18.375,8
S6_DualMA,daily,Trend,HYDR,0.0016296675774619212,9.819194415434917e-05,0.060252744493619614,-0.2279855925757989,0.0004306936374573892,0.4588235294117647,1.0012197560889853,0.05332496863237139,2.213299874529486,12.142857142857142,7
S6_DualMA,daily,Trend,IRAO,-0.4134044836852121,-0.011916250150691546,0.028824675640831233,-0.141823828236536,-0.0840214955332995,0.375,0.6315507616741727,0.02512562814070352,1.741206030150754,8.0,5
S6_DualMA,daily,Trend,LKOH,0.834050207607295,0.12105406784893534,0.1451400248388075,-0.21520148188307825,0.5625150291237566,0.572972972972973,1.7259965762965117,0.11606022584692598,2.213299874529486,26.428571428571427,7
S6_DualMA,daily,Trend,LSRG,-0.3087077136718148,-0.031170409378415302,0.10097062042172476,-0.3126905379126811,-0.0996845302275173,0.5175438596491229,0.8153529817615354,0.07196969696969698,2.2272727272727275,16.285714285714285,7
S6_DualMA,daily,Trend,MGNT,-0.38618321282074414,-0.03675927584913591,0.09518610501124651,-0.38465937852174237,-0.09556318629329387,0.43859649122807015,0.6737012773611413,0.035759096612296114,2.213299874529486,8.142857142857142,7
S6_DualMA,daily,Trend,MOEX,0.5752101426216255,0.032913589725043074,0.05722011363539831,-0.1031440613366491,0.31910310005747494,0.5684210526315789,1.4546873242119123,0.05959849435382685,1.4228356336260979,19.0,5
S6_DualMA,daily,Trend,MTLR,0.16039697813068657,0.01778057985157914,0.1108535837694652,-0.25873466234422043,0.06872129033845441,0.5454545454545454,1.1044677968298686,0.07600502512562814,1.899497487437186,20.166666666666668,6
S6_DualMA,daily,Trend,MTSS,0.61608445198425,0.036922865053512874,0.05993149954457348,-0.1346105398517729,0.2742940121492023,0.48214285714285715,1.51438410374619,0.10546139359698682,3.0056497175141246,18.666666666666668,9
S6_DualMA,daily,Trend,NVTK,-0.008507826166888726,-0.0009008678215414849,0.10588695677017203,-0.30019595291402834,-0.003000932600178924,0.4305555555555556,0.9945990176967627,0.09056603773584905,2.5358490566037735,18.0,8
S6_DualMA,daily,Trend,OGKB,-0.09174764730491164,-0.003919739096215442,0.042723047526098276,-0.07647669629863386,-0.05125403274363804,0.40425531914893614,0.9170212066082484,0.02959697732997481,1.9042821158690177,7.833333333333333,6
S6_DualMA,daily,Trend,PHOR,0.7323259713566898,0.04853793447708849,0.06627913849234142,-0.1228193775893365,0.3951976913560151,0.5405405405405406,1.3357382688564516,0.18592964824120603,2.2160804020100504,42.285714285714285,7
S6_DualMA,daily,Trend,RTKM,0.08257521925407138,0.006478211427762907,0.07845224616153228,-0.15317731757160188,0.04229223706528679,0.45985401459854014,1.0536081395141452,0.08594730238393977,2.371392722710163,17.125,8
S6_DualMA,daily,Trend,SBER,-0.1444211032947035,-0.011996558719008258,0.08306652175706111,-0.2470060912141357,-0.04856786591796291,0.48672566371681414,0.9089827314283424,0.07089084065244668,1.8971141781681307,18.833333333333332,6
S6_DualMA,daily,Trend,TATN,0.1385161550439988,0.020592918682784428,0.14866799238141726,-0.5214857881790748,0.039488935556021246,0.5396825396825397,1.1106072364587642,0.07914572864321608,2.690954773869347,14.0,9
S6_DualMA,daily,Trend,VTBR,-0.017670754951037933,-0.0009773535307837332,0.05530909876186847,-0.18311573089467462,-0.005337354284137894,0.46153846153846156,0.9829894668451941,0.03270440251572327,1.2679245283018867,13.0,4
S7_Keltner,daily,Range,AFLT,-0.7220551826588824,-0.14355785249100042,0.19881839496306325,-1.0788803309278296,-0.1330618868244096,0.4470198675496689,0.6918669497103601,0.18946047678795483,12.015056461731493,7.947368421052632,38
S7_Keltner,daily,Range,ALRS,-0.26296334078087746,-0.03815823651021406,0.14510857824098994,-0.7120057747942279,-0.05359259413484661,0.5178571428571429,0.9006991194946292,0.2107904642409034,14.22835633626098,7.466666666666667,45
S7_Keltner,daily,Range,HYDR,-0.040685804310684345,-0.005029628397227373,0.12362121094670264,-0.2758331229444953,-0.018234316254467607,0.531986531986532,0.9828618147818846,0.1863237139272271,12.647427854454204,7.2439024390243905,41
S7_Keltner,daily,Range,IRAO,-0.024602351955063835,-0.0036373402307026867,0.14784522379593154,-0.374562630812199,-0.009710899944331082,0.5089514066496164,0.9906472536143813,0.24560301507537688,15.195979899497488,8.145833333333334,48
S7_Keltner,daily,Range,LKOH,-0.842007076278645,-0.1478393352601125,0.17557968267144125,-1.1138360270299468,-0.1327298917187365,0.446875,0.6368499892738259,0.20075282308657466,13.121706398996237,7.619047619047619,42
S7_Keltner,daily,Range,LSRG,-0.20204614581080996,-0.04738404660602674,0.23452091311059092,-0.7278091433913529,-0.06510504441484832,0.486646884272997,0.905710608094397,0.21275252525252525,12.25,8.64102564102564,39
S7_Keltner,daily,Range,MGNT,-0.3242052361213898,-0.04018124114637554,0.12393766870357015,-0.3894795870346873,-0.10316648801108279,0.4966887417218543,0.8801257979519908,0.18946047678795483,12.805520702634881,7.365853658536586,41
S7_Keltner,daily,Range,MOEX,-0.8122939468517397,-0.10370940237587256,0.12767472018944107,-0.6719917519697426,-0.15433136206192935,0.47863247863247865,0.7389538807100848,0.22020075282308657,12.805520702634881,8.560975609756097,41
S7_Keltner,daily,Range,MTLR,0.21825004036067816,0.05173640017109555,0.23705104514801656,-0.7134448362347008,0.07251632858419892,0.5017421602787456,1.1043594369560903,0.18027638190954773,11.71356783919598,7.756756756756757,37
S7_Keltner,daily,Range,MTSS,-0.8220113041287515,-0.11884551868623794,0.14457893472913022,-0.8420250679308952,-0.14114249469825946,0.4444444444444444,0.6041482794970398,0.1694915254237288,9.966101694915254,8.709677419354838,31
S7_Keltner,daily,Range,NVTK,-0.1975299462543153,-0.03146188510523052,0.15927653351722207,-0.3560370256368951,-0.08836689119326868,0.48742138364779874,0.9280977880765827,0.2,12.362264150943396,8.153846153846153,39
S7_Keltner,daily,Range,OGKB,0.045823906512216336,0.008285471678483335,0.1808111160552077,-0.4757973831082043,0.017413865592024663,0.48663101604278075,1.0173287143085021,0.23551637279596976,15.234256926952142,7.791666666666667,48
S7_Keltner,daily,Range,PHOR,0.2919462602246258,0.037172156987547174,0.127325340488851,-0.2015472431729748,0.18443396397957548,0.5232558139534884,1.1180445926819003,0.21608040201005024,14.56281407035176,7.478260869565218,46
S7_Keltner,daily,Range,RTKM,-0.6224987225514264,-0.0824618486431513,0.1324691050050129,-0.6055822900574254,-0.1361695181596736,0.4858156028368794,0.7696485629796914,0.17691342534504392,12.173149309912171,7.230769230769231,39
S7_Keltner,daily,Range,SBER,-0.30591184765579527,-0.03697391522063755,0.12086460692506332,-0.5269903534182743,-0.07016051618556139,0.5141955835962145,0.8830080230560899,0.198870765370138,14.544542032622335,6.891304347826087,46
