sharpe,ann_ret_pct,max_dd_pct,exposure_pct,n_trades,year,approach,strategy,timeframe,ticker,sigma_variant
-0.2376,-1.01,-2.84,3.17,14,2022,B,S5_PivotPoints,hourly,SBER,v2_sqrtN
-1.803,-10.54,-15.06,8.88,28,2023,B,S5_PivotPoints,hourly,SBER,v2_sqrtN
-2.5421,-8.13,-8.7,7.34,18,2024,B,S5_PivotPoints,hourly,SBER,v2_sqrtN
-0.765,-3.83,-13.0,8.47,33,2025,B,S5_PivotPoints,hourly,SBER,v2_sqrtN
0.7328,1.77,-1.3,1.39,5,2022,C,S5_PivotPoints,hourly,SBER,v2_sqrtN
-0.1703,-0.3,-1.8,0.87,3,2023,C,S5_PivotPoints,hourly,SBER,v2_sqrtN
-1.157,-0.51,-0.51,0.52,1,2024,C,S5_PivotPoints,hourly,SBER,v2_sqrtN
-0.7234,-2.02,-4.09,1.75,11,2025,C,S5_PivotPoints,hourly,SBER,v2_sqrtN
-0.857,-4.3,-5.16,3.94,12,2022,D,S5_PivotPoints,hourly,SBER,v2_sqrtN
-2.4025,-32.39,-40.53,6.12,30,2023,D,S5_PivotPoints,hourly,SBER,v2_sqrtN
-3.5838,-8.67,-9.01,4.43,20,2024,D,S5_PivotPoints,hourly,SBER,v2_sqrtN
-1.1932,-5.76,-11.75,5.53,38,2025,D,S5_PivotPoints,hourly,SBER,v2_sqrtN
0.3486,0.92,-2.11,1.01,5,2022,E,S5_PivotPoints,hourly,SBER,v2_sqrtN
-0.0507,-0.09,-1.8,0.83,4,2023,E,S5_PivotPoints,hourly,SBER,v2_sqrtN
-0.9229,-0.78,-0.79,0.7,1,2024,E,S5_PivotPoints,hourly,SBER,v2_sqrtN
-0.5885,-2.02,-6.2,2.56,11,2025,E,S5_PivotPoints,hourly,SBER,v2_sqrtN
0.7328,1.77,-1.3,1.39,5,2022,F,S5_PivotPoints,hourly,SBER,v2_sqrtN
-0.1703,-0.75,-4.49,0.87,3,2023,F,S5_PivotPoints,hourly,SBER,v2_sqrtN
-1.157,-0.51,-0.51,0.52,1,2024,F,S5_PivotPoints,hourly,SBER,v2_sqrtN
-0.5123,-1.59,-4.15,1.75,11,2025,F,S5_PivotPoints,hourly,SBER,v2_sqrtN
0.3486,0.92,-2.11,1.01,5,2022,G,S5_PivotPoints,hourly,SBER,v2_sqrtN
-0.0507,-0.22,-4.49,0.83,4,2023,G,S5_PivotPoints,hourly,SBER,v2_sqrtN
-0.9229,-0.78,-0.79,0.7,1,2024,G,S5_PivotPoints,hourly,SBER,v2_sqrtN
-0.3782,-1.44,-6.25,2.56,11,2025,G,S5_PivotPoints,hourly,SBER,v2_sqrtN
0.0799,0.31,-2.51,2.45,15,2022,B,S5_PivotPoints,hourly,SBER,v3_div9
-2.4312,-11.14,-12.25,3.94,34,2023,B,S5_PivotPoints,hourly,SBER,v3_div9
-3.1789,-7.14,-7.51,2.52,21,2024,B,S5_PivotPoints,hourly,SBER,v3_div9
-1.7044,-5.93,-10.68,4.06,40,2025,B,S5_PivotPoints,hourly,SBER,v3_div9
0.7328,1.77,-1.3,1.39,5,2022,C,S5_PivotPoints,hourly,SBER,v3_div9
-0.1703,-0.3,-1.8,0.87,3,2023,C,S5_PivotPoints,hourly,SBER,v3_div9
-1.157,-0.51,-0.51,0.52,1,2024,C,S5_PivotPoints,hourly,SBER,v3_div9
-0.7234,-2.02,-4.09,1.75,11,2025,C,S5_PivotPoints,hourly,SBER,v3_div9
-0.857,-4.3,-5.16,3.94,12,2022,D,S5_PivotPoints,hourly,SBER,v3_div9
-2.4025,-32.39,-40.53,6.12,30,2023,D,S5_PivotPoints,hourly,SBER,v3_div9
-3.5838,-8.67,-9.01,4.43,20,2024,D,S5_PivotPoints,hourly,SBER,v3_div9
-1.1932,-5.76,-11.74,5.53,38,2025,D,S5_PivotPoints,hourly,SBER,v3_div9
1.0614,2.35,-0.89,0.67,5,2022,E,S5_PivotPoints,hourly,SBER,v3_div9
1.2698,1.37,-0.38,0.66,5,2023,E,S5_PivotPoints,hourly,SBER,v3_div9
-1.087,-0.41,-0.42,0.17,1,2024,E,S5_PivotPoints,hourly,SBER,v3_div9
-0.2396,-0.6,-3.4,1.44,9,2025,E,S5_PivotPoints,hourly,SBER,v3_div9
0.7328,1.77,-1.3,1.39,5,2022,F,S5_PivotPoints,hourly,SBER,v3_div9
-0.1703,-0.75,-4.49,0.87,3,2023,F,S5_PivotPoints,hourly,SBER,v3_div9
-1.157,-0.51,-0.51,0.52,1,2024,F,S5_PivotPoints,hourly,SBER,v3_div9
-0.5123,-1.59,-4.15,1.75,11,2025,F,S5_PivotPoints,hourly,SBER,v3_div9
1.0614,2.35,-0.89,0.67,5,2022,G,S5_PivotPoints,hourly,SBER,v3_div9
1.2698,3.42,-0.96,0.66,5,2023,G,S5_PivotPoints,hourly,SBER,v3_div9
-1.087,-0.41,-0.42,0.17,1,2024,G,S5_PivotPoints,hourly,SBER,v3_div9
-0.0365,-0.1,-3.49,1.44,9,2025,G,S5_PivotPoints,hourly,SBER,v3_div9
-0.4846,-2.17,-2.84,3.17,14,2022,B,S5_PivotPoints,hourly,SBER,v4_realized
-2.4004,-13.64,-17.09,6.91,30,2023,B,S5_PivotPoints,hourly,SBER,v4_realized
-3.0297,-9.55,-10.14,5.04,21,2024,B,S5_PivotPoints,hourly,SBER,v4_realized
-0.8213,-3.97,-12.74,7.14,35,2025,B,S5_PivotPoints,hourly,SBER,v4_realized
-0.6766,-0.91,-1.49,0.62,10,2022,C,S5_PivotPoints,hourly,SBER,v4_realized
-1.3926,-2.86,-3.4,1.57,24,2023,C,S5_PivotPoints,hourly,SBER,v4_realized
-3.4317,-3.79,-3.87,1.09,15,2024,C,S5_PivotPoints,hourly,SBER,v4_realized
-1.0777,-2.17,-4.37,1.3,27,2025,C,S5_PivotPoints,hourly,SBER,v4_realized
-0.857,-4.3,-5.16,3.94,12,2022,D,S5_PivotPoints,hourly,SBER,v4_realized
-2.4025,-32.39,-40.53,6.12,30,2023,D,S5_PivotPoints,hourly,SBER,v4_realized
-3.5838,-8.67,-9.01,4.43,20,2024,D,S5_PivotPoints,hourly,SBER,v4_realized
-1.3404,-5.81,-10.93,5.53,38,2025,D,S5_PivotPoints,hourly,SBER,v4_realized
-0.8355,-1.57,-2.25,0.58,9,2022,E,S5_PivotPoints,hourly,SBER,v4_realized
-2.3145,-5.28,-5.8,2.1,31,2023,E,S5_PivotPoints,hourly,SBER,v4_realized
-3.1474,-5.64,-5.75,1.26,19,2024,E,S5_PivotPoints,hourly,SBER,v4_realized
-1.1436,-2.66,-5.99,1.51,32,2025,E,S5_PivotPoints,hourly,SBER,v4_realized
-0.6766,-0.91,-1.49,0.62,10,2022,F,S5_PivotPoints,hourly,SBER,v4_realized
-1.3926,-7.15,-8.5,1.57,24,2023,F,S5_PivotPoints,hourly,SBER,v4_realized
-3.4317,-3.79,-3.87,1.09,15,2024,F,S5_PivotPoints,hourly,SBER,v4_realized
-1.0777,-2.17,-4.37,1.3,27,2025,F,S5_PivotPoints,hourly,SBER,v4_realized
-0.8355,-1.57,-2.25,0.58,9,2022,G,S5_PivotPoints,hourly,SBER,v4_realized
-2.3145,-13.2,-14.49,2.1,31,2023,G,S5_PivotPoints,hourly,SBER,v4_realized
-3.1474,-5.64,-5.75,1.26,19,2024,G,S5_PivotPoints,hourly,SBER,v4_realized
-1.1436,-2.66,-5.99,1.51,32,2025,G,S5_PivotPoints,hourly,SBER,v4_realized
-1.4159,-6.76,-7.42,2.84,18,2020,A,S6_VWAP,hourly,SBER,v1_sqrt9
-0.5889,-1.74,-4.67,2.92,18,2021,A,S6_VWAP,hourly,SBER,v1_sqrt9
-0.9657,-2.37,-2.49,1.83,6,2022,A,S6_VWAP,hourly,SBER,v1_sqrt9
-0.9188,-3.05,-4.74,4.11,26,2023,A,S6_VWAP,hourly,SBER,v1_sqrt9
-2.705,-6.16,-6.12,2.35,11,2024,A,S6_VWAP,hourly,SBER,v1_sqrt9
-0.0642,-0.15,-2.9,2.73,20,2025,A,S6_VWAP,hourly,SBER,v1_sqrt9
-1.2189,-2.99,-3.03,1.78,6,2022,B,S6_VWAP,hourly,SBER,v1_sqrt9
-0.1974,-0.68,-4.74,4.59,25,2023,B,S6_VWAP,hourly,SBER,v1_sqrt9
-2.4188,-6.02,-5.98,2.96,11,2024,B,S6_VWAP,hourly,SBER,v1_sqrt9
0.3997,1.14,-2.81,3.57,20,2025,B,S6_VWAP,hourly,SBER,v1_sqrt9
0.6897,0.67,-0.46,0.58,2,2022,C,S6_VWAP,hourly,SBER,v1_sqrt9
-0.5061,-0.71,-1.38,0.7,5,2023,C,S6_VWAP,hourly,SBER,v1_sqrt9
-0.8477,-0.7,-1.18,0.39,2,2024,C,S6_VWAP,hourly,SBER,v1_sqrt9
0.5027,0.74,-1.23,0.84,7,2025,C,S6_VWAP,hourly,SBER,v1_sqrt9
-0.8251,-1.6,-1.67,1.83,6,2022,D,S6_VWAP,hourly,SBER,v1_sqrt9
-0.9188,-3.05,-4.74,4.11,26,2023,D,S6_VWAP,hourly,SBER,v1_sqrt9
-2.705,-9.24,-9.19,2.35,11,2024,D,S6_VWAP,hourly,SBER,v1_sqrt9
-0.0642,-0.23,-4.35,2.73,20,2025,D,S6_VWAP,hourly,SBER,v1_sqrt9
0.6897,0.67,-0.46,0.58,2,2022,E,S6_VWAP,hourly,SBER,v1_sqrt9
-0.032,-0.05,-1.38,0.79,5,2023,E,S6_VWAP,hourly,SBER,v1_sqrt9
-1.3899,-1.58,-2.06,0.52,2,2024,E,S6_VWAP,hourly,SBER,v1_sqrt9
0.7853,1.2,-1.23,0.98,8,2025,E,S6_VWAP,hourly,SBER,v1_sqrt9
0.6899,0.54,-0.37,0.58,2,2022,F,S6_VWAP,hourly,SBER,v1_sqrt9
-0.5061,-0.71,-1.38,0.7,5,2023,F,S6_VWAP,hourly,SBER,v1_sqrt9
-0.8477,-1.05,-1.77,0.39,2,2024,F,S6_VWAP,hourly,SBER,v1_sqrt9
0.5027,1.11,-1.85,0.84,7,2025,F,S6_VWAP,hourly,SBER,v1_sqrt9
0.6899,0.54,-0.37,0.58,2,2022,G,S6_VWAP,hourly,SBER,v1_sqrt9
-0.032,-0.05,-1.38,0.79,5,2023,G,S6_VWAP,hourly,SBER,v1_sqrt9
-1.3899,-2.37,-3.1,0.52,2,2024,G,S6_VWAP,hourly,SBER,v1_sqrt9
0.7853,1.81,-1.85,0.98,8,2025,G,S6_VWAP,hourly,SBER,v1_sqrt9
-1.2189,-2.99,-3.03,1.78,6,2022,B,S6_VWAP,hourly,SBER,v2_sqrtN
-0.1974,-0.68,-4.74,4.59,25,2023,B,S6_VWAP,hourly,SBER,v2_sqrtN
-2.4188,-6.02,-5.98,2.96,11,2024,B,S6_VWAP,hourly,SBER,v2_sqrtN
0.3997,1.14,-2.81,3.57,20,2025,B,S6_VWAP,hourly,SBER,v2_sqrtN
0.6897,0.67,-0.46,0.58,2,2022,C,S6_VWAP,hourly,SBER,v2_sqrtN
-0.5061,-0.71,-1.38,0.7,5,2023,C,S6_VWAP,hourly,SBER,v2_sqrtN
-0.8477,-0.7,-1.18,0.39,2,2024,C,S6_VWAP,hourly,SBER,v2_sqrtN
0.5027,0.74,-1.23,0.84,7,2025,C,S6_VWAP,hourly,SBER,v2_sqrtN
-0.8251,-1.6,-1.67,1.83,6,2022,D,S6_VWAP,hourly,SBER,v2_sqrtN
-0.9188,-3.05,-4.74,4.11,26,2023,D,S6_VWAP,hourly,SBER,v2_sqrtN
-2.705,-9.24,-9.19,2.35,11,2024,D,S6_VWAP,hourly,SBER,v2_sqrtN
-0.0642,-0.23,-4.35,2.73,20,2025,D,S6_VWAP,hourly,SBER,v2_sqrtN
0.6897,0.67,-0.46,0.58,2,2022,E,S6_VWAP,hourly,SBER,v2_sqrtN
-0.032,-0.05,-1.38,0.79,5,2023,E,S6_VWAP,hourly,SBER,v2_sqrtN
-1.3899,-1.58,-2.06,0.52,2,2024,E,S6_VWAP,hourly,SBER,v2_sqrtN
0.7853,1.2,-1.23,0.98,8,2025,E,S6_VWAP,hourly,SBER,v2_sqrtN
0.6899,0.54,-0.37,0.58,2,2022,F,S6_VWAP,hourly,SBER,v2_sqrtN
-0.5061,-0.71,-1.38,0.7,5,2023,F,S6_VWAP,hourly,SBER,v2_sqrtN
-0.8477,-1.05,-1.77,0.39,2,2024,F,S6_VWAP,hourly,SBER,v2_sqrtN
0.5027,1.11,-1.85,0.84,7,2025,F,S6_VWAP,hourly,SBER,v2_sqrtN
0.6899,0.54,-0.37,0.58,2,2022,G,S6_VWAP,hourly,SBER,v2_sqrtN
-0.032,-0.05,-1.38,0.79,5,2023,G,S6_VWAP,hourly,SBER,v2_sqrtN
-1.3899,-2.37,-3.1,0.52,2,2024,G,S6_VWAP,hourly,SBER,v2_sqrtN
0.7853,1.81,-1.85,0.98,8,2025,G,S6_VWAP,hourly,SBER,v2_sqrtN
-1.919,-3.87,-3.71,0.77,6,2022,B,S6_VWAP,hourly,SBER,v3_div9
-1.0585,-3.08,-4.91,2.62,27,2023,B,S6_VWAP,hourly,SBER,v3_div9
-3.0167,-5.35,-5.2,1.22,11,2024,B,S6_VWAP,hourly,SBER,v3_div9
-0.2776,-0.44,-2.28,1.51,21,2025,B,S6_VWAP,hourly,SBER,v3_div9
0.6897,0.67,-0.46,0.58,2,2022,C,S6_VWAP,hourly,SBER,v3_div9
-0.5061,-0.71,-1.38,0.7,5,2023,C,S6_VWAP,hourly,SBER,v3_div9
-0.8477,-0.7,-1.18,0.39,2,2024,C,S6_VWAP,hourly,SBER,v3_div9
0.5027,0.74,-1.23,0.84,7,2025,C,S6_VWAP,hourly,SBER,v3_div9
-0.8251,-1.6,-1.67,1.83,6,2022,D,S6_VWAP,hourly,SBER,v3_div9
-0.9188,-3.05,-4.74,4.11,26,2023,D,S6_VWAP,hourly,SBER,v3_div9
-2.705,-9.24,-9.19,2.35,11,2024,D,S6_VWAP,hourly,SBER,v3_div9
-0.0642,-0.23,-4.35,2.73,20,2025,D,S6_VWAP,hourly,SBER,v3_div9
-1.0942,-0.59,-0.72,0.19,2,2022,E,S6_VWAP,hourly,SBER,v3_div9
-0.7559,-1.03,-1.38,0.66,5,2023,E,S6_VWAP,hourly,SBER,v3_div9
-1.5487,-0.97,-0.99,0.22,2,2024,E,S6_VWAP,hourly,SBER,v3_div9
0.7854,0.62,-0.41,0.32,8,2025,E,S6_VWAP,hourly,SBER,v3_div9
0.6899,0.54,-0.37,0.58,2,2022,F,S6_VWAP,hourly,SBER,v3_div9
-0.5061,-0.71,-1.38,0.7,5,2023,F,S6_VWAP,hourly,SBER,v3_div9
-0.8477,-1.05,-1.77,0.39,2,2024,F,S6_VWAP,hourly,SBER,v3_div9
0.5027,1.11,-1.85,0.84,7,2025,F,S6_VWAP,hourly,SBER,v3_div9
-1.0899,-0.47,-0.58,0.19,2,2022,G,S6_VWAP,hourly,SBER,v3_div9
-0.7559,-1.03,-1.38,0.66,5,2023,G,S6_VWAP,hourly,SBER,v3_div9
-1.5487,-1.46,-1.48,0.22,2,2024,G,S6_VWAP,hourly,SBER,v3_div9
0.7854,0.93,-0.61,0.32,8,2025,G,S6_VWAP,hourly,SBER,v3_div9
-1.0874,-2.69,-2.62,1.92,6,2022,B,S6_VWAP,hourly,SBER,v4_realized
-1.2893,-3.88,-5.14,3.85,25,2023,B,S6_VWAP,hourly,SBER,v4_realized
-2.4866,-5.85,-5.8,2.91,11,2024,B,S6_VWAP,hourly,SBER,v4_realized
0.246,0.69,-3.7,3.19,20,2025,B,S6_VWAP,hourly,SBER,v4_realized
-1.3757,-1.61,-1.49,0.48,7,2022,C,S6_VWAP,hourly,SBER,v4_realized
-1.3744,-1.94,-2.05,0.57,11,2023,C,S6_VWAP,hourly,SBER,v4_realized
-2.6333,-2.55,-2.64,0.48,8,2024,C,S6_VWAP,hourly,SBER,v4_realized
-1.8377,-1.75,-2.45,0.84,18,2025,C,S6_VWAP,hourly,SBER,v4_realized
-0.9657,-2.37,-2.49,1.83,6,2022,D,S6_VWAP,hourly,SBER,v4_realized
-0.9188,-3.05,-4.74,4.11,26,2023,D,S6_VWAP,hourly,SBER,v4_realized
-2.705,-9.24,-9.19,2.35,11,2024,D,S6_VWAP,hourly,SBER,v4_realized
-0.0642,-0.23,-4.35,2.73,20,2025,D,S6_VWAP,hourly,SBER,v4_realized
-1.3757,-1.61,-1.49,0.48,7,2022,E,S6_VWAP,hourly,SBER,v4_realized
-1.1227,-1.58,-2.27,0.7,11,2023,E,S6_VWAP,hourly,SBER,v4_realized
-2.7555,-2.71,-2.8,0.56,10,2024,E,S6_VWAP,hourly,SBER,v4_realized
-0.2599,-0.42,-2.02,0.98,20,2025,E,S6_VWAP,hourly,SBER,v4_realized
-1.3757,-1.61,-1.49,0.48,7,2022,F,S6_VWAP,hourly,SBER,v4_realized
-1.3744,-1.94,-2.05,0.57,11,2023,F,S6_VWAP,hourly,SBER,v4_realized
-2.6333,-3.82,-3.96,0.48,8,2024,F,S6_VWAP,hourly,SBER,v4_realized
-1.8377,-2.62,-3.68,0.84,18,2025,F,S6_VWAP,hourly,SBER,v4_realized
-1.3757,-1.61,-1.49,0.48,7,2022,G,S6_VWAP,hourly,SBER,v4_realized
-1.1227,-1.58,-2.27,0.7,11,2023,G,S6_VWAP,hourly,SBER,v4_realized
-2.7555,-4.06,-4.21,0.56,10,2024,G,S6_VWAP,hourly,SBER,v4_realized
-0.2599,-0.63,-3.03,0.98,20,2025,G,S6_VWAP,hourly,SBER,v4_realized
2.2178,10.5,-1.03,5.2,3,2020,A,S1_MeanRev,daily,TATN,daily
0.3191,1.69,-5.41,14.51,4,2021,A,S1_MeanRev,daily,TATN,daily
0.1226,0.99,-9.16,29.91,9,2022,A,S1_MeanRev,daily,TATN,daily
-0.3462,-1.25,-5.68,11.02,6,2023,A,S1_MeanRev,daily,TATN,daily
-1.5908,-6.8,-6.91,11.72,7,2024,A,S1_MeanRev,daily,TATN,daily
2.0434,17.39,-3.57,10.44,5,2025,A,S1_MeanRev,daily,TATN,daily
1.1063,10.09,-5.32,35.47,7,2022,B,S1_MeanRev,daily,TATN,daily
-0.2535,-0.9,-5.33,9.84,6,2023,B,S1_MeanRev,daily,TATN,daily
-0.5286,-1.73,-3.25,10.94,8,2024,B,S1_MeanRev,daily,TATN,daily
1.8286,16.01,-3.57,11.39,5,2025,B,S1_MeanRev,daily,TATN,daily
1.2252,6.48,-2.52,13.25,15,2022,C,S1_MeanRev,daily,TATN,daily
0.8742,1.57,-1.46,4.33,8,2023,C,S1_MeanRev,daily,TATN,daily
-1.3206,-0.57,-0.58,1.17,2,2024,C,S1_MeanRev,daily,TATN,daily
1.837,12.57,-2.2,7.28,4,2025,C,S1_MeanRev,daily,TATN,daily
0.1333,1.46,-12.0,29.91,9,2022,D,S1_MeanRev,daily,TATN,daily
-0.3084,-1.6,-8.14,11.02,6,2023,D,S1_MeanRev,daily,TATN,daily
-1.5908,-10.2,-10.36,11.72,7,2024,D,S1_MeanRev,daily,TATN,daily
2.043,26.02,-5.35,10.44,5,2025,D,S1_MeanRev,daily,TATN,daily
1.2478,6.78,-3.11,14.53,16,2022,E,S1_MeanRev,daily,TATN,daily
1.3066,2.21,-0.81,3.94,7,2023,E,S1_MeanRev,daily,TATN,daily
-0.0311,-0.02,-0.61,1.56,3,2024,E,S1_MeanRev,daily,TATN,daily
1.9461,12.85,-2.2,6.01,6,2025,E,S1_MeanRev,daily,TATN,daily
1.1968,9.15,-3.78,13.25,15,2022,F,S1_MeanRev,daily,TATN,daily
0.8825,2.37,-2.16,4.33,8,2023,F,S1_MeanRev,daily,TATN,daily
-1.3206,-0.86,-0.87,1.17,2,2024,F,S1_MeanRev,daily,TATN,daily
1.837,18.85,-3.31,7.28,4,2025,F,S1_MeanRev,daily,TATN,daily
1.2179,9.56,-4.67,14.53,16,2022,G,S1_MeanRev,daily,TATN,daily
1.3158,3.34,-1.19,3.94,7,2023,G,S1_MeanRev,daily,TATN,daily
-0.0311,-0.03,-0.91,1.56,3,2024,G,S1_MeanRev,daily,TATN,daily
1.9461,19.27,-3.31,6.01,6,2025,G,S1_MeanRev,daily,TATN,daily
1.9714,13.29,-5.42,10.0,3,2020,A,S2_Bollinger,daily,TATN,daily
-0.8015,-6.17,-13.33,18.04,4,2021,A,S2_Bollinger,daily,TATN,daily
0.3317,2.66,-7.29,29.06,6,2022,A,S2_Bollinger,daily,TATN,daily
0.1333,0.69,-5.92,14.57,6,2023,A,S2_Bollinger,daily,TATN,daily
-1.1037,-5.43,-5.73,15.62,8,2024,A,S2_Bollinger,daily,TATN,daily
1.9237,17.45,-3.57,11.71,5,2025,A,S2_Bollinger,daily,TATN,daily
0.8617,6.46,-6.13,20.09,10,2022,B,S2_Bollinger,daily,TATN,daily
0.1741,0.9,-5.71,13.39,6,2023,B,S2_Bollinger,daily,TATN,daily
1.0311,5.41,-2.3,15.23,9,2024,B,S2_Bollinger,daily,TATN,daily
1.3335,15.0,-6.03,14.87,5,2025,B,S2_Bollinger,daily,TATN,daily
0.9307,4.53,-3.42,12.82,13,2022,C,S2_Bollinger,daily,TATN,daily
0.7739,3.36,-2.43,11.42,4,2023,C,S2_Bollinger,daily,TATN,daily
-1.2503,-3.95,-4.22,10.16,6,2024,C,S2_Bollinger,daily,TATN,daily
1.9991,14.95,-2.2,7.59,5,2025,C,S2_Bollinger,daily,TATN,daily
0.3593,3.95,-9.55,29.06,6,2022,D,S2_Bollinger,daily,TATN,daily
0.1624,1.24,-8.51,14.57,6,2023,D,S2_Bollinger,daily,TATN,daily
-1.1037,-8.14,-8.59,15.62,8,2024,D,S2_Bollinger,daily,TATN,daily
1.923,26.12,-5.35,11.71,5,2025,D,S2_Bollinger,daily,TATN,daily
1.625,7.11,-1.33,9.4,10,2022,E,S2_Bollinger,daily,TATN,daily
0.8691,3.76,-2.05,10.63,4,2023,E,S2_Bollinger,daily,TATN,daily
0.5193,1.93,-1.51,9.38,6,2024,E,S2_Bollinger,daily,TATN,daily
1.8059,14.96,-3.92,8.23,8,2025,E,S2_Bollinger,daily,TATN,daily
0.8908,6.21,-5.13,12.82,13,2022,F,S2_Bollinger,daily,TATN,daily
0.7677,5.0,-3.68,11.42,4,2023,F,S2_Bollinger,daily,TATN,daily
-1.2503,-5.92,-6.33,10.16,6,2024,F,S2_Bollinger,daily,TATN,daily
1.9991,22.42,-3.31,7.59,5,2025,F,S2_Bollinger,daily,TATN,daily
1.6263,10.06,-2.0,9.4,10,2022,G,S2_Bollinger,daily,TATN,daily
0.8629,5.6,-3.08,10.63,4,2023,G,S2_Bollinger,daily,TATN,daily
0.5193,2.89,-2.26,9.38,6,2024,G,S2_Bollinger,daily,TATN,daily
1.8059,22.44,-5.88,8.23,8,2025,G,S2_Bollinger,daily,TATN,daily
0.916,29.03,-29.28,33.2,5,2020,A,S3_Donchian,daily,TATN,daily
-1.6924,-24.06,-25.41,34.51,9,2021,A,S3_Donchian,daily,TATN,daily
-0.0887,-4.14,-32.48,23.93,5,2022,A,S3_Donchian,daily,TATN,daily
2.1084,36.67,-7.91,59.45,7,2023,A,S3_Donchian,daily,TATN,daily
-0.9127,-16.28,-20.76,35.55,8,2024,A,S3_Donchian,daily,TATN,daily
-1.6238,-29.92,-47.18,36.08,11,2025,A,S3_Donchian,daily,TATN,daily
-1.5267,-32.67,-30.34,4.7,8,2022,B,S3_Donchian,daily,TATN,daily
2.2612,33.38,-7.18,35.43,9,2023,B,S3_Donchian,daily,TATN,daily
-0.9299,-11.7,-13.67,20.31,10,2024,B,S3_Donchian,daily,TATN,daily
-0.8605,-11.77,-19.93,14.56,12,2025,B,S3_Donchian,daily,TATN,daily
0.7809,32.2,-17.06,3.42,3,2022,C,S3_Donchian,daily,TATN,daily
2.5914,33.97,-5.13,27.95,18,2023,C,S3_Donchian,daily,TATN,daily
0.0,0.0,0.0,0.0,0,2024,C,S3_Donchian,daily,TATN,daily
-0.8566,-2.6,-3.95,1.27,4,2025,C,S3_Donchian,daily,TATN,daily
-0.0396,-2.74,-45.48,23.93,5,2022,D,S3_Donchian,daily,TATN,daily
2.1729,40.96,-8.27,59.45,7,2023,D,S3_Donchian,daily,TATN,daily
-0.7254,-10.11,-13.13,35.55,8,2024,D,S3_Donchian,daily,TATN,daily
-1.6238,-44.89,-70.77,36.08,11,2025,D,S3_Donchian,daily,TATN,daily
-1.3362,-19.27,-17.9,0.85,2,2022,E,S3_Donchian,daily,TATN,daily
2.7765,31.01,-2.97,17.32,14,2023,E,S3_Donchian,daily,TATN,daily
0.0,0.0,0.0,0.0,0,2024,E,S3_Donchian,daily,TATN,daily
-0.749,-2.26,-3.52,0.95,3,2025,E,S3_Donchian,daily,TATN,daily
0.8512,51.77,-22.36,3.42,3,2022,F,S3_Donchian,daily,TATN,daily
2.7322,36.16,-4.67,27.95,18,2023,F,S3_Donchian,daily,TATN,daily
0.0,0.0,0.0,0.0,0,2024,F,S3_Donchian,daily,TATN,daily
-0.8566,-3.9,-5.92,1.27,4,2025,F,S3_Donchian,daily,TATN,daily
-1.3733,-25.38,-23.57,0.85,2,2022,G,S3_Donchian,daily,TATN,daily
2.8132,32.98,-2.84,17.32,14,2023,G,S3_Donchian,daily,TATN,daily
0.0,0.0,0.0,0.0,0,2024,G,S3_Donchian,daily,TATN,daily
-0.749,-3.39,-5.29,0.95,3,2025,G,S3_Donchian,daily,TATN,daily
1.6495,19.64,-4.97,23.2,6,2020,A,S4_Supertrend,daily,TATN,daily
-0.0438,-0.21,-5.48,8.63,2,2021,A,S4_Supertrend,daily,TATN,daily
0.102,1.57,-11.22,11.11,4,2022,A,S4_Supertrend,daily,TATN,daily
1.8828,16.64,-4.64,24.02,3,2023,A,S4_Supertrend,daily,TATN,daily
0.72,8.73,-9.55,35.94,7,2024,A,S4_Supertrend,daily,TATN,daily
-0.3965,-3.4,-8.44,18.67,5,2025,A,S4_Supertrend,daily,TATN,daily
1.2523,12.56,-1.55,2.56,4,2022,B,S4_Supertrend,daily,TATN,daily
2.6804,32.02,-4.96,18.9,3,2023,B,S4_Supertrend,daily,TATN,daily
1.0058,9.48,-6.45,21.09,7,2024,B,S4_Supertrend,daily,TATN,daily
0.8411,5.07,-2.71,12.34,4,2025,B,S4_Supertrend,daily,TATN,daily
0.3836,4.98,-9.81,2.99,4,2022,C,S4_Supertrend,daily,TATN,daily
1.322,9.42,-3.64,11.42,8,2023,C,S4_Supertrend,daily,TATN,daily
0.8062,9.45,-9.55,32.42,9,2024,C,S4_Supertrend,daily,TATN,daily
-0.071,-0.55,-6.19,11.39,6,2025,C,S4_Supertrend,daily,TATN,daily
0.3077,5.29,-9.08,11.11,4,2022,D,S4_Supertrend,daily,TATN,daily
2.0235,34.58,-7.77,24.02,3,2023,D,S4_Supertrend,daily,TATN,daily
0.9281,15.8,-11.07,35.94,7,2024,D,S4_Supertrend,daily,TATN,daily
-0.4379,-5.99,-12.9,18.67,5,2025,D,S4_Supertrend,daily,TATN,daily
1.2344,12.0,-1.25,1.28,3,2022,E,S4_Supertrend,daily,TATN,daily
1.0514,9.4,-8.04,8.27,7,2023,E,S4_Supertrend,daily,TATN,daily
1.1406,10.17,-6.45,19.14,8,2024,E,S4_Supertrend,daily,TATN,daily
0.9612,5.2,-2.3,7.28,5,2025,E,S4_Supertrend,daily,TATN,daily
0.6655,8.0,-7.79,2.99,4,2022,F,S4_Supertrend,daily,TATN,daily
1.4795,19.9,-6.09,11.42,8,2023,F,S4_Supertrend,daily,TATN,daily
1.1586,18.54,-11.07,32.42,9,2024,F,S4_Supertrend,daily,TATN,daily
-0.0284,-0.33,-8.84,11.39,6,2025,F,S4_Supertrend,daily,TATN,daily
