ticker,strategy,timeframe,approach,sigma_variant,sharpe_median,sharpe_mean,n_obs
MOEX,S4_Supertrend,hourly,B,v4_realized,0.0297,-0.3811,4
MOEX,S4_Supertrend,hourly,C,v1_sqrt9,0.5196,0.681,4
MOEX,S4_Supertrend,hourly,C,v2_sqrtN,0.5196,0.681,4
MOEX,S4_Supertrend,hourly,C,v3_div9,0.5196,0.681,4
MOEX,S4_Supertrend,hourly,C,v4_realized,-0.2436,-0.4426,4
MOEX,S4_Supertrend,hourly,D,v1_sqrt9,-0.1057,-0.1309,4
MOEX,S4_Supertrend,hourly,D,v2_sqrtN,-0.1023,-0.1292,4
MOEX,S4_Supertrend,hourly,D,v3_div9,-0.1057,-0.1309,4
MOEX,S4_Supertrend,hourly,D,v4_realized,-0.1007,-0.0892,4
MOEX,S4_Supertrend,hourly,E,v1_sqrt9,0.0,0.242,4
MOEX,S4_Supertrend,hourly,E,v2_sqrtN,0.0,0.242,4
MOEX,S4_Supertrend,hourly,E,v3_div9,0.0,0.2251,4
MOEX,S4_Supertrend,hourly,E,v4_realized,0.1461,-0.2892,4
MOEX,S4_Supertrend,hourly,F,v1_sqrt9,0.5196,0.6601,4
MOEX,S4_Supertrend,hourly,F,v2_sqrtN,0.5196,0.6601,4
MOEX,S4_Supertrend,hourly,F,v3_div9,0.5196,0.6601,4
MOEX,S4_Supertrend,hourly,F,v4_realized,-0.1909,-0.3991,4
MOEX,S4_Supertrend,hourly,G,v1_sqrt9,0.0,0.2072,4
MOEX,S4_Supertrend,hourly,G,v2_sqrtN,0.0,0.2072,4
MOEX,S4_Supertrend,hourly,G,v3_div9,0.0,0.2053,4
MOEX,S4_Supertrend,hourly,G,v4_realized,0.2242,-0.2266,4
MOEX,S5_PivotPoints,daily,A,daily,-0.8908,-0.4103,6
MOEX,S5_PivotPoints,daily,B,daily,-0.4434,0.1266,4
MOEX,S5_PivotPoints,daily,C,daily,0.9095,0.7677,4
MOEX,S5_PivotPoints,daily,D,daily,-1.1555,-0.883,4
MOEX,S5_PivotPoints,daily,E,daily,0.9077,0.7048,4
MOEX,S5_PivotPoints,daily,F,daily,0.9095,0.7677,4
MOEX,S5_PivotPoints,daily,G,daily,0.9077,0.7048,4
MOEX,S5_PivotPoints,hourly,A,v1_sqrt9,-1.6342,-1.6541,6
MOEX,S5_PivotPoints,hourly,B,v1_sqrt9,-1.4458,-1.414,4
MOEX,S5_PivotPoints,hourly,B,v2_sqrtN,-1.4458,-1.414,4
MOEX,S5_PivotPoints,hourly,B,v3_div9,-1.805,-1.4731,4
MOEX,S5_PivotPoints,hourly,B,v4_realized,-1.5642,-1.3962,4
MOEX,S5_PivotPoints,hourly,C,v1_sqrt9,0.0417,0.0318,4
MOEX,S5_PivotPoints,hourly,C,v2_sqrtN,0.5098,0.2658,4
MOEX,S5_PivotPoints,hourly,C,v3_div9,0.0417,0.0318,4
MOEX,S5_PivotPoints,hourly,C,v4_realized,-1.632,-1.4276,4
MOEX,S5_PivotPoints,hourly,D,v1_sqrt9,-1.6927,-1.7156,4
MOEX,S5_PivotPoints,hourly,D,v2_sqrtN,-1.6927,-1.7156,4
MOEX,S5_PivotPoints,hourly,D,v3_div9,-1.6927,-1.7156,4
MOEX,S5_PivotPoints,hourly,D,v4_realized,-1.8976,-1.8915,4
MOEX,S5_PivotPoints,hourly,E,v1_sqrt9,0.2312,0.2309,4
MOEX,S5_PivotPoints,hourly,E,v2_sqrtN,0.5098,0.465,4
MOEX,S5_PivotPoints,hourly,E,v3_div9,0.3893,0.3671,4
MOEX,S5_PivotPoints,hourly,E,v4_realized,-1.9746,-1.2724,4
MOEX,S5_PivotPoints,hourly,F,v1_sqrt9,0.0776,0.0878,4
MOEX,S5_PivotPoints,hourly,F,v2_sqrtN,0.5457,0.3219,4
MOEX,S5_PivotPoints,hourly,F,v3_div9,0.0776,0.0878,4
MOEX,S5_PivotPoints,hourly,F,v4_realized,-1.632,-1.4276,4
MOEX,S5_PivotPoints,hourly,G,v1_sqrt9,0.341,0.286,4
MOEX,S5_PivotPoints,hourly,G,v2_sqrtN,0.5457,0.52,4
MOEX,S5_PivotPoints,hourly,G,v3_div9,0.4648,0.4128,4
MOEX,S5_PivotPoints,hourly,G,v4_realized,-1.9746,-1.2724,4
MOEX,S6_VWAP,daily,A,daily,0.5682,0.3962,6
MOEX,S6_VWAP,daily,B,daily,0.9346,0.652,4
MOEX,S6_VWAP,daily,C,daily,0.9656,0.5262,4
MOEX,S6_VWAP,daily,D,daily,0.0088,0.0847,4
MOEX,S6_VWAP,daily,E,daily,0.9656,0.9452,4
MOEX,S6_VWAP,daily,F,daily,0.945,0.5159,4
MOEX,S6_VWAP,daily,G,daily,0.945,0.935,4
MOEX,S6_VWAP,hourly,A,v1_sqrt9,-0.7002,-0.6418,6
MOEX,S6_VWAP,hourly,B,v1_sqrt9,-0.8844,-0.754,4
MOEX,S6_VWAP,hourly,B,v2_sqrtN,-0.8844,-0.754,4
MOEX,S6_VWAP,hourly,B,v3_div9,-0.823,-0.8814,4
MOEX,S6_VWAP,hourly,B,v4_realized,-0.7538,-0.8908,4
MOEX,S6_VWAP,hourly,C,v1_sqrt9,0.2868,0.3843,4
MOEX,S6_VWAP,hourly,C,v2_sqrtN,0.2868,0.3843,4
MOEX,S6_VWAP,hourly,C,v3_div9,0.2868,0.3843,4
MOEX,S6_VWAP,hourly,C,v4_realized,-0.8112,-0.7976,4
MOEX,S6_VWAP,hourly,D,v1_sqrt9,-0.9816,-1.092,4
MOEX,S6_VWAP,hourly,D,v2_sqrtN,-0.9816,-1.092,4
MOEX,S6_VWAP,hourly,D,v3_div9,-0.9816,-1.092,4
MOEX,S6_VWAP,hourly,D,v4_realized,-1.0372,-1.2139,4
MOEX,S6_VWAP,hourly,E,v1_sqrt9,0.5856,0.5906,4
MOEX,S6_VWAP,hourly,E,v2_sqrtN,0.5856,0.5906,4
MOEX,S6_VWAP,hourly,E,v3_div9,0.6858,0.6308,4
MOEX,S6_VWAP,hourly,E,v4_realized,-0.6074,-0.3244,4
MOEX,S6_VWAP,hourly,F,v1_sqrt9,0.2815,0.3999,4
MOEX,S6_VWAP,hourly,F,v2_sqrtN,0.2815,0.3999,4
MOEX,S6_VWAP,hourly,F,v3_div9,0.2815,0.3999,4
MOEX,S6_VWAP,hourly,F,v4_realized,-0.8112,-0.7976,4
MOEX,S6_VWAP,hourly,G,v1_sqrt9,0.6259,0.601,4
MOEX,S6_VWAP,hourly,G,v2_sqrtN,0.6259,0.601,4
MOEX,S6_VWAP,hourly,G,v3_div9,0.7206,0.6364,4
MOEX,S6_VWAP,hourly,G,v4_realized,-0.6074,-0.3244,4
MTLR,S1_MeanRev,daily,A,daily,0.3724,0.6485,6
MTLR,S1_MeanRev,daily,B,daily,0.41,0.6247,4
MTLR,S1_MeanRev,daily,C,daily,1.6206,1.6245,4
MTLR,S1_MeanRev,daily,D,daily,0.2796,0.6158,4
MTLR,S1_MeanRev,daily,E,daily,1.645,1.5881,4
MTLR,S1_MeanRev,daily,F,daily,1.6206,1.6245,4
MTLR,S1_MeanRev,daily,G,daily,1.645,1.588,4
MTLR,S1_MeanRev,hourly,A,v1_sqrt9,0.1151,-0.0482,6
MTLR,S1_MeanRev,hourly,B,v1_sqrt9,0.4121,0.1144,4
MTLR,S1_MeanRev,hourly,B,v2_sqrtN,0.4121,0.1144,4
MTLR,S1_MeanRev,hourly,B,v3_div9,0.1264,0.0307,4
MTLR,S1_MeanRev,hourly,B,v4_realized,0.2051,0.1853,4
MTLR,S1_MeanRev,hourly,C,v1_sqrt9,1.285,1.0465,4
MTLR,S1_MeanRev,hourly,C,v2_sqrtN,1.285,1.0465,4
MTLR,S1_MeanRev,hourly,C,v3_div9,1.285,1.0465,4
MTLR,S1_MeanRev,hourly,C,v4_realized,0.732,0.3527,4
MTLR,S1_MeanRev,hourly,D,v1_sqrt9,0.1151,-0.1661,4
MTLR,S1_MeanRev,hourly,D,v2_sqrtN,0.1151,-0.1661,4
MTLR,S1_MeanRev,hourly,D,v3_div9,0.1151,-0.1661,4
MTLR,S1_MeanRev,hourly,D,v4_realized,0.1151,-0.1534,4
MTLR,S1_MeanRev,hourly,E,v1_sqrt9,1.0075,0.9077,4
MTLR,S1_MeanRev,hourly,E,v2_sqrtN,1.0075,0.9077,4
MTLR,S1_MeanRev,hourly,E,v3_div9,0.6764,0.6502,4
MTLR,S1_MeanRev,hourly,E,v4_realized,0.3956,0.2437,4
MTLR,S1_MeanRev,hourly,F,v1_sqrt9,1.285,1.0465,4
MTLR,S1_MeanRev,hourly,F,v2_sqrtN,1.285,1.0465,4
MTLR,S1_MeanRev,hourly,F,v3_div9,1.285,1.0465,4
MTLR,S1_MeanRev,hourly,F,v4_realized,0.732,0.3527,4
MTLR,S1_MeanRev,hourly,G,v1_sqrt9,1.0075,0.9077,4
MTLR,S1_MeanRev,hourly,G,v2_sqrtN,1.0075,0.9077,4
MTLR,S1_MeanRev,hourly,G,v3_div9,0.6764,0.6502,4
MTLR,S1_MeanRev,hourly,G,v4_realized,0.3956,0.2437,4
MTLR,S2_Bollinger,daily,A,daily,0.0316,0.4649,6
MTLR,S2_Bollinger,daily,B,daily,0.1718,0.5724,4
MTLR,S2_Bollinger,daily,C,daily,1.1955,1.2318,4
MTLR,S2_Bollinger,daily,D,daily,0.1034,0.5425,4
MTLR,S2_Bollinger,daily,E,daily,1.16,1.3145,4
MTLR,S2_Bollinger,daily,F,daily,1.1955,1.2317,4
MTLR,S2_Bollinger,daily,G,daily,1.16,1.3145,4
MTLR,S2_Bollinger,hourly,A,v1_sqrt9,-0.088,-0.2436,6
MTLR,S2_Bollinger,hourly,B,v1_sqrt9,0.0094,-0.0672,4
MTLR,S2_Bollinger,hourly,B,v2_sqrtN,0.0094,-0.0672,4
MTLR,S2_Bollinger,hourly,B,v3_div9,0.1264,0.0307,4
MTLR,S2_Bollinger,hourly,B,v4_realized,-0.1048,0.0215,4
MTLR,S2_Bollinger,hourly,C,v1_sqrt9,1.318,1.1525,4
MTLR,S2_Bollinger,hourly,C,v2_sqrtN,1.318,1.1525,4
MTLR,S2_Bollinger,hourly,C,v3_div9,1.318,1.1525,4
MTLR,S2_Bollinger,hourly,C,v4_realized,0.8488,0.2868,4
MTLR,S2_Bollinger,hourly,D,v1_sqrt9,-0.088,-0.2333,4
MTLR,S2_Bollinger,hourly,D,v2_sqrtN,-0.088,-0.2333,4
MTLR,S2_Bollinger,hourly,D,v3_div9,-0.088,-0.2333,4
MTLR,S2_Bollinger,hourly,D,v4_realized,-0.088,-0.2336,4
MTLR,S2_Bollinger,hourly,E,v1_sqrt9,1.0301,0.8271,4
MTLR,S2_Bollinger,hourly,E,v2_sqrtN,1.0301,0.8271,4
MTLR,S2_Bollinger,hourly,E,v3_div9,0.7026,0.6633,4
MTLR,S2_Bollinger,hourly,E,v4_realized,0.181,-0.0292,4
MTLR,S2_Bollinger,hourly,F,v1_sqrt9,1.318,1.1525,4
MTLR,S2_Bollinger,hourly,F,v2_sqrtN,1.318,1.1525,4
MTLR,S2_Bollinger,hourly,F,v3_div9,1.318,1.1525,4
MTLR,S2_Bollinger,hourly,F,v4_realized,0.8488,0.2868,4
MTLR,S2_Bollinger,hourly,G,v1_sqrt9,1.0301,0.8271,4
MTLR,S2_Bollinger,hourly,G,v2_sqrtN,1.0301,0.8271,4
MTLR,S2_Bollinger,hourly,G,v3_div9,0.7026,0.6633,4
MTLR,S2_Bollinger,hourly,G,v4_realized,0.181,-0.0292,4
MTLR,S3_Donchian,daily,A,daily,0.4865,0.445,6
MTLR,S3_Donchian,daily,B,daily,0.3808,0.3962,4
MTLR,S3_Donchian,daily,C,daily,0.627,0.5202,4
MTLR,S3_Donchian,daily,D,daily,0.6886,0.5678,4
MTLR,S3_Donchian,daily,E,daily,0.1673,0.3207,4
MTLR,S3_Donchian,daily,F,daily,0.797,0.618,4
MTLR,S3_Donchian,daily,G,daily,0.2011,0.3445,4
MTLR,S3_Donchian,hourly,A,v1_sqrt9,1.0611,0.7848,6
MTLR,S3_Donchian,hourly,B,v1_sqrt9,1.2664,1.3401,4
MTLR,S3_Donchian,hourly,B,v2_sqrtN,1.2664,1.3401,4
MTLR,S3_Donchian,hourly,B,v3_div9,0.1633,0.2588,4
MTLR,S3_Donchian,hourly,B,v4_realized,1.1664,1.0545,4
MTLR,S3_Donchian,hourly,C,v1_sqrt9,1.4422,1.6145,4
MTLR,S3_Donchian,hourly,C,v2_sqrtN,1.1545,1.4969,4
MTLR,S3_Donchian,hourly,C,v3_div9,1.4422,1.6145,4
MTLR,S3_Donchian,hourly,C,v4_realized,1.0507,0.9263,4
MTLR,S3_Donchian,hourly,D,v1_sqrt9,1.6912,1.4912,4
MTLR,S3_Donchian,hourly,D,v2_sqrtN,1.699,1.495,4
MTLR,S3_Donchian,hourly,D,v3_div9,1.6912,1.4912,4
MTLR,S3_Donchian,hourly,D,v4_realized,1.4568,1.3967,4
MTLR,S3_Donchian,hourly,E,v1_sqrt9,1.4333,1.6075,4
MTLR,S3_Donchian,hourly,E,v2_sqrtN,1.4925,1.6711,4
MTLR,S3_Donchian,hourly,E,v3_div9,1.2499,0.9952,4
MTLR,S3_Donchian,hourly,E,v4_realized,1.1283,1.1308,4
MTLR,S3_Donchian,hourly,F,v1_sqrt9,1.4525,1.5916,4
MTLR,S3_Donchian,hourly,F,v2_sqrtN,1.2584,1.5885,4
MTLR,S3_Donchian,hourly,F,v3_div9,1.4525,1.5916,4
MTLR,S3_Donchian,hourly,F,v4_realized,1.1767,1.0053,4
MTLR,S3_Donchian,hourly,G,v1_sqrt9,1.2776,1.494,4
MTLR,S3_Donchian,hourly,G,v2_sqrtN,1.5164,1.6306,4
MTLR,S3_Donchian,hourly,G,v3_div9,1.2495,0.9683,4
MTLR,S3_Donchian,hourly,G,v4_realized,1.3086,1.2785,4
MTLR,S4_Supertrend,daily,A,daily,0.6687,0.6163,6
MTLR,S4_Supertrend,daily,B,daily,-0.092,0.2136,4
MTLR,S4_Supertrend,daily,C,daily,0.9542,0.9536,4
MTLR,S4_Supertrend,daily,D,daily,0.3176,0.3611,4
MTLR,S4_Supertrend,daily,E,daily,0.8137,0.9288,4
MTLR,S4_Supertrend,daily,F,daily,0.9577,0.9771,4
MTLR,S4_Supertrend,daily,G,daily,0.8616,0.9527,4
MTLR,S4_Supertrend,hourly,A,v1_sqrt9,0.0342,0.0065,6
MTLR,S4_Supertrend,hourly,B,v1_sqrt9,0.2744,0.2936,4
MTLR,S4_Supertrend,hourly,B,v2_sqrtN,0.2744,0.2936,4
MTLR,S4_Supertrend,hourly,B,v3_div9,-1.0821,-1.2414,4
MTLR,S4_Supertrend,hourly,B,v4_realized,-1.0378,-0.9858,4
MTLR,S4_Supertrend,hourly,C,v1_sqrt9,1.4924,1.4304,4
MTLR,S4_Supertrend,hourly,C,v2_sqrtN,0.8744,1.0526,4
MTLR,S4_Supertrend,hourly,C,v3_div9,1.4924,1.4304,4
MTLR,S4_Supertrend,hourly,C,v4_realized,-0.0833,-0.0558,4
MTLR,S4_Supertrend,hourly,D,v1_sqrt9,0.5067,0.3094,4
MTLR,S4_Supertrend,hourly,D,v2_sqrtN,0.5236,0.3178,4
MTLR,S4_Supertrend,hourly,D,v3_div9,0.5067,0.3094,4
MTLR,S4_Supertrend,hourly,D,v4_realized,0.5248,0.5198,4
MTLR,S4_Supertrend,hourly,E,v1_sqrt9,1.158,0.8842,4
MTLR,S4_Supertrend,hourly,E,v2_sqrtN,0.7896,0.4497,4
MTLR,S4_Supertrend,hourly,E,v3_div9,0.7403,0.5114,4
MTLR,S4_Supertrend,hourly,E,v4_realized,-0.9704,-1.0205,4
MTLR,S4_Supertrend,hourly,F,v1_sqrt9,1.385,1.4323,4
MTLR,S4_Supertrend,hourly,F,v2_sqrtN,0.9056,1.0792,4
MTLR,S4_Supertrend,hourly,F,v3_div9,1.385,1.4323,4
MTLR,S4_Supertrend,hourly,F,v4_realized,0.0729,0.0895,4
MTLR,S4_Supertrend,hourly,G,v1_sqrt9,1.1881,0.979,4
MTLR,S4_Supertrend,hourly,G,v2_sqrtN,0.805,0.5242,4
MTLR,S4_Supertrend,hourly,G,v3_div9,0.7186,0.4529,4
MTLR,S4_Supertrend,hourly,G,v4_realized,-0.8063,-1.1892,4
MTLR,S5_PivotPoints,daily,A,daily,-0.087,0.0103,6
MTLR,S5_PivotPoints,daily,B,daily,0.4675,0.253,4
MTLR,S5_PivotPoints,daily,C,daily,0.9385,0.7889,4
MTLR,S5_PivotPoints,daily,D,daily,0.0905,0.059,4
MTLR,S5_PivotPoints,daily,E,daily,0.9385,0.7889,4
MTLR,S5_PivotPoints,daily,F,daily,0.9385,0.7889,4
MTLR,S5_PivotPoints,daily,G,daily,0.9385,0.7889,4
MTLR,S5_PivotPoints,hourly,A,v1_sqrt9,-1.5675,-1.9138,6
MTLR,S5_PivotPoints,hourly,B,v1_sqrt9,-1.6319,-1.66,4
MTLR,S5_PivotPoints,hourly,B,v2_sqrtN,-1.6319,-1.66,4
MTLR,S5_PivotPoints,hourly,B,v3_div9,-1.7682,-1.7774,4
MTLR,S5_PivotPoints,hourly,B,v4_realized,-1.8284,-1.7762,4
MTLR,S5_PivotPoints,hourly,C,v1_sqrt9,-0.6396,-0.7448,4
MTLR,S5_PivotPoints,hourly,C,v2_sqrtN,-0.5236,-0.6868,4
MTLR,S5_PivotPoints,hourly,C,v3_div9,-0.6396,-0.7448,4
MTLR,S5_PivotPoints,hourly,C,v4_realized,-1.7364,-1.323,4
MTLR,S5_PivotPoints,hourly,D,v1_sqrt9,-1.9449,-2.0756,4
MTLR,S5_PivotPoints,hourly,D,v2_sqrtN,-1.9449,-2.0756,4
MTLR,S5_PivotPoints,hourly,D,v3_div9,-1.9512,-2.0801,4
MTLR,S5_PivotPoints,hourly,D,v4_realized,-1.9454,-2.0536,4
MTLR,S5_PivotPoints,hourly,E,v1_sqrt9,0.1273,-0.3878,4
MTLR,S5_PivotPoints,hourly,E,v2_sqrtN,0.1675,-0.3345,4
MTLR,S5_PivotPoints,hourly,E,v3_div9,-0.3996,-0.5022,4
MTLR,S5_PivotPoints,hourly,E,v4_realized,-1.5046,-1.1252,4
MTLR,S5_PivotPoints,hourly,F,v1_sqrt9,-0.6369,-0.7313,4
MTLR,S5_PivotPoints,hourly,F,v2_sqrtN,-0.5209,-0.6733,4
MTLR,S5_PivotPoints,hourly,F,v3_div9,-0.6637,-0.7447,4
MTLR,S5_PivotPoints,hourly,F,v4_realized,-1.7364,-1.3217,4
MTLR,S5_PivotPoints,hourly,G,v1_sqrt9,0.1198,-0.402,4
MTLR,S5_PivotPoints,hourly,G,v2_sqrtN,0.139,-0.3487,4
MTLR,S5_PivotPoints,hourly,G,v3_div9,-0.436,-0.5124,4
MTLR,S5_PivotPoints,hourly,G,v4_realized,-1.5046,-1.1268,4
MTLR,S6_VWAP,daily,A,daily,0.0,0.0005,6
MTLR,S6_VWAP,daily,B,daily,0.4658,0.2575,4
MTLR,S6_VWAP,daily,C,daily,0.4267,0.4975,4
MTLR,S6_VWAP,daily,D,daily,0.0633,0.0085,4
MTLR,S6_VWAP,daily,E,daily,0.4267,0.4463,4
MTLR,S6_VWAP,daily,F,daily,0.4267,0.4968,4
MTLR,S6_VWAP,daily,G,daily,0.4267,0.4463,4
MTLR,S6_VWAP,hourly,A,v1_sqrt9,-1.3507,-0.995,6
MTLR,S6_VWAP,hourly,B,v1_sqrt9,-1.5595,-0.9282,4
MTLR,S6_VWAP,hourly,B,v2_sqrtN,-1.5595,-0.9282,4
MTLR,S6_VWAP,hourly,B,v3_div9,-1.3121,-1.1795,4
MTLR,S6_VWAP,hourly,B,v4_realized,-1.5357,-0.921,4
MTLR,S6_VWAP,hourly,C,v1_sqrt9,-0.2406,0.2042,4
MTLR,S6_VWAP,hourly,C,v2_sqrtN,-0.2406,0.2042,4
MTLR,S6_VWAP,hourly,C,v3_div9,-0.2406,0.2042,4
MTLR,S6_VWAP,hourly,C,v4_realized,-0.8379,-0.33,4
MTLR,S6_VWAP,hourly,D,v1_sqrt9,-1.2654,-0.8082,4
MTLR,S6_VWAP,hourly,D,v2_sqrtN,-1.2654,-0.8082,4
MTLR,S6_VWAP,hourly,D,v3_div9,-1.2654,-0.8503,4
MTLR,S6_VWAP,hourly,D,v4_realized,-1.2883,-0.7968,4
MTLR,S6_VWAP,hourly,E,v1_sqrt9,-0.5522,-0.2107,4
MTLR,S6_VWAP,hourly,E,v2_sqrtN,-0.5522,-0.2107,4
MTLR,S6_VWAP,hourly,E,v3_div9,-0.0809,-0.1473,4
MTLR,S6_VWAP,hourly,E,v4_realized,-1.2123,-0.5403,4
MTLR,S6_VWAP,hourly,F,v1_sqrt9,-0.2271,0.211,4
MTLR,S6_VWAP,hourly,F,v2_sqrtN,-0.2271,0.211,4
MTLR,S6_VWAP,hourly,F,v3_div9,-0.2271,0.2378,4
MTLR,S6_VWAP,hourly,F,v4_realized,-0.8379,-0.3266,4
MTLR,S6_VWAP,hourly,G,v1_sqrt9,-0.56,-0.2142,4
MTLR,S6_VWAP,hourly,G,v2_sqrtN,-0.56,-0.2142,4
MTLR,S6_VWAP,hourly,G,v3_div9,-0.0375,-0.1255,4
MTLR,S6_VWAP,hourly,G,v4_realized,-1.1884,-0.5206,4
MTSS,S1_MeanRev,daily,A,daily,-0.4058,-0.6131,6
MTSS,S1_MeanRev,daily,B,daily,-0.3576,-0.1246,4
MTSS,S1_MeanRev,daily,C,daily,0.3371,0.1203,4
MTSS,S1_MeanRev,daily,D,daily,-0.4084,-0.428,4
MTSS,S1_MeanRev,daily,E,daily,0.2098,0.134,4
MTSS,S1_MeanRev,daily,F,daily,0.3399,0.1217,4
MTSS,S1_MeanRev,daily,G,daily,0.2126,0.1354,4
MTSS,S1_MeanRev,hourly,A,v1_sqrt9,-0.0911,0.3188,6
MTSS,S1_MeanRev,hourly,B,v1_sqrt9,1.2266,1.2228,4
MTSS,S1_MeanRev,hourly,B,v2_sqrtN,1.2266,1.2228,4
MTSS,S1_MeanRev,hourly,B,v3_div9,1.0252,0.4511,4
MTSS,S1_MeanRev,hourly,B,v4_realized,1.1225,0.7718,4
MTSS,S1_MeanRev,hourly,C,v1_sqrt9,1.2742,1.2506,4
MTSS,S1_MeanRev,hourly,C,v2_sqrtN,1.2742,1.2506,4
MTSS,S1_MeanRev,hourly,C,v3_div9,1.2742,1.2506,4
MTSS,S1_MeanRev,hourly,C,v4_realized,0.6674,0.6952,4
MTSS,S1_MeanRev,hourly,D,v1_sqrt9,0.7464,0.7809,4
MTSS,S1_MeanRev,hourly,D,v2_sqrtN,0.7464,0.7809,4
MTSS,S1_MeanRev,hourly,D,v3_div9,0.7464,0.7809,4
MTSS,S1_MeanRev,hourly,D,v4_realized,0.5232,0.6693,4
MTSS,S1_MeanRev,hourly,E,v1_sqrt9,1.4172,1.4858,4
MTSS,S1_MeanRev,hourly,E,v2_sqrtN,1.4172,1.4858,4
MTSS,S1_MeanRev,hourly,E,v3_div9,1.0252,1.0263,4
MTSS,S1_MeanRev,hourly,E,v4_realized,0.802,0.6856,4
MTSS,S1_MeanRev,hourly,F,v1_sqrt9,1.2742,1.2456,4
MTSS,S1_MeanRev,hourly,F,v2_sqrtN,1.2742,1.2456,4
MTSS,S1_MeanRev,hourly,F,v3_div9,1.2742,1.2456,4
MTSS,S1_MeanRev,hourly,F,v4_realized,0.6674,0.6952,4
MTSS,S1_MeanRev,hourly,G,v1_sqrt9,1.4172,1.4808,4
MTSS,S1_MeanRev,hourly,G,v2_sqrtN,1.4172,1.4808,4
MTSS,S1_MeanRev,hourly,G,v3_div9,1.0329,1.0301,4
MTSS,S1_MeanRev,hourly,G,v4_realized,0.802,0.6856,4
MTSS,S2_Bollinger,daily,A,daily,-0.1029,-0.2805,6
MTSS,S2_Bollinger,daily,B,daily,0.1412,0.1238,4
MTSS,S2_Bollinger,daily,C,daily,0.3336,0.3196,4
MTSS,S2_Bollinger,daily,D,daily,-0.096,-0.0348,4
MTSS,S2_Bollinger,daily,E,daily,0.1934,0.3259,4
MTSS,S2_Bollinger,daily,F,daily,0.3336,0.3196,4
MTSS,S2_Bollinger,daily,G,daily,0.1934,0.3259,4
MTSS,S2_Bollinger,hourly,A,v1_sqrt9,0.255,0.3875,6
MTSS,S2_Bollinger,hourly,B,v1_sqrt9,0.6643,0.8404,4
MTSS,S2_Bollinger,hourly,B,v2_sqrtN,0.6643,0.8404,4
MTSS,S2_Bollinger,hourly,B,v3_div9,0.8851,0.381,4
MTSS,S2_Bollinger,hourly,B,v4_realized,1.1225,0.7992,4
MTSS,S2_Bollinger,hourly,C,v1_sqrt9,1.0086,0.9416,4
MTSS,S2_Bollinger,hourly,C,v2_sqrtN,1.0086,0.9416,4
MTSS,S2_Bollinger,hourly,C,v3_div9,1.0086,0.9416,4
MTSS,S2_Bollinger,hourly,C,v4_realized,0.5741,0.5519,4
MTSS,S2_Bollinger,hourly,D,v1_sqrt9,0.6654,0.6085,4
MTSS,S2_Bollinger,hourly,D,v2_sqrtN,0.6654,0.6085,4
MTSS,S2_Bollinger,hourly,D,v3_div9,0.6654,0.6085,4
MTSS,S2_Bollinger,hourly,D,v4_realized,0.1922,0.352,4
MTSS,S2_Bollinger,hourly,E,v1_sqrt9,1.1902,1.0324,4
MTSS,S2_Bollinger,hourly,E,v2_sqrtN,1.1902,1.0324,4
MTSS,S2_Bollinger,hourly,E,v3_div9,-0.1908,-0.3056,4
MTSS,S2_Bollinger,hourly,E,v4_realized,0.6192,0.7347,4
MTSS,S2_Bollinger,hourly,F,v1_sqrt9,1.0554,0.9826,4
MTSS,S2_Bollinger,hourly,F,v2_sqrtN,1.0554,0.9826,4
MTSS,S2_Bollinger,hourly,F,v3_div9,1.0554,0.9826,4
MTSS,S2_Bollinger,hourly,F,v4_realized,0.5741,0.5519,4
MTSS,S2_Bollinger,hourly,G,v1_sqrt9,1.1998,1.0548,4
MTSS,S2_Bollinger,hourly,G,v2_sqrtN,1.1998,1.0548,4
MTSS,S2_Bollinger,hourly,G,v3_div9,-0.0764,-0.2441,4
MTSS,S2_Bollinger,hourly,G,v4_realized,0.6192,0.7347,4
MTSS,S3_Donchian,daily,A,daily,0.5088,0.3704,6
MTSS,S3_Donchian,daily,B,daily,0.546,0.2997,4
MTSS,S3_Donchian,daily,C,daily,0.6645,1.0335,4
MTSS,S3_Donchian,daily,D,daily,0.7906,0.4623,4
MTSS,S3_Donchian,daily,E,daily,-0.0915,0.0301,4
MTSS,S3_Donchian,daily,F,daily,0.9184,1.2982,4
MTSS,S3_Donchian,daily,G,daily,0.1535,0.2275,4
MTSS,S3_Donchian,hourly,A,v1_sqrt9,0.0622,-0.184,6
MTSS,S3_Donchian,hourly,B,v1_sqrt9,0.08,0.0166,4
MTSS,S3_Donchian,hourly,B,v2_sqrtN,0.08,0.0166,4
MTSS,S3_Donchian,hourly,B,v3_div9,-1.4655,-1.1541,4
MTSS,S3_Donchian,hourly,B,v4_realized,-1.2443,-0.9262,4
MTSS,S3_Donchian,hourly,C,v1_sqrt9,1.1147,1.0862,4
MTSS,S3_Donchian,hourly,C,v2_sqrtN,1.1147,1.0862,4
MTSS,S3_Donchian,hourly,C,v3_div9,1.1147,1.0862,4
MTSS,S3_Donchian,hourly,C,v4_realized,-0.0375,-0.2369,4
MTSS,S3_Donchian,hourly,D,v1_sqrt9,0.0622,-0.0222,4
MTSS,S3_Donchian,hourly,D,v2_sqrtN,0.0622,-0.0222,4
MTSS,S3_Donchian,hourly,D,v3_div9,0.0622,-0.0222,4
MTSS,S3_Donchian,hourly,D,v4_realized,0.1924,0.0675,4
MTSS,S3_Donchian,hourly,E,v1_sqrt9,0.8704,0.8923,4
