sharpe,ann_ret_pct,ann_vol_pct,max_dd_pct,exposure_pct,n_trades,win_rate_pct,year,approach,strategy,timeframe,ticker,commission
1.2622,6.28,4.97,-1.19,5.81,3,66.7,2025,B,S5_PivotPoints,daily,LSRG,5bps
0.1932,1.7,8.8,-5.76,6.47,4,75.0,2022,C,S5_PivotPoints,daily,LSRG,5bps
0.8026,8.25,10.28,-4.2,7.33,3,66.7,2022,D,S5_PivotPoints,daily,LSRG,5bps
-1.0441,-1.12,1.08,-1.13,0.39,1,0.0,2023,D,S5_PivotPoints,daily,LSRG,5bps
-1.2356,-0.51,0.41,-0.52,0.39,1,0.0,2024,D,S5_PivotPoints,daily,LSRG,5bps
1.2593,8.1,6.44,-1.1,5.16,3,66.7,2025,D,S5_PivotPoints,daily,LSRG,5bps
0.4409,3.06,6.94,-4.64,14.0,5,60.0,2020,A,S5_PivotPoints,daily,HYDR,5bps
1.8057,8.87,4.91,-3.22,36.47,14,64.3,2021,A,S5_PivotPoints,daily,HYDR,5bps
1.454,30.15,20.74,-9.68,12.39,8,50.0,2022,A,S5_PivotPoints,daily,HYDR,5bps
1.3745,10.43,7.59,-3.76,18.11,10,60.0,2023,A,S5_PivotPoints,daily,HYDR,5bps
-0.3546,-2.71,7.64,-10.52,10.16,6,33.3,2024,A,S5_PivotPoints,daily,HYDR,5bps
-0.304,-1.68,5.51,-8.83,9.12,11,27.3,2025,A,S5_PivotPoints,daily,HYDR,5bps
-0.1503,-1.25,8.32,-7.26,3.42,7,57.1,2022,B,S5_PivotPoints,daily,HYDR,5bps
0.7813,4.92,6.3,-4.35,6.69,11,54.5,2023,B,S5_PivotPoints,daily,HYDR,5bps
-0.701,-4.33,6.18,-6.72,4.3,7,42.9,2024,B,S5_PivotPoints,daily,HYDR,5bps
-0.3788,-2.04,5.39,-8.95,5.66,10,30.0,2025,B,S5_PivotPoints,daily,HYDR,5bps
1.782,10.91,6.12,-1.82,5.56,5,80.0,2022,C,S5_PivotPoints,daily,HYDR,5bps
1.1149,4.41,3.95,-2.47,9.06,7,71.4,2023,C,S5_PivotPoints,daily,HYDR,5bps
-0.3546,-2.71,7.64,-10.52,10.16,6,33.3,2024,C,S5_PivotPoints,daily,HYDR,5bps
-0.2903,-1.34,4.62,-5.52,6.6,13,46.2,2025,C,S5_PivotPoints,daily,HYDR,5bps
1.543,26.39,17.1,-8.74,12.39,8,50.0,2022,D,S5_PivotPoints,daily,HYDR,5bps
1.526,12.9,8.45,-3.66,18.11,10,60.0,2023,D,S5_PivotPoints,daily,HYDR,5bps
-0.0985,-0.68,6.91,-9.14,10.16,6,33.3,2024,D,S5_PivotPoints,daily,HYDR,5bps
-0.4206,-2.26,5.37,-9.12,9.12,11,27.3,2025,D,S5_PivotPoints,daily,HYDR,5bps
0.1572,1.57,9.98,-9.84,15.2,16,68.8,2020,A,S5_PivotPoints,daily,IRAO,5bps
1.1233,10.87,9.68,-3.85,21.96,19,63.2,2021,A,S5_PivotPoints,daily,IRAO,5bps
-0.975,-14.37,14.74,-15.2,8.12,6,50.0,2022,A,S5_PivotPoints,daily,IRAO,5bps
-0.383,-4.22,11.02,-10.01,21.65,18,50.0,2023,A,S5_PivotPoints,daily,IRAO,5bps
2.0462,13.91,6.8,-1.79,20.31,11,90.9,2024,A,S5_PivotPoints,daily,IRAO,5bps
0.0861,0.89,10.38,-5.72,30.06,18,61.1,2025,A,S5_PivotPoints,daily,IRAO,5bps
-1.3603,-16.91,12.43,-16.72,4.27,6,33.3,2022,B,S5_PivotPoints,daily,IRAO,5bps
0.2851,3.45,12.12,-8.53,32.68,15,60.0,2023,B,S5_PivotPoints,daily,IRAO,5bps
1.8589,13.12,7.06,-3.03,19.92,11,81.8,2024,B,S5_PivotPoints,daily,IRAO,5bps
0.6101,7.02,11.51,-4.47,23.73,22,63.6,2025,B,S5_PivotPoints,daily,IRAO,5bps
0.6325,3.05,4.82,-2.2,4.7,4,50.0,2022,C,S5_PivotPoints,daily,IRAO,5bps
1.307,7.27,5.56,-2.71,9.06,12,66.7,2023,C,S5_PivotPoints,daily,IRAO,5bps
1.5603,7.29,4.67,-1.79,16.02,14,64.3,2024,C,S5_PivotPoints,daily,IRAO,5bps
1.7285,4.73,2.73,-0.74,7.59,16,81.2,2025,C,S5_PivotPoints,daily,IRAO,5bps
-1.0164,-26.58,26.15,-30.56,8.12,6,50.0,2022,D,S5_PivotPoints,daily,IRAO,5bps
-0.4402,-14.43,32.78,-30.02,21.65,18,50.0,2023,D,S5_PivotPoints,daily,IRAO,5bps
2.0479,41.77,20.4,-5.37,20.31,11,90.9,2024,D,S5_PivotPoints,daily,IRAO,5bps
0.1741,5.3,30.46,-17.17,30.06,18,61.1,2025,D,S5_PivotPoints,daily,IRAO,5bps
-0.3242,-4.1,12.63,-12.85,8.4,8,37.5,2020,A,S5_PivotPoints,daily,LKOH,5bps
-1.3492,-11.02,8.17,-14.06,30.98,12,33.3,2021,A,S5_PivotPoints,daily,LKOH,5bps
1.3822,12.01,8.69,-5.32,16.24,9,55.6,2022,A,S5_PivotPoints,daily,LKOH,5bps
-0.224,-0.65,2.88,-2.21,11.02,12,33.3,2023,A,S5_PivotPoints,daily,LKOH,5bps
1.0568,5.3,5.02,-4.94,29.3,14,28.6,2024,A,S5_PivotPoints,daily,LKOH,5bps
-0.7932,-6.83,8.61,-14.23,19.5,16,31.2,2025,A,S5_PivotPoints,daily,LKOH,5bps
1.6405,16.17,9.86,-2.63,6.41,10,70.0,2022,B,S5_PivotPoints,daily,LKOH,5bps
0.3104,0.73,2.36,-2.25,7.48,13,38.5,2023,B,S5_PivotPoints,daily,LKOH,5bps
0.7803,3.68,4.72,-4.51,19.92,17,52.9,2024,B,S5_PivotPoints,daily,LKOH,5bps
-0.7092,-7.04,9.93,-12.57,25.79,14,28.6,2025,B,S5_PivotPoints,daily,LKOH,5bps
1.363,9.99,7.33,-3.24,7.69,8,62.5,2022,C,S5_PivotPoints,daily,LKOH,5bps
-0.2074,-0.36,1.72,-1.25,6.3,10,40.0,2023,C,S5_PivotPoints,daily,LKOH,5bps
1.1884,4.73,3.98,-2.39,12.89,16,56.2,2024,C,S5_PivotPoints,daily,LKOH,5bps
-0.463,-2.29,4.94,-5.51,10.69,17,29.4,2025,C,S5_PivotPoints,daily,LKOH,5bps
1.3994,14.65,10.47,-5.87,16.24,9,55.6,2022,D,S5_PivotPoints,daily,LKOH,5bps
-0.2065,-0.63,3.07,-2.41,11.02,12,33.3,2023,D,S5_PivotPoints,daily,LKOH,5bps
1.0331,5.18,5.01,-5.03,29.3,14,28.6,2024,D,S5_PivotPoints,daily,LKOH,5bps
-0.7162,-6.57,9.17,-14.4,19.5,16,31.2,2025,D,S5_PivotPoints,daily,LKOH,5bps
-0.3753,-2.27,6.06,-5.26,6.4,9,44.4,2020,A,S5_PivotPoints,daily,MOEX,5bps
0.7425,5.23,7.05,-3.96,9.8,19,63.2,2021,A,S5_PivotPoints,daily,MOEX,5bps
0.182,1.14,6.26,-4.8,25.64,12,58.3,2022,A,S5_PivotPoints,daily,MOEX,5bps
0.3332,1.67,5.01,-4.59,9.06,6,50.0,2023,A,S5_PivotPoints,daily,MOEX,5bps
0.5573,2.06,3.69,-3.37,7.03,3,66.7,2024,A,S5_PivotPoints,daily,MOEX,5bps
-0.1385,-0.32,2.34,-1.9,3.77,2,50.0,2025,A,S5_PivotPoints,daily,MOEX,5bps
0.5777,2.72,4.71,-3.0,14.96,18,55.6,2022,B,S5_PivotPoints,daily,MOEX,5bps
0.986,3.05,3.09,-1.68,3.94,8,62.5,2023,B,S5_PivotPoints,daily,MOEX,5bps
0.3495,1.59,4.56,-3.53,5.86,3,33.3,2024,B,S5_PivotPoints,daily,MOEX,5bps
0.5052,1.67,3.3,-2.35,2.2,2,50.0,2025,B,S5_PivotPoints,daily,MOEX,5bps
1.3138,5.54,4.22,-2.22,8.97,13,76.9,2022,C,S5_PivotPoints,daily,MOEX,5bps
0.354,0.87,2.45,-1.7,3.15,6,33.3,2023,C,S5_PivotPoints,daily,MOEX,5bps
1.7057,2.97,1.74,-0.08,2.73,4,75.0,2024,C,S5_PivotPoints,daily,MOEX,5bps
0.4104,7.13,17.39,-11.78,25.64,12,58.3,2022,D,S5_PivotPoints,daily,MOEX,5bps
0.4354,2.7,6.19,-5.2,9.06,6,50.0,2023,D,S5_PivotPoints,daily,MOEX,5bps
0.7311,3.12,4.26,-3.48,7.03,3,66.7,2024,D,S5_PivotPoints,daily,MOEX,5bps
0.1234,0.25,2.02,-1.42,3.77,2,50.0,2025,D,S5_PivotPoints,daily,MOEX,5bps
0.0198,0.18,9.34,-5.77,14.8,6,50.0,2020,A,S5_PivotPoints,daily,MGNT,5bps
0.3828,2.73,7.12,-4.76,20.0,10,60.0,2021,A,S5_PivotPoints,daily,MGNT,5bps
0.1831,2.12,11.57,-7.59,2.14,4,50.0,2022,A,S5_PivotPoints,daily,MGNT,5bps
-0.7376,-5.97,8.09,-11.07,10.63,10,50.0,2023,A,S5_PivotPoints,daily,MGNT,5bps
0.0044,0.02,4.76,-4.55,7.03,6,50.0,2024,A,S5_PivotPoints,daily,MGNT,5bps
0.7488,4.3,5.74,-2.0,17.3,8,62.5,2025,A,S5_PivotPoints,daily,MGNT,5bps
0.6629,7.0,10.56,-3.06,1.71,4,50.0,2022,B,S5_PivotPoints,daily,MGNT,5bps
-0.2209,-1.52,6.9,-7.01,6.69,10,50.0,2023,B,S5_PivotPoints,daily,MGNT,5bps
-0.3454,-0.79,2.28,-1.69,3.12,7,42.9,2024,B,S5_PivotPoints,daily,MGNT,5bps
0.1773,0.6,3.36,-2.53,6.92,11,54.5,2025,B,S5_PivotPoints,daily,MGNT,5bps
1.0261,4.79,4.67,-0.05,0.43,1,100.0,2022,C,S5_PivotPoints,daily,MGNT,5bps
1.1787,5.65,4.79,-3.03,6.3,8,62.5,2023,C,S5_PivotPoints,daily,MGNT,5bps
0.5073,1.63,3.21,-1.72,3.12,4,50.0,2024,C,S5_PivotPoints,daily,MGNT,5bps
1.3311,5.33,4.0,-1.42,9.75,14,64.3,2025,C,S5_PivotPoints,daily,MGNT,5bps
0.5389,16.79,31.16,-12.12,2.14,4,50.0,2022,D,S5_PivotPoints,daily,MGNT,5bps
-0.6267,-11.62,18.54,-25.1,10.63,10,50.0,2023,D,S5_PivotPoints,daily,MGNT,5bps
0.004,0.05,13.65,-12.92,7.03,6,50.0,2024,D,S5_PivotPoints,daily,MGNT,5bps
0.7424,12.77,17.2,-5.99,17.3,8,62.5,2025,D,S5_PivotPoints,daily,MGNT,5bps
0.0,0.0,0.0,0.0,0.0,0,0.0,2020,A,S5_PivotPoints,daily,ALRS,5bps
-0.3487,-2.73,7.83,-5.99,9.41,3,33.3,2021,A,S5_PivotPoints,daily,ALRS,5bps
-1.6467,-2.07,1.26,-1.92,1.71,1,0.0,2022,A,S5_PivotPoints,daily,ALRS,5bps
1.1553,1.62,1.4,-0.91,11.02,5,80.0,2023,A,S5_PivotPoints,daily,ALRS,5bps
0.1783,0.85,4.77,-5.95,11.33,6,50.0,2024,A,S5_PivotPoints,daily,ALRS,5bps
0.7715,6.06,7.85,-5.35,10.06,4,50.0,2025,A,S5_PivotPoints,daily,ALRS,5bps
-1.6467,-2.07,1.26,-1.92,1.71,1,0.0,2022,B,S5_PivotPoints,daily,ALRS,5bps
1.4176,1.69,1.19,-0.59,7.48,5,80.0,2023,B,S5_PivotPoints,daily,ALRS,5bps
0.4796,2.35,4.9,-4.88,17.19,6,50.0,2024,B,S5_PivotPoints,daily,ALRS,5bps
1.7755,7.55,4.25,-0.14,2.2,5,100.0,2025,B,S5_PivotPoints,daily,ALRS,5bps
1.9465,2.23,1.14,-0.6,7.09,8,87.5,2023,C,S5_PivotPoints,daily,ALRS,5bps
0.2792,0.98,3.53,-2.39,4.3,5,60.0,2024,C,S5_PivotPoints,daily,ALRS,5bps
-1.6471,-2.5,1.52,-2.32,1.71,1,0.0,2022,D,S5_PivotPoints,daily,ALRS,5bps
1.1553,1.62,1.4,-0.91,11.02,5,80.0,2023,D,S5_PivotPoints,daily,ALRS,5bps
0.3844,1.9,4.94,-5.8,11.33,6,50.0,2024,D,S5_PivotPoints,daily,ALRS,5bps
0.906,8.51,9.4,-5.57,10.06,4,50.0,2025,D,S5_PivotPoints,daily,ALRS,5bps
-1.4222,-5.28,3.71,-5.24,0.8,2,0.0,2020,A,S5_PivotPoints,daily,AFLT,5bps
0.5529,2.36,4.27,-1.8,6.67,9,66.7,2021,A,S5_PivotPoints,daily,AFLT,5bps
1.4682,5.11,3.48,-0.05,1.28,3,100.0,2022,A,S5_PivotPoints,daily,AFLT,5bps
-0.7929,-1.94,2.45,-2.46,0.79,1,0.0,2023,A,S5_PivotPoints,daily,AFLT,5bps
1.542,14.11,9.15,-1.85,2.73,7,85.7,2024,A,S5_PivotPoints,daily,AFLT,5bps
-1.5242,-3.22,2.11,-4.07,1.57,5,0.0,2025,A,S5_PivotPoints,daily,AFLT,5bps
1.6621,5.87,3.53,-0.05,1.71,2,100.0,2022,B,S5_PivotPoints,daily,AFLT,5bps
-0.7929,-1.94,2.45,-2.46,0.79,1,0.0,2023,B,S5_PivotPoints,daily,AFLT,5bps
1.8775,18.71,9.97,-2.21,5.08,7,85.7,2024,B,S5_PivotPoints,daily,AFLT,5bps
0.6639,4.07,6.13,-3.2,5.35,5,80.0,2025,B,S5_PivotPoints,daily,AFLT,5bps
1.7248,15.43,8.95,-0.05,1.95,5,100.0,2024,C,S5_PivotPoints,daily,AFLT,5bps
1.4601,7.76,5.31,-0.08,1.28,3,100.0,2022,D,S5_PivotPoints,daily,AFLT,5bps
-0.7808,-2.21,2.83,-2.83,0.79,1,0.0,2023,D,S5_PivotPoints,daily,AFLT,5bps
1.5289,13.53,8.85,-1.96,2.73,7,85.7,2024,D,S5_PivotPoints,daily,AFLT,5bps
-1.2642,-2.58,2.04,-3.25,1.57,5,0.0,2025,D,S5_PivotPoints,daily,AFLT,5bps
0.4533,1.11,2.46,-1.27,8.4,10,50.0,2020,A,S5_PivotPoints,daily,MTSS,5bps
0.2135,0.59,2.79,-2.07,11.37,11,63.6,2021,A,S5_PivotPoints,daily,MTSS,5bps
-0.1733,-0.99,5.72,-6.52,5.98,7,42.9,2022,A,S5_PivotPoints,daily,MTSS,5bps
0.2515,0.85,3.38,-3.11,7.48,7,71.4,2023,A,S5_PivotPoints,daily,MTSS,5bps
-1.803,-4.88,2.71,-4.96,1.56,4,0.0,2024,A,S5_PivotPoints,daily,MTSS,5bps
-1.0661,-5.25,4.92,-8.19,8.2,10,30.0,2025,A,S5_PivotPoints,daily,MTSS,5bps
-0.3899,-2.2,5.63,-6.52,5.13,8,50.0,2022,B,S5_PivotPoints,daily,MTSS,5bps
0.1496,0.62,4.15,-3.85,9.45,6,66.7,2023,B,S5_PivotPoints,daily,MTSS,5bps
-2.0177,-3.86,1.91,-3.92,1.95,3,0.0,2024,B,S5_PivotPoints,daily,MTSS,5bps
0.1812,1.19,6.59,-5.26,11.99,10,60.0,2025,B,S5_PivotPoints,daily,MTSS,5bps
1.7659,2.97,1.68,-0.36,2.99,3,66.7,2022,C,S5_PivotPoints,daily,MTSS,5bps
1.5624,3.96,2.54,-1.22,6.3,7,85.7,2023,C,S5_PivotPoints,daily,MTSS,5bps
-1.2086,-5.65,4.68,-7.85,5.99,14,35.7,2025,C,S5_PivotPoints,daily,MTSS,5bps
0.3381,1.48,4.39,-5.06,5.98,7,42.9,2022,D,S5_PivotPoints,daily,MTSS,5bps
0.2303,0.77,3.34,-3.1,7.48,7,71.4,2023,D,S5_PivotPoints,daily,MTSS,5bps
-1.8255,-4.71,2.58,-4.78,1.56,4,0.0,2024,D,S5_PivotPoints,daily,MTSS,5bps
-1.0338,-4.97,4.81,-7.79,8.2,10,30.0,2025,D,S5_PivotPoints,daily,MTSS,5bps
1.2415,10.09,8.12,-5.44,4.4,2,100.0,2020,A,S5_PivotPoints,daily,MTLR,5bps
0.3501,2.42,6.91,-6.38,4.71,2,50.0,2021,A,S5_PivotPoints,daily,MTLR,5bps
0.8994,14.88,16.55,-9.5,9.05,4,75.0,2022,A,S5_PivotPoints,daily,MTLR,5bps
-1.005,-7.16,7.12,-9.39,5.51,2,50.0,2023,A,S5_PivotPoints,daily,MTLR,5bps
0.053,0.28,5.2,-3.78,3.91,1,100.0,2024,A,S5_PivotPoints,daily,MTLR,5bps
0.8894,6.32,7.11,-6.79,4.09,2,50.0,2025,A,S5_PivotPoints,daily,MTLR,5bps
1.6194,24.49,15.12,-3.12,3.88,5,80.0,2022,B,S5_PivotPoints,daily,MTLR,5bps
0.0845,0.14,1.66,-1.07,1.57,2,50.0,2023,B,S5_PivotPoints,daily,MTLR,5bps
-1.0186,-1.88,1.84,-1.91,0.39,1,0.0,2024,B,S5_PivotPoints,daily,MTLR,5bps
0.9929,1.94,1.95,-0.43,0.94,2,50.0,2025,B,S5_PivotPoints,daily,MTLR,5bps
1.4741,52.09,35.34,-7.97,9.05,4,75.0,2022,D,S5_PivotPoints,daily,MTLR,5bps
-0.8925,-5.21,5.83,-7.32,5.51,2,50.0,2023,D,S5_PivotPoints,daily,MTLR,5bps
0.0389,0.2,5.09,-3.73,3.91,1,100.0,2024,D,S5_PivotPoints,daily,MTLR,5bps
0.9068,7.07,7.79,-7.25,4.09,2,50.0,2025,D,S5_PivotPoints,daily,MTLR,5bps
-0.1426,-0.26,1.82,-1.01,7.6,10,40.0,2020,A,S5_PivotPoints,daily,RTKM,5bps
0.883,2.39,2.7,-1.43,10.98,9,77.8,2021,A,S5_PivotPoints,daily,RTKM,5bps
-0.7833,-5.74,7.33,-8.12,6.41,9,55.6,2022,A,S5_PivotPoints,daily,RTKM,5bps
0.5859,2.54,4.33,-3.12,7.87,7,57.1,2023,A,S5_PivotPoints,daily,RTKM,5bps
0.6347,5.26,8.29,-3.49,5.86,6,50.0,2024,A,S5_PivotPoints,daily,RTKM,5bps
0.2044,1.63,7.99,-7.01,2.2,2,50.0,2025,A,S5_PivotPoints,daily,RTKM,5bps
-0.6781,-4.95,7.3,-7.42,4.7,9,55.6,2022,B,S5_PivotPoints,daily,RTKM,5bps
0.5246,2.27,4.32,-3.12,5.91,8,50.0,2023,B,S5_PivotPoints,daily,RTKM,5bps
0.9204,6.91,7.51,-2.62,5.47,6,83.3,2024,B,S5_PivotPoints,daily,RTKM,5bps
-0.0106,-0.08,7.09,-6.4,0.94,2,50.0,2025,B,S5_PivotPoints,daily,RTKM,5bps
0.3118,1.56,5.02,-4.44,5.56,8,62.5,2022,C,S5_PivotPoints,daily,RTKM,5bps
1.4691,5.53,3.76,-1.55,7.09,7,57.1,2023,C,S5_PivotPoints,daily,RTKM,5bps
1.6541,11.99,7.25,-1.22,4.69,4,100.0,2024,C,S5_PivotPoints,daily,RTKM,5bps
-0.3304,-2.13,6.45,-5.61,6.41,9,55.6,2022,D,S5_PivotPoints,daily,RTKM,5bps
0.4152,2.05,4.93,-3.67,7.87,7,57.1,2023,D,S5_PivotPoints,daily,RTKM,5bps
0.7759,6.82,8.79,-3.41,5.86,6,50.0,2024,D,S5_PivotPoints,daily,RTKM,5bps
0.5567,9.19,16.51,-11.0,2.2,2,50.0,2025,D,S5_PivotPoints,daily,RTKM,5bps
0.5216,5.08,9.75,-7.77,14.0,6,50.0,2020,A,S5_PivotPoints,daily,NVTK,5bps
-1.5537,-7.77,5.0,-7.93,3.92,4,25.0,2021,A,S5_PivotPoints,daily,NVTK,5bps
0.6882,5.73,8.32,-4.28,3.85,2,50.0,2022,A,S5_PivotPoints,daily,NVTK,5bps
1.2222,8.24,6.74,-7.41,16.93,9,66.7,2023,A,S5_PivotPoints,daily,NVTK,5bps
-1.0938,-4.67,4.27,-5.14,2.73,3,33.3,2024,A,S5_PivotPoints,daily,NVTK,5bps
1.2955,12.34,9.52,-4.84,8.92,6,83.3,2025,A,S5_PivotPoints,daily,NVTK,5bps
1.3065,8.81,6.74,-0.64,1.28,3,66.7,2022,B,S5_PivotPoints,daily,NVTK,5bps
1.9705,18.41,9.34,-5.54,17.32,8,62.5,2023,B,S5_PivotPoints,daily,NVTK,5bps
-0.1508,-0.48,3.19,-2.24,1.56,3,33.3,2024,B,S5_PivotPoints,daily,NVTK,5bps
1.9828,13.73,6.92,-0.73,3.5,6,100.0,2025,B,S5_PivotPoints,daily,NVTK,5bps
0.6801,16.89,24.84,-12.84,3.85,2,50.0,2022,D,S5_PivotPoints,daily,NVTK,5bps
1.5879,14.69,9.25,-7.93,16.93,9,66.7,2023,D,S5_PivotPoints,daily,NVTK,5bps
-1.402,-5.09,3.63,-5.17,2.73,3,33.3,2024,D,S5_PivotPoints,daily,NVTK,5bps
1.1643,12.11,10.4,-6.03,8.92,6,83.3,2025,D,S5_PivotPoints,daily,NVTK,5bps
-0.4131,-2.22,5.38,-7.0,14.0,8,37.5,2020,A,S5_PivotPoints,daily,PHOR,5bps
1.7157,5.09,2.97,-0.19,2.35,6,83.3,2021,A,S5_PivotPoints,daily,PHOR,5bps
1.1933,30.66,25.69,-3.68,2.99,3,66.7,2022,A,S5_PivotPoints,daily,PHOR,5bps
1.2112,6.16,5.09,-3.09,29.53,11,63.6,2023,A,S5_PivotPoints,daily,PHOR,5bps
2.2938,12.18,5.31,-2.42,16.41,8,87.5,2024,A,S5_PivotPoints,daily,PHOR,5bps
0.9332,5.65,6.06,-3.66,13.92,7,57.1,2025,A,S5_PivotPoints,daily,PHOR,5bps
1.3764,37.92,27.55,-3.68,3.85,3,66.7,2022,B,S5_PivotPoints,daily,PHOR,5bps
1.4511,5.55,3.82,-1.42,12.99,12,83.3,2023,B,S5_PivotPoints,daily,PHOR,5bps
2.3285,7.05,3.03,-0.71,8.2,7,100.0,2024,B,S5_PivotPoints,daily,PHOR,5bps
0.9065,4.92,5.43,-3.48,9.49,6,50.0,2025,B,S5_PivotPoints,daily,PHOR,5bps
1.8174,6.42,3.53,-0.66,11.42,16,62.5,2023,C,S5_PivotPoints,daily,PHOR,5bps
1.7361,8.56,4.93,-2.42,9.38,13,53.8,2024,C,S5_PivotPoints,daily,PHOR,5bps
1.5406,6.96,4.52,-1.61,9.81,10,80.0,2025,C,S5_PivotPoints,daily,PHOR,5bps
1.2214,13.59,11.12,-3.33,2.99,3,66.7,2022,D,S5_PivotPoints,daily,PHOR,5bps
1.2112,6.16,5.09,-3.09,29.53,11,63.6,2023,D,S5_PivotPoints,daily,PHOR,5bps
2.2809,24.01,10.53,-4.62,16.41,8,87.5,2024,D,S5_PivotPoints,daily,PHOR,5bps
0.9561,11.42,11.94,-7.32,13.92,7,57.1,2025,D,S5_PivotPoints,daily,PHOR,5bps
1.1944,5.43,4.55,-2.08,14.0,5,60.0,2020,A,S5_PivotPoints,daily,OGKB,5bps
0.3277,1.92,5.86,-3.73,12.55,7,57.1,2021,A,S5_PivotPoints,daily,OGKB,5bps
2.105,24.99,11.87,-1.96,9.48,4,100.0,2022,A,S5_PivotPoints,daily,OGKB,5bps
-0.6438,-4.22,6.56,-7.93,7.87,6,50.0,2023,A,S5_PivotPoints,daily,OGKB,5bps
-0.0969,-0.52,5.36,-3.9,3.12,5,20.0,2024,A,S5_PivotPoints,daily,OGKB,5bps
0.8596,6.62,7.7,-4.89,6.05,7,42.9,2025,A,S5_PivotPoints,daily,OGKB,5bps
1.8018,5.83,3.24,-0.84,3.02,4,75.0,2022,B,S5_PivotPoints,daily,OGKB,5bps
-0.4528,-2.86,6.32,-7.54,3.94,6,50.0,2023,B,S5_PivotPoints,daily,OGKB,5bps
-0.0969,-0.52,5.36,-3.9,3.12,5,20.0,2024,B,S5_PivotPoints,daily,OGKB,5bps
0.9417,6.37,6.76,-2.83,3.5,7,57.1,2025,B,S5_PivotPoints,daily,OGKB,5bps
-0.7037,-4.56,6.48,-7.93,7.09,6,50.0,2023,C,S5_PivotPoints,daily,OGKB,5bps
-0.0969,-0.52,5.36,-3.9,3.12,5,20.0,2024,C,S5_PivotPoints,daily,OGKB,5bps
0.3292,2.28,6.92,-5.29,5.41,7,42.9,2025,C,S5_PivotPoints,daily,OGKB,5bps
2.0763,28.84,13.89,-1.79,9.48,4,100.0,2022,D,S5_PivotPoints,daily,OGKB,5bps
-0.6438,-8.45,13.12,-15.86,7.87,6,50.0,2023,D,S5_PivotPoints,daily,OGKB,5bps
-0.0969,-1.04,10.72,-7.8,3.12,5,20.0,2024,D,S5_PivotPoints,daily,OGKB,5bps
0.8313,12.61,15.17,-9.78,6.05,7,42.9,2025,D,S5_PivotPoints,daily,OGKB,5bps
0.0265,0.16,6.12,-5.19,9.2,4,25.0,2020,A,S5_PivotPoints,daily,SBER,5bps
-0.8374,-3.99,4.76,-7.94,7.45,3,33.3,2021,A,S5_PivotPoints,daily,SBER,5bps
1.1641,10.59,9.1,-8.92,10.68,3,100.0,2022,A,S5_PivotPoints,daily,SBER,5bps
-0.8245,-6.79,8.23,-9.18,11.02,4,50.0,2023,A,S5_PivotPoints,daily,SBER,5bps
-0.9203,-1.46,1.58,-2.22,1.95,1,0.0,2024,A,S5_PivotPoints,daily,SBER,5bps
-0.3163,-2.07,6.53,-8.02,5.97,3,66.7,2025,A,S5_PivotPoints,daily,SBER,5bps
2.2455,13.53,6.03,-1.51,5.13,4,100.0,2022,B,S5_PivotPoints,daily,SBER,5bps
-0.685,-1.6,2.33,-2.0,3.54,4,25.0,2023,B,S5_PivotPoints,daily,SBER,5bps
0.9228,0.68,0.74,-0.05,0.39,1,100.0,2024,B,S5_PivotPoints,daily,SBER,5bps
0.8047,2.04,2.53,-1.51,2.2,3,66.7,2025,B,S5_PivotPoints,daily,SBER,5bps
1.3125,16.23,12.36,-11.42,10.68,3,100.0,2022,D,S5_PivotPoints,daily,SBER,5bps
-0.8478,-9.09,10.73,-11.78,11.02,4,25.0,2023,D,S5_PivotPoints,daily,SBER,5bps
-0.8715,-1.82,2.08,-2.87,1.95,1,0.0,2024,D,S5_PivotPoints,daily,SBER,5bps
-0.4191,-3.33,7.94,-9.98,5.97,3,66.7,2025,D,S5_PivotPoints,daily,SBER,5bps
0.5526,2.73,4.94,-2.19,9.2,9,66.7,2020,A,S5_PivotPoints,daily,TATN,5bps
1.7697,10.27,5.8,-3.44,7.45,5,60.0,2021,A,S5_PivotPoints,daily,TATN,5bps
1.3517,12.13,8.97,-2.91,8.55,2,100.0,2022,A,S5_PivotPoints,daily,TATN,5bps
-0.0162,-0.07,4.23,-4.62,8.27,3,66.7,2023,A,S5_PivotPoints,daily,TATN,5bps
1.4265,5.53,3.88,-1.78,3.12,3,66.7,2024,A,S5_PivotPoints,daily,TATN,5bps
0.1338,0.76,5.7,-6.87,5.38,4,25.0,2025,A,S5_PivotPoints,daily,TATN,5bps
1.79,16.49,9.21,-2.58,7.26,3,100.0,2022,B,S5_PivotPoints,daily,TATN,5bps
0.4258,2.02,4.74,-2.93,7.87,3,66.7,2023,B,S5_PivotPoints,daily,TATN,5bps
1.5195,7.72,5.08,-1.74,5.08,2,100.0,2024,B,S5_PivotPoints,daily,TATN,5bps
0.1283,0.81,6.29,-7.6,4.75,4,25.0,2025,B,S5_PivotPoints,daily,TATN,5bps
1.3764,10.72,7.79,-2.5,8.55,2,100.0,2022,D,S5_PivotPoints,daily,TATN,5bps
0.1535,0.62,4.07,-4.07,8.27,3,66.7,2023,D,S5_PivotPoints,daily,TATN,5bps
1.4395,6.94,4.82,-2.19,3.12,3,66.7,2024,D,S5_PivotPoints,daily,TATN,5bps
0.0419,0.23,5.59,-7.12,5.38,4,25.0,2025,D,S5_PivotPoints,daily,TATN,5bps
0.8971,4.79,5.34,-3.62,12.8,12,50.0,2020,A,S5_PivotPoints,daily,VTBR,5bps
