strategy,tf,approach,ticker,year,gross_sharpe,gross_ann_ret_pct,gross_max_dd_pct,trades_per_year,exposure_pct,net_min_sharpe,net_min_ann_ret_pct,net_min_max_dd_pct,net_max_sharpe,net_max_ann_ret_pct,net_max_max_dd_pct
S1_MeanRev,daily,A,MOEX,2022,0.30590647749437905,1.1458935384615383,-2.8556680000000005,2.1538461538461537,5.555555555555555,-0.037674804322217655,-0.146414153846154,-3.655668,-0.11913174871453908,-0.4694910769230765,-3.855668
S1_MeanRev,daily,A,MOEX,2023,0.4668622756357907,2.8762119212598427,-4.843268,2.9763779527559056,3.543307086614173,0.08145561612897471,0.49510955905511783,-6.043268,-0.016470559829171828,-0.10016603149606308,-6.343268
S1_MeanRev,daily,A,MOEX,2024,-0.013932804299893537,-0.1204117031249992,-10.105435,4.921875,10.546875,-0.45798552578362084,-4.057911703124999,-10.905434999999999,-0.5639752094412163,-5.042286703124999,-11.478049000000002
S1_MeanRev,daily,A,MOEX,2025,1.9783573048943017,18.09389716981132,-3.3407600000000004,8.716981132075473,18.867924528301888,1.1971601730861063,11.120312264150943,-4.14076,1.0009668079556864,9.376916037735848,-4.3407599999999995
S1_MeanRev,daily,A,MTLR,2022,2.616495911176652,39.63576351724138,-2.8258219999999943,3.2586206896551726,8.189655172413794,2.4909534990323463,37.028866965517246,-2.8258219999999974,2.4573156324958623,36.377142827586205,-2.825822
S1_MeanRev,daily,A,MTLR,2023,-0.7492325302694289,-8.51560483464567,-12.547432,4.960629921259843,9.05511811023622,-1.0681459039922492,-12.484108771653544,-15.987431999999998,-1.1435054797970343,-13.47623475590551,-16.847432
S1_MeanRev,daily,A,MTLR,2024,-0.5325374533389997,-11.297769328125005,-23.338668000000002,4.921875,14.0625,-0.7061266645794475,-15.235269328125003,-26.138668,-0.7482934327638618,-16.219644328125003,-26.838668
S1_MeanRev,daily,A,MTLR,2025,1.3336930311900361,15.123198339622643,-9.018873999999999,4.754716981132075,16.9811320754717,1.0233191230840264,11.31942475471698,-9.418873999999999,0.9418527345991792,10.368481358490568,-9.518874
S1_MeanRev,daily,A,MTSS,2022,-0.6035946927605377,-8.881454615384618,-19.280553,10.769230769230768,21.367521367521366,-1.1168884086556612,-16.893762307692313,-25.520553,-1.2387100087522862,-18.89683923076924,-27.08055300000001
S1_MeanRev,daily,A,MTSS,2023,0.5502412667407102,4.735774488188977,-4.828056999999999,12.89763779527559,20.866141732283463,-0.4947092483736878,-4.312414488188976,-7.673774,-0.7475837352996962,-6.5744617322834635,-8.613774000000001
S1_MeanRev,daily,A,MTSS,2024,0.8342491472446046,6.919230937500001,-5.211895,8.859375,17.1875,-0.01974933448600824,-0.16826906249999998,-7.211894999999998,-0.22504338543022795,-1.9401440624999988,-8.043644
S1_MeanRev,daily,A,MTSS,2025,-0.39675982567645013,-3.520190384858044,-12.427985999999999,9.539432176656153,18.61198738170347,-1.2080323414087337,-11.024543697160883,-15.690817000000004,-1.3977735327834266,-12.900632025236591,-17.37081700000001
S1_MeanRev,daily,A,NVTK,2022,1.8562096736012321,40.810743076923075,-7.973232000000002,8.615384615384615,32.9059829059829,1.5075328868423605,33.22920461538462,-9.113461000000003,1.4194845696510772,31.333820000000014,-9.513461000000003
S1_MeanRev,daily,A,NVTK,2023,-1.094270663289185,-13.833360425196851,-23.402766999999997,10.913385826771654,32.28346456692913,-1.7339344867639301,-22.167218692913384,-29.802766999999996,-1.8864372671552962,-24.250683259842518,-31.450884000000006
S1_MeanRev,daily,A,NVTK,2024,1.1269996636461015,19.13603934375,-11.363575999999998,13.78125,38.671875,0.5334765326455918,9.056039343749996,-13.603576,0.3843974078891223,6.536039343749995,-14.163576000000003
S1_MeanRev,daily,A,NVTK,2025,0.9229894099847347,9.999242025477706,-5.543944999999999,8.025477707006369,18.152866242038215,0.5596197308468766,6.018605082802548,-5.8127830000000005,0.46732935772035594,5.0234458471337575,-5.992783000000001
S1_MeanRev,daily,A,OGKB,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1_MeanRev,daily,A,OGKB,2023,1.589450039118228,3.223222866141732,0.0,0.9921259842519685,1.1811023622047243,1.2371710993341474,2.429522078740157,-0.4,1.1310305556804046,2.231096881889764,-0.5000000000000001
S1_MeanRev,daily,A,OGKB,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1_MeanRev,daily,A,OGKB,2025,0.8956938066720909,8.233225222929937,-5.602784,0.802547770700637,2.547770700636943,0.8480468516976825,7.5911870063694264,-5.602784,0.8354051189357353,7.4306774522292995,-5.602784
S1_MeanRev,daily,A,PHOR,2022,1.6683017127236788,26.394966769230766,-10.966648000000001,10.769230769230768,19.230769230769234,1.0974529350529323,17.779582153846153,-12.966648000000003,0.9572396031894783,15.625736000000007,-13.466648000000003
S1_MeanRev,daily,A,PHOR,2023,0.31942046938878443,2.5179839999999984,-6.799311999999999,7.937007874015748,19.68503937007874,-0.533127720535628,-4.228472692913385,-9.771243000000002,-0.7400947807122511,-5.915086866141732,-11.171243
S1_MeanRev,daily,A,PHOR,2024,0.7559042701095436,6.225501515624999,-7.629826,6.890625,16.40625,0.10440924267793028,0.8705015156249987,-9.919931,-0.05575892118847812,-0.46824848437500105,-10.519931
S1_MeanRev,daily,A,PHOR,2025,1.9968163411291553,9.1114292278481,-1.407230000000001,3.9873417721518987,12.025316455696203,1.3429063407415012,6.049150746835442,-2.2841570000000004,1.1668073750364052,5.283581126582279,-2.5441570000000024
S1_MeanRev,daily,A,RTKM,2022,0.6356831883626605,3.487269692307692,-2.6385939999999994,3.230769230769231,3.418803418803419,0.23451021901563643,1.2472696923076918,-4.062768,0.12974523340899283,0.6872696923076936,-4.442768
S1_MeanRev,daily,A,RTKM,2023,0.7782255578683691,3.4781377322834652,-1.47383,3.968503937007874,14.960629921259844,0.3089913828564658,1.4145156850393708,-2.6907379999999996,0.19450490951068877,0.8986101732283471,-3.0507379999999995
S1_MeanRev,daily,A,RTKM,2024,1.01445006982906,13.287118359375002,-5.969881000000001,5.90625,18.75,0.7588846176863397,9.979618359375001,-6.449881,0.694699371496162,9.152743359374998,-6.569881
S1_MeanRev,daily,A,RTKM,2025,0.4279695193554042,2.7792477735849053,-6.131940000000001,2.3773584905660377,3.459119496855346,0.14291296253777042,0.8773609811320754,-7.2519399999999985,0.0662706031953367,0.4018892830188679,-7.53194
