sharpe,ann_ret_pct,ann_vol_pct,max_dd_pct,exposure_pct,n_trades,trades_per_yr,win_rate_pct,year,approach,strategy,timeframe,ticker
1.8853,24.47,12.98,-10.52,22.57,20,19.8,45.0,2023,C,S3_Donchian,hourly,TATN
-0.547,-2.01,3.67,-5.41,5.95,9,8.9,22.2,2024,C,S3_Donchian,hourly,TATN
-0.9274,-3.41,3.67,-5.2,4.97,12,9.6,41.7,2025,C,S3_Donchian,hourly,TATN
1.9006,50.42,26.53,-15.29,29.31,19,20.7,42.1,2022,D,S3_Donchian,hourly,TATN
1.6139,24.62,15.26,-12.46,37.4,21,20.8,47.6,2023,D,S3_Donchian,hourly,TATN
0.4204,5.66,13.45,-16.02,36.77,18,17.7,44.4,2024,D,S3_Donchian,hourly,TATN
-0.5937,-8.82,14.86,-32.3,27.76,28,22.4,32.1,2025,D,S3_Donchian,hourly,TATN
0.2795,4.71,16.85,-31.44,28.44,14,14.1,35.7,2020,A,S4_Supertrend,hourly,TATN
0.1958,2.59,13.21,-10.61,27.49,12,11.9,25.0,2021,A,S4_Supertrend,hourly,TATN
-0.3874,-7.9,20.39,-27.94,16.91,13,14.2,30.8,2022,A,S4_Supertrend,hourly,TATN
0.34,3.47,10.21,-7.06,19.07,11,10.9,36.4,2023,A,S4_Supertrend,hourly,TATN
0.305,3.87,12.67,-16.76,32.12,14,13.8,28.6,2024,A,S4_Supertrend,hourly,TATN
-0.765,-8.56,11.18,-25.89,23.11,22,17.6,31.8,2025,A,S4_Supertrend,hourly,TATN
-0.6837,-5.72,8.37,-11.2,2.21,13,14.2,38.5,2022,B,S4_Supertrend,hourly,TATN
0.4484,3.06,6.82,-3.69,11.2,11,10.9,45.5,2023,B,S4_Supertrend,hourly,TATN
-2.6582,-11.37,4.28,-12.32,5.78,14,13.8,14.3,2024,B,S4_Supertrend,hourly,TATN
-2.148,-14.22,6.62,-18.81,7.33,22,17.6,22.7,2025,B,S4_Supertrend,hourly,TATN
0.1297,2.54,19.56,-27.94,14.46,10,10.9,40.0,2022,C,S4_Supertrend,hourly,TATN
0.0925,0.89,9.61,-7.06,16.36,10,9.9,30.0,2023,C,S4_Supertrend,hourly,TATN
0.2092,2.54,12.15,-16.32,24.38,12,11.8,41.7,2024,C,S4_Supertrend,hourly,TATN
-0.0738,-0.71,9.64,-17.57,15.53,17,13.6,41.2,2025,C,S4_Supertrend,hourly,TATN
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,D,S4_Supertrend,hourly,TATN
0.5936,5.94,10.0,-6.86,18.94,11,10.9,36.4,2023,D,S4_Supertrend,hourly,TATN
0.7251,8.78,12.1,-13.39,30.6,15,14.8,40.0,2024,D,S4_Supertrend,hourly,TATN
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,D,S4_Supertrend,hourly,TATN
-1.9305,-1.31,0.68,-1.3,0.09,2,2.0,0.0,2020,A,S5_PivotPoints,hourly,TATN
-0.8518,-1.74,2.04,-2.14,0.61,5,4.9,0.0,2021,A,S5_PivotPoints,hourly,TATN
-1.2783,-1.9,1.49,-1.75,0.1,2,2.2,0.0,2022,A,S5_PivotPoints,hourly,TATN
-1.1939,-1.38,1.15,-1.69,0.48,3,3.0,33.3,2023,A,S5_PivotPoints,hourly,TATN
-1.113,-1.57,1.41,-2.21,0.22,3,3.0,33.3,2024,A,S5_PivotPoints,hourly,TATN
-1.5783,-4.74,3.0,-6.72,0.85,8,6.4,25.0,2025,A,S5_PivotPoints,hourly,TATN
-0.2023,-0.09,0.46,-0.35,0.05,1,1.1,0.0,2022,B,S5_PivotPoints,hourly,TATN
-0.8889,-0.96,1.09,-1.59,0.44,2,2.0,50.0,2023,B,S5_PivotPoints,hourly,TATN
-0.9902,-1.39,1.4,-2.02,0.17,3,3.0,33.3,2024,B,S5_PivotPoints,hourly,TATN
0.0643,0.15,2.35,-1.94,0.53,7,5.6,28.6,2025,B,S5_PivotPoints,hourly,TATN
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,D,S5_PivotPoints,hourly,TATN
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,D,S5_PivotPoints,hourly,TATN
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,D,S5_PivotPoints,hourly,TATN
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,D,S5_PivotPoints,hourly,TATN
-3.3402,-13.27,3.97,-13.16,1.6,10,10.1,10.0,2020,A,S6_VWAP,hourly,TATN
-2.1192,-9.57,4.52,-10.31,2.83,16,15.8,31.2,2021,A,S6_VWAP,hourly,TATN
-2.7821,-8.8,3.16,-8.08,2.07,11,12.0,27.3,2022,A,S6_VWAP,hourly,TATN
-2.4141,-7.84,3.25,-7.9,2.76,18,17.9,16.7,2023,A,S6_VWAP,hourly,TATN
-3.3347,-8.16,2.45,-8.31,0.96,8,7.9,0.0,2024,A,S6_VWAP,hourly,TATN
-1.0033,-2.7,2.69,-5.96,0.74,6,4.8,33.3,2025,A,S6_VWAP,hourly,TATN
-3.2894,-11.49,3.49,-10.55,2.45,11,12.0,27.3,2022,B,S6_VWAP,hourly,TATN
-2.1814,-7.75,3.55,-7.83,3.59,19,18.9,21.1,2023,B,S6_VWAP,hourly,TATN
-2.8814,-7.63,2.65,-7.78,1.09,8,7.9,0.0,2024,B,S6_VWAP,hourly,TATN
-0.4115,-1.63,3.95,-6.63,1.9,10,8.0,40.0,2025,B,S6_VWAP,hourly,TATN
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,D,S6_VWAP,hourly,TATN
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,D,S6_VWAP,hourly,TATN
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,D,S6_VWAP,hourly,TATN
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,D,S6_VWAP,hourly,TATN
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2020,A,S1_MeanRev,daily,SBER
0.5456,1.94,3.55,-1.61,1.96,2,2.0,50.0,2021,A,S1_MeanRev,daily,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,A,S1_MeanRev,daily,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,A,S1_MeanRev,daily,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,A,S1_MeanRev,daily,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,A,S1_MeanRev,daily,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,B,S1_MeanRev,daily,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,B,S1_MeanRev,daily,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,B,S1_MeanRev,daily,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,B,S1_MeanRev,daily,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,D,S1_MeanRev,daily,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,D,S1_MeanRev,daily,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,D,S1_MeanRev,daily,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,D,S1_MeanRev,daily,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2020,A,S2_Bollinger,daily,SBER
0.3208,1.5,4.67,-3.65,2.75,1,1.0,100.0,2021,A,S2_Bollinger,daily,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,A,S2_Bollinger,daily,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,A,S2_Bollinger,daily,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,A,S2_Bollinger,daily,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,A,S2_Bollinger,daily,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,B,S2_Bollinger,daily,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,B,S2_Bollinger,daily,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,B,S2_Bollinger,daily,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,B,S2_Bollinger,daily,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,D,S2_Bollinger,daily,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,D,S2_Bollinger,daily,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,D,S2_Bollinger,daily,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,D,S2_Bollinger,daily,SBER
1.007,30.63,30.42,-26.23,46.0,4,4.0,50.0,2020,A,S3_Donchian,daily,SBER
0.4623,10.87,23.52,-19.46,59.61,3,3.0,33.3,2021,A,S3_Donchian,daily,SBER
0.8399,52.93,63.02,-29.7,64.96,5,5.4,40.0,2022,A,S3_Donchian,daily,SBER
2.0104,48.24,23.99,-15.06,85.04,2,2.0,50.0,2023,A,S3_Donchian,daily,SBER
-0.0906,-1.98,21.86,-26.15,74.61,4,3.9,25.0,2024,A,S3_Donchian,daily,SBER
0.1988,2.66,13.4,-14.26,28.62,3,2.4,33.3,2025,A,S3_Donchian,daily,SBER
0.4851,6.3,12.99,-7.02,7.26,2,2.2,50.0,2022,B,S3_Donchian,daily,SBER
1.1454,16.97,14.82,-13.32,27.95,6,6.0,50.0,2023,B,S3_Donchian,daily,SBER
1.0097,12.79,12.67,-8.23,44.53,7,6.9,71.4,2024,B,S3_Donchian,daily,SBER
0.5994,5.06,8.44,-7.63,11.32,6,4.8,50.0,2025,B,S3_Donchian,daily,SBER
1.1101,58.82,52.99,-10.11,15.81,11,11.8,72.7,2022,C,S3_Donchian,daily,SBER
0.655,9.56,14.59,-6.53,29.53,23,22.8,43.5,2023,C,S3_Donchian,daily,SBER
-0.8157,-17.18,21.06,-24.23,51.56,15,14.8,26.7,2024,C,S3_Donchian,daily,SBER
0.0529,0.49,9.31,-7.59,11.01,9,7.1,77.8,2025,C,S3_Donchian,daily,SBER
1.2726,77.47,60.88,-29.7,61.54,6,6.5,50.0,2022,D,S3_Donchian,daily,SBER
2.0104,48.24,23.99,-15.06,85.04,2,2.0,50.0,2023,D,S3_Donchian,daily,SBER
-0.0906,-1.98,21.86,-26.15,74.61,4,3.9,25.0,2024,D,S3_Donchian,daily,SBER
0.127,1.61,12.71,-11.4,23.58,3,2.4,33.3,2025,D,S3_Donchian,daily,SBER
1.4984,43.5,29.03,-15.56,33.2,2,2.0,100.0,2020,A,S4_Supertrend,daily,SBER
0.1743,2.94,16.87,-12.1,26.67,3,3.0,33.3,2021,A,S4_Supertrend,daily,SBER
0.6957,38.42,55.23,-28.37,20.51,5,5.4,60.0,2022,A,S4_Supertrend,daily,SBER
2.4886,46.38,18.64,-10.57,35.04,2,2.0,100.0,2023,A,S4_Supertrend,daily,SBER
-0.6177,-5.74,9.3,-15.97,10.94,6,5.9,50.0,2024,A,S4_Supertrend,daily,SBER
0.3887,4.24,10.91,-12.27,23.58,3,2.4,33.3,2025,A,S4_Supertrend,daily,SBER
0.8143,39.62,48.65,-9.64,6.84,5,5.4,40.0,2022,B,S4_Supertrend,daily,SBER
0.2835,1.55,5.46,-3.15,1.18,1,1.0,100.0,2023,B,S4_Supertrend,daily,SBER
0.8258,6.59,7.98,-6.29,10.16,5,4.9,60.0,2024,B,S4_Supertrend,daily,SBER
-0.1702,-0.85,5.02,-5.82,6.29,3,2.4,33.3,2025,B,S4_Supertrend,daily,SBER
1.1518,58.33,50.65,-9.9,6.84,6,6.5,50.0,2022,C,S4_Supertrend,daily,SBER
1.1389,13.86,12.17,-4.52,14.17,14,13.9,50.0,2023,C,S4_Supertrend,daily,SBER
0.4024,2.72,6.76,-7.19,4.69,4,3.9,50.0,2024,C,S4_Supertrend,daily,SBER
0.4891,3.71,7.58,-5.74,8.18,9,7.1,77.8,2025,C,S4_Supertrend,daily,SBER
1.1925,62.96,52.8,-16.17,17.09,6,6.5,66.7,2022,D,S4_Supertrend,daily,SBER
2.4886,46.38,18.64,-10.57,35.04,2,2.0,100.0,2023,D,S4_Supertrend,daily,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,D,S4_Supertrend,daily,SBER
0.3887,4.24,10.91,-12.27,23.58,3,2.4,33.3,2025,D,S4_Supertrend,daily,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2020,A,S5_PivotPoints,daily,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2021,A,S5_PivotPoints,daily,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,A,S5_PivotPoints,daily,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,A,S5_PivotPoints,daily,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,A,S5_PivotPoints,daily,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,A,S5_PivotPoints,daily,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,B,S5_PivotPoints,daily,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,B,S5_PivotPoints,daily,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,B,S5_PivotPoints,daily,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,B,S5_PivotPoints,daily,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,D,S5_PivotPoints,daily,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,D,S5_PivotPoints,daily,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,D,S5_PivotPoints,daily,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,D,S5_PivotPoints,daily,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2020,A,S6_VWAP,daily,SBER
-0.9661,-2.42,2.51,-3.68,2.35,3,3.0,66.7,2021,A,S6_VWAP,daily,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,A,S6_VWAP,daily,SBER
0.8056,1.35,1.67,-0.56,2.76,1,1.0,100.0,2023,A,S6_VWAP,daily,SBER
-1.5797,-2.55,1.62,-2.59,0.78,1,1.0,0.0,2024,A,S6_VWAP,daily,SBER
-0.1347,-0.54,3.98,-3.89,7.86,5,4.0,40.0,2025,A,S6_VWAP,daily,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,B,S6_VWAP,daily,SBER
0.8056,1.35,1.67,-0.56,2.76,1,1.0,100.0,2023,B,S6_VWAP,daily,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,B,S6_VWAP,daily,SBER
-0.1428,-0.53,3.68,-3.89,6.29,4,3.2,50.0,2025,B,S6_VWAP,daily,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,D,S6_VWAP,daily,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,D,S6_VWAP,daily,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,D,S6_VWAP,daily,SBER
0.6523,2.07,3.17,-1.65,5.97,5,4.0,60.0,2025,D,S6_VWAP,daily,SBER
-1.5752,-1.41,0.89,-1.4,0.22,1,1.0,0.0,2020,A,S1_MeanRev,hourly,SBER
-1.6357,-1.06,0.65,-1.07,0.26,1,1.0,0.0,2021,A,S1_MeanRev,hourly,SBER
-1.8699,-4.86,2.6,-4.96,0.62,3,3.3,33.3,2022,A,S1_MeanRev,hourly,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,A,S1_MeanRev,hourly,SBER
-2.5159,-2.52,1.0,-2.56,0.35,3,3.0,0.0,2024,A,S1_MeanRev,hourly,SBER
-1.8675,-2.04,1.09,-2.86,0.46,3,2.4,33.3,2025,A,S1_MeanRev,hourly,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,B,S1_MeanRev,hourly,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,B,S1_MeanRev,hourly,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,B,S1_MeanRev,hourly,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,B,S1_MeanRev,hourly,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,D,S1_MeanRev,hourly,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,D,S1_MeanRev,hourly,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,D,S1_MeanRev,hourly,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,D,S1_MeanRev,hourly,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2020,A,S2_Bollinger,hourly,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2021,A,S2_Bollinger,hourly,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,A,S2_Bollinger,hourly,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,A,S2_Bollinger,hourly,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,A,S2_Bollinger,hourly,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,A,S2_Bollinger,hourly,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,B,S2_Bollinger,hourly,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,B,S2_Bollinger,hourly,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,B,S2_Bollinger,hourly,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,B,S2_Bollinger,hourly,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,D,S2_Bollinger,hourly,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,D,S2_Bollinger,hourly,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,D,S2_Bollinger,hourly,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,D,S2_Bollinger,hourly,SBER
0.2645,4.63,17.51,-27.66,40.31,15,15.1,33.3,2020,A,S3_Donchian,hourly,SBER
0.2898,4.02,13.87,-13.34,33.2,15,14.8,40.0,2021,A,S3_Donchian,hourly,SBER
0.645,59.37,92.04,-54.39,33.4,16,17.4,37.5,2022,A,S3_Donchian,hourly,SBER
1.7524,31.14,17.77,-16.72,57.09,18,17.9,38.9,2023,A,S3_Donchian,hourly,SBER
-0.2165,-2.76,12.75,-19.25,41.24,20,19.7,35.0,2024,A,S3_Donchian,hourly,SBER
-2.2051,-27.07,12.28,-35.14,30.38,26,20.6,19.2,2025,A,S3_Donchian,hourly,SBER
0.5042,5.73,11.36,-6.2,4.04,22,24.0,54.5,2022,B,S3_Donchian,hourly,SBER
-0.7204,-6.98,9.68,-14.42,21.65,33,32.7,39.4,2023,B,S3_Donchian,hourly,SBER
0.5417,4.37,8.07,-6.09,27.9,25,24.6,48.0,2024,B,S3_Donchian,hourly,SBER
-2.3493,-18.85,8.03,-24.78,17.75,30,23.8,23.3,2025,B,S3_Donchian,hourly,SBER
0.7546,69.12,91.6,-53.77,22.73,11,12.0,45.5,2022,C,S3_Donchian,hourly,SBER
2.2748,30.74,13.51,-10.09,28.48,14,13.9,50.0,2023,C,S3_Donchian,hourly,SBER
-0.7639,-8.79,11.5,-18.54,19.12,14,13.8,21.4,2024,C,S3_Donchian,hourly,SBER
-1.1444,-9.74,8.51,-15.49,14.11,14,11.1,35.7,2025,C,S3_Donchian,hourly,SBER
1.5255,108.56,71.16,-25.38,27.87,16,17.4,37.5,2022,D,S3_Donchian,hourly,SBER
1.7524,31.14,17.77,-16.72,57.09,18,17.9,38.9,2023,D,S3_Donchian,hourly,SBER
-0.2165,-2.76,12.75,-19.25,41.24,20,19.7,35.0,2024,D,S3_Donchian,hourly,SBER
-2.3169,-27.89,12.04,-36.17,30.0,26,20.6,19.2,2025,D,S3_Donchian,hourly,SBER
-0.8112,-15.9,19.6,-46.34,31.82,24,24.2,25.0,2020,A,S4_Supertrend,hourly,SBER
0.0291,0.4,13.73,-14.19,32.29,20,19.8,30.0,2021,A,S4_Supertrend,hourly,SBER
0.8202,73.18,89.22,-50.86,19.61,11,12.0,36.4,2022,A,S4_Supertrend,hourly,SBER
1.6038,22.49,14.03,-12.63,34.6,17,16.9,41.2,2023,A,S4_Supertrend,hourly,SBER
0.1887,1.83,9.69,-12.41,32.51,17,16.8,35.3,2024,A,S4_Supertrend,hourly,SBER
-1.725,-21.54,12.49,-29.64,29.93,29,23.0,27.6,2025,A,S4_Supertrend,hourly,SBER
1.0017,9.04,9.03,-5.14,2.21,9,9.8,55.6,2022,B,S4_Supertrend,hourly,SBER
-0.7493,-5.38,7.18,-8.66,13.87,17,16.9,29.4,2023,B,S4_Supertrend,hourly,SBER
-0.5853,-3.46,5.92,-9.05,17.91,17,16.8,35.3,2024,B,S4_Supertrend,hourly,SBER
-2.4031,-15.7,6.53,-21.51,13.3,27,21.4,25.9,2025,B,S4_Supertrend,hourly,SBER
0.8476,75.56,89.14,-50.86,19.17,11,12.0,36.4,2022,C,S4_Supertrend,hourly,SBER
1.8019,22.0,12.21,-6.76,23.32,10,9.9,60.0,2023,C,S4_Supertrend,hourly,SBER
0.2001,1.67,8.32,-12.41,13.39,9,8.9,33.3,2024,C,S4_Supertrend,hourly,SBER
-1.3265,-9.36,7.05,-13.74,12.15,13,10.3,30.8,2025,C,S4_Supertrend,hourly,SBER
1.7511,121.79,69.55,-16.36,17.83,11,12.0,36.4,2022,D,S4_Supertrend,hourly,SBER
1.8034,24.99,13.86,-12.63,34.16,18,17.9,38.9,2023,D,S4_Supertrend,hourly,SBER
0.1887,1.83,9.69,-12.41,32.51,17,16.8,35.3,2024,D,S4_Supertrend,hourly,SBER
-1.6534,-20.02,12.11,-27.72,29.16,30,23.8,30.0,2025,D,S4_Supertrend,hourly,SBER
-1.7212,-3.57,2.08,-3.54,0.4,4,4.0,0.0,2020,A,S5_PivotPoints,hourly,SBER
-1.6073,-4.42,2.75,-6.38,1.18,9,8.9,22.2,2021,A,S5_PivotPoints,hourly,SBER
-1.0175,-0.9,0.89,-1.01,0.38,2,2.2,0.0,2022,A,S5_PivotPoints,hourly,SBER
-0.827,-1.16,1.4,-1.89,0.7,4,4.0,50.0,2023,A,S5_PivotPoints,hourly,SBER
-1.6764,-2.03,1.21,-2.22,0.35,3,3.0,0.0,2024,A,S5_PivotPoints,hourly,SBER
-2.9468,-8.15,2.76,-10.26,0.88,9,7.1,0.0,2025,A,S5_PivotPoints,hourly,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,B,S5_PivotPoints,hourly,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,B,S5_PivotPoints,hourly,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,B,S5_PivotPoints,hourly,SBER
-1.4312,-1.32,0.92,-1.66,0.21,3,2.4,0.0,2025,B,S5_PivotPoints,hourly,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,D,S5_PivotPoints,hourly,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,D,S5_PivotPoints,hourly,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,D,S5_PivotPoints,hourly,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,D,S5_PivotPoints,hourly,SBER
-2.0539,-5.2,2.53,-5.34,0.98,8,8.1,37.5,2020,A,S6_VWAP,hourly,SBER
-3.2461,-8.7,2.68,-9.39,1.96,12,11.9,8.3,2021,A,S6_VWAP,hourly,SBER
-1.9839,-7.23,3.64,-6.63,1.63,6,6.5,16.7,2022,A,S6_VWAP,hourly,SBER
-3.1622,-8.89,2.81,-9.02,1.71,12,11.9,8.3,2023,A,S6_VWAP,hourly,SBER
-3.4595,-6.7,1.94,-6.8,0.96,7,6.9,0.0,2024,A,S6_VWAP,hourly,SBER
-2.9726,-6.7,2.25,-8.44,1.05,12,9.5,8.3,2025,A,S6_VWAP,hourly,SBER
-0.9263,-2.38,2.57,-2.58,0.38,3,3.3,33.3,2022,B,S6_VWAP,hourly,SBER
-2.3563,-3.27,1.39,-3.3,0.17,4,4.0,0.0,2023,B,S6_VWAP,hourly,SBER
-1.5019,-1.25,0.83,-1.26,0.26,2,2.0,0.0,2024,B,S6_VWAP,hourly,SBER
-1.6468,-1.7,1.04,-2.15,0.18,4,3.2,0.0,2025,B,S6_VWAP,hourly,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,D,S6_VWAP,hourly,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,D,S6_VWAP,hourly,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,D,S6_VWAP,hourly,SBER
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,D,S6_VWAP,hourly,SBER
0.1012,0.66,6.52,-4.35,9.2,4,4.0,50.0,2020,A,S1_MeanRev,daily,PHOR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2021,A,S1_MeanRev,daily,PHOR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,A,S1_MeanRev,daily,PHOR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,A,S1_MeanRev,daily,PHOR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,A,S1_MeanRev,daily,PHOR
0.8923,3.87,4.33,-3.64,7.91,4,3.2,75.0,2025,A,S1_MeanRev,daily,PHOR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,B,S1_MeanRev,daily,PHOR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,B,S1_MeanRev,daily,PHOR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,B,S1_MeanRev,daily,PHOR
0.9963,2.66,2.67,-0.95,2.85,3,2.4,66.7,2025,B,S1_MeanRev,daily,PHOR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,D,S1_MeanRev,daily,PHOR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,D,S1_MeanRev,daily,PHOR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,D,S1_MeanRev,daily,PHOR
0.8547,3.69,4.31,-3.86,6.65,4,3.2,75.0,2025,D,S1_MeanRev,daily,PHOR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2020,A,S2_Bollinger,daily,PHOR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2021,A,S2_Bollinger,daily,PHOR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,A,S2_Bollinger,daily,PHOR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,A,S2_Bollinger,daily,PHOR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,A,S2_Bollinger,daily,PHOR
0.4044,3.08,7.61,-8.05,11.71,5,4.0,60.0,2025,A,S2_Bollinger,daily,PHOR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,B,S2_Bollinger,daily,PHOR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,B,S2_Bollinger,daily,PHOR
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,B,S2_Bollinger,daily,PHOR
0.1005,0.68,6.81,-7.04,11.39,6,4.8,50.0,2025,B,S2_Bollinger,daily,PHOR
